region,time,sector,product
West,2035,Agriculture,PMMA
West,2035,Agriculture,"PA (PA6, PA66)"
West,2035,Agriculture,PC
West,2035,Agriculture,Other Thermoplastics
West,2035,Agriculture,PUR
West,2035,Agriculture,Other Plastics
West,2040,Agriculture,"PE-LD, -LLD"
West,2040,Agriculture,"PE-HD, -MD"
West,2040,Agriculture,PP
West,2040,Agriculture,PS
West,2040,Agriculture,PS-E
West,2040,Agriculture,PVC
West,2040,Agriculture,PET
West,2040,Agriculture,"ABS, SAN"
West,2040,Agriculture,PMMA
West,2040,Agriculture,"PA (PA6, PA66)"
West,2040,Agriculture,PC
West,2040,Agriculture,Other Thermoplastics
West,2040,Agriculture,PUR
West,2040,Agriculture,Other Plastics
West,2045,Agriculture,"PE-LD, -LLD"
West,2045,Agriculture,"PE-HD, -MD"
West,2045,Agriculture,PP
West,2045,Agriculture,PS
West,2045,Agriculture,PS-E
West,2045,Agriculture,PVC
West,2045,Agriculture,PET
West,2045,Agriculture,"ABS, SAN"
West,2045,Agriculture,PMMA
West,2045,Agriculture,"PA (PA6, PA66)"
West,2045,Agriculture,PC
West,2045,Agriculture,Other Thermoplastics
West,2045,Agriculture,PUR
West,2045,Agriculture,Other Plastics
West,2050,Agriculture,"PE-LD, -LLD"
West,2050,Agriculture,"PE-HD, -MD"
West,2050,Agriculture,PP
West,2050,Agriculture,PS
West,2050,Agriculture,PS-E
West,2050,Agriculture,PVC
West,2050,Agriculture,PET
West,2050,Agriculture,"ABS, SAN"
West,2050,Agriculture,PMMA
West,2050,Agriculture,"PA (PA6, PA66)"
West,2050,Agriculture,PC
West,2050,Agriculture,Other Thermoplastics
West,2050,Agriculture,PUR
West,2050,Agriculture,Other Plastics
West,2020,Automotive,"PE-LD, -LLD"
West,2020,Automotive,"PE-HD, -MD"
West,2020,Automotive,PP
West,2020,Automotive,PS
West,2020,Automotive,PS-E
West,2020,Automotive,PVC
West,2020,Automotive,PET
West,2020,Automotive,"ABS, SAN"
West,2020,Automotive,PMMA
West,2020,Automotive,"PA (PA6, PA66)"
West,2020,Automotive,PC
West,2020,Automotive,Other Thermoplastics
West,2020,Automotive,PUR
West,2020,Automotive,Other Plastics
West,2025,Automotive,"PE-LD, -LLD"
West,2025,Automotive,"PE-HD, -MD"
West,2025,Automotive,PP
West,2025,Automotive,PS
West,2025,Automotive,PS-E
West,2025,Automotive,PVC
West,2025,Automotive,PET
West,2025,Automotive,"ABS, SAN"
West,2025,Automotive,PMMA
West,2025,Automotive,"PA (PA6, PA66)"
West,2025,Automotive,PC
West,2025,Automotive,Other Thermoplastics
West,2025,Automotive,PUR
West,2025,Automotive,Other Plastics
West,2030,Automotive,"PE-LD, -LLD"
West,2030,Automotive,"PE-HD, -MD"
West,2030,Automotive,PP
West,2030,Automotive,PS
West,2030,Automotive,PS-E
West,2030,Automotive,PVC
West,2030,Automotive,PET
West,2030,Automotive,"ABS, SAN"
West,2030,Automotive,PMMA
West,2030,Automotive,"PA (PA6, PA66)"
West,2030,Automotive,PC
West,2030,Automotive,Other Thermoplastics
West,2030,Automotive,PUR
West,2030,Automotive,Other Plastics
West,2035,Automotive,"PE-LD, -LLD"
West,2035,Automotive,"PE-HD, -MD"
West,2035,Automotive,PP
West,2035,Automotive,PS
West,2035,Automotive,PS-E
West,2035,Automotive,PVC
West,2035,Automotive,PET
West,2035,Automotive,"ABS, SAN"
West,2035,Automotive,PMMA
West,2035,Automotive,"PA (PA6, PA66)"
West,2035,Automotive,PC
West,2035,Automotive,Other Thermoplastics
West,2035,Automotive,PUR
West,2035,Automotive,Other Plastics
West,2040,Automotive,"PE-LD, -LLD"
West,2040,Automotive,"PE-HD, -MD"
West,2040,Automotive,PP
West,2040,Automotive,PS
West,2040,Automotive,PS-E
West,2040,Automotive,PVC
West,2040,Automotive,PET
West,2040,Automotive,"ABS, SAN"
West,2040,Automotive,PMMA
West,2040,Automotive,"PA (PA6, PA66)"
West,2040,Automotive,PC
West,2040,Automotive,Other Thermoplastics
West,2040,Automotive,PUR
West,2040,Automotive,Other Plastics
West,2045,Automotive,"PE-LD, -LLD"
West,2045,Automotive,"PE-HD, -MD"
West,2045,Automotive,PP
West,2045,Automotive,PS
West,2045,Automotive,PS-E
West,2045,Automotive,PVC
West,2045,Automotive,PET
West,2045,Automotive,"ABS, SAN"
West,2045,Automotive,PMMA
West,2045,Automotive,"PA (PA6, PA66)"
West,2045,Automotive,PC
West,2045,Automotive,Other Thermoplastics
West,2045,Automotive,PUR
West,2045,Automotive,Other Plastics
West,2050,Automotive,"PE-LD, -LLD"
West,2050,Automotive,"PE-HD, -MD"
West,2050,Automotive,PP
West,2050,Automotive,PS
West,2050,Automotive,PS-E
West,2050,Automotive,PVC
West,2050,Automotive,PET
West,2050,Automotive,"ABS, SAN"
West,2050,Automotive,PMMA
West,2050,Automotive,"PA (PA6, PA66)"
West,2050,Automotive,PC
West,2050,Automotive,Other Thermoplastics
West,2050,Automotive,PUR
West,2050,Automotive,Other Plastics
West,2020,Building and Construction,"PE-LD, -LLD"
West,2020,Building and Construction,"PE-HD, -MD"
West,2020,Building and Construction,PP
West,2020,Building and Construction,PS
West,2020,Building and Construction,PS-E
West,2020,Building and Construction,PVC
West,2020,Building and Construction,PET
West,2020,Building and Construction,"ABS, SAN"
West,2020,Building and Construction,PMMA
West,2020,Building and Construction,"PA (PA6, PA66)"
West,2020,Building and Construction,PC
West,2020,Building and Construction,Other Thermoplastics
West,2020,Building and Construction,PUR
West,2020,Building and Construction,Other Plastics
West,2025,Building and Construction,"PE-LD, -LLD"
West,2025,Building and Construction,"PE-HD, -MD"
West,2025,Building and Construction,PP
West,2025,Building and Construction,PS
West,2025,Building and Construction,PS-E
West,2025,Building and Construction,PVC
West,2025,Building and Construction,PET
West,2025,Building and Construction,"ABS, SAN"
West,2025,Building and Construction,PMMA
West,2025,Building and Construction,"PA (PA6, PA66)"
West,2025,Building and Construction,PC
West,2025,Building and Construction,Other Thermoplastics
West,2025,Building and Construction,PUR
West,2025,Building and Construction,Other Plastics
West,2030,Building and Construction,"PE-LD, -LLD"
West,2030,Building and Construction,"PE-HD, -MD"
West,2030,Building and Construction,PP
West,2030,Building and Construction,PS
West,2030,Building and Construction,PS-E
West,2030,Building and Construction,PVC
West,2030,Building and Construction,PET
West,2030,Building and Construction,"ABS, SAN"
West,2030,Building and Construction,PMMA
West,2030,Building and Construction,"PA (PA6, PA66)"
West,2030,Building and Construction,PC
West,2030,Building and Construction,Other Thermoplastics
West,2030,Building and Construction,PUR
West,2030,Building and Construction,Other Plastics
West,2035,Building and Construction,"PE-LD, -LLD"
West,2035,Building and Construction,"PE-HD, -MD"
West,2035,Building and Construction,PP
West,2035,Building and Construction,PS
West,2035,Building and Construction,PS-E
West,2035,Building and Construction,PVC
West,2035,Building and Construction,PET
West,2035,Building and Construction,"ABS, SAN"
West,2035,Building and Construction,PMMA
West,2035,Building and Construction,"PA (PA6, PA66)"
West,2035,Building and Construction,PC
West,2035,Building and Construction,Other Thermoplastics
West,2035,Building and Construction,PUR
West,2035,Building and Construction,Other Plastics
West,2040,Building and Construction,"PE-LD, -LLD"
West,2040,Building and Construction,"PE-HD, -MD"
West,2040,Building and Construction,PP
West,2040,Building and Construction,PS
West,2040,Building and Construction,PS-E
West,2040,Building and Construction,PVC
West,2040,Building and Construction,PET
West,2040,Building and Construction,"ABS, SAN"
West,2040,Building and Construction,PMMA
West,2040,Building and Construction,"PA (PA6, PA66)"
West,2040,Building and Construction,PC
West,2040,Building and Construction,Other Thermoplastics
West,2040,Building and Construction,PUR
West,2040,Building and Construction,Other Plastics
West,2045,Building and Construction,"PE-LD, -LLD"
West,2045,Building and Construction,"PE-HD, -MD"
West,2045,Building and Construction,PP
West,2045,Building and Construction,PS
West,2045,Building and Construction,PS-E
West,2045,Building and Construction,PVC
West,2045,Building and Construction,PET
West,2045,Building and Construction,"ABS, SAN"
West,2045,Building and Construction,PMMA
West,2045,Building and Construction,"PA (PA6, PA66)"
West,2045,Building and Construction,PC
West,2045,Building and Construction,Other Thermoplastics
West,2045,Building and Construction,PUR
West,2045,Building and Construction,Other Plastics
West,2050,Building and Construction,"PE-LD, -LLD"
West,2050,Building and Construction,"PE-HD, -MD"
West,2050,Building and Construction,PP
West,2050,Building and Construction,PS
West,2050,Building and Construction,PS-E
West,2050,Building and Construction,PVC
West,2050,Building and Construction,PET
West,2050,Building and Construction,"ABS, SAN"
West,2050,Building and Construction,PMMA
West,2050,Building and Construction,"PA (PA6, PA66)"
West,2050,Building and Construction,PC
West,2050,Building and Construction,Other Thermoplastics
West,2050,Building and Construction,PUR
West,2050,Building and Construction,Other Plastics
West,2020,Commercial & industrial packaging,"PE-LD, -LLD"
West,2020,Commercial & industrial packaging,"PE-HD, -MD"
West,2020,Commercial & industrial packaging,PP
West,2020,Commercial & industrial packaging,PS
West,2020,Commercial & industrial packaging,PS-E
West,2020,Commercial & industrial packaging,PVC
West,2020,Commercial & industrial packaging,PET
West,2020,Commercial & industrial packaging,"ABS, SAN"
West,2020,Commercial & industrial packaging,PMMA
West,2020,Commercial & industrial packaging,"PA (PA6, PA66)"
West,2020,Commercial & industrial packaging,PC
West,2020,Commercial & industrial packaging,Other Thermoplastics
West,2020,Commercial & industrial packaging,PUR
West,2020,Commercial & industrial packaging,Other Plastics
West,2025,Commercial & industrial packaging,"PE-LD, -LLD"
West,2025,Commercial & industrial packaging,"PE-HD, -MD"
West,2025,Commercial & industrial packaging,PP
West,2025,Commercial & industrial packaging,PS
West,2025,Commercial & industrial packaging,PS-E
West,2025,Commercial & industrial packaging,PVC
West,2025,Commercial & industrial packaging,PET
West,2025,Commercial & industrial packaging,"ABS, SAN"
West,2025,Commercial & industrial packaging,PMMA
West,2025,Commercial & industrial packaging,"PA (PA6, PA66)"
West,2025,Commercial & industrial packaging,PC
West,2025,Commercial & industrial packaging,Other Thermoplastics
West,2025,Commercial & industrial packaging,PUR
West,2025,Commercial & industrial packaging,Other Plastics
West,2030,Commercial & industrial packaging,"PE-LD, -LLD"
West,2030,Commercial & industrial packaging,"PE-HD, -MD"
West,2030,Commercial & industrial packaging,PP
West,2030,Commercial & industrial packaging,PS
West,2030,Commercial & industrial packaging,PS-E
West,2030,Commercial & industrial packaging,PVC
West,2030,Commercial & industrial packaging,PET
West,2030,Commercial & industrial packaging,"ABS, SAN"
West,2030,Commercial & industrial packaging,PMMA
West,2030,Commercial & industrial packaging,"PA (PA6, PA66)"
West,2030,Commercial & industrial packaging,PC
West,2030,Commercial & industrial packaging,Other Thermoplastics
West,2030,Commercial & industrial packaging,PUR
West,2030,Commercial & industrial packaging,Other Plastics
West,2035,Commercial & industrial packaging,"PE-LD, -LLD"
West,2035,Commercial & industrial packaging,"PE-HD, -MD"
West,2035,Commercial & industrial packaging,PP
West,2035,Commercial & industrial packaging,PS
West,2035,Commercial & industrial packaging,PS-E
West,2035,Commercial & industrial packaging,PVC
West,2035,Commercial & industrial packaging,PET
West,2035,Commercial & industrial packaging,"ABS, SAN"
West,2035,Commercial & industrial packaging,PMMA
West,2035,Commercial & industrial packaging,"PA (PA6, PA66)"
West,2035,Commercial & industrial packaging,PC
West,2035,Commercial & industrial packaging,Other Thermoplastics
West,2035,Commercial & industrial packaging,PUR
West,2035,Commercial & industrial packaging,Other Plastics
West,2040,Commercial & industrial packaging,"PE-LD, -LLD"
West,2040,Commercial & industrial packaging,"PE-HD, -MD"
West,2040,Commercial & industrial packaging,PP
West,2040,Commercial & industrial packaging,PS
West,2040,Commercial & industrial packaging,PS-E
West,2040,Commercial & industrial packaging,PVC
West,2040,Commercial & industrial packaging,PET
West,2040,Commercial & industrial packaging,"ABS, SAN"
West,2040,Commercial & industrial packaging,PMMA
West,2040,Commercial & industrial packaging,"PA (PA6, PA66)"
West,2040,Commercial & industrial packaging,PC
West,2040,Commercial & industrial packaging,Other Thermoplastics
West,2040,Commercial & industrial packaging,PUR
West,2040,Commercial & industrial packaging,Other Plastics
West,2045,Commercial & industrial packaging,"PE-LD, -LLD"
West,2045,Commercial & industrial packaging,"PE-HD, -MD"
West,2045,Commercial & industrial packaging,PP
West,2045,Commercial & industrial packaging,PS
West,2045,Commercial & industrial packaging,PS-E
West,2045,Commercial & industrial packaging,PVC
West,2045,Commercial & industrial packaging,PET
West,2045,Commercial & industrial packaging,"ABS, SAN"
West,2045,Commercial & industrial packaging,PMMA
West,2045,Commercial & industrial packaging,"PA (PA6, PA66)"
West,2045,Commercial & industrial packaging,PC
West,2045,Commercial & industrial packaging,Other Thermoplastics
West,2045,Commercial & industrial packaging,PUR
West,2045,Commercial & industrial packaging,Other Plastics
West,2050,Commercial & industrial packaging,"PE-LD, -LLD"
West,2050,Commercial & industrial packaging,"PE-HD, -MD"
West,2050,Commercial & industrial packaging,PP
West,2050,Commercial & industrial packaging,PS
West,2050,Commercial & industrial packaging,PS-E
West,2050,Commercial & industrial packaging,PVC
West,2050,Commercial & industrial packaging,PET
West,2050,Commercial & industrial packaging,"ABS, SAN"
West,2050,Commercial & industrial packaging,PMMA
West,2050,Commercial & industrial packaging,"PA (PA6, PA66)"
West,2050,Commercial & industrial packaging,PC
West,2050,Commercial & industrial packaging,Other Thermoplastics
West,2050,Commercial & industrial packaging,PUR
West,2050,Commercial & industrial packaging,Other Plastics
West,2020,Electrical and Electronics,"PE-LD, -LLD"
West,2020,Electrical and Electronics,"PE-HD, -MD"
West,2020,Electrical and Electronics,PP
West,2020,Electrical and Electronics,PS
West,2020,Electrical and Electronics,PS-E
West,2020,Electrical and Electronics,PVC
West,2020,Electrical and Electronics,PET
West,2020,Electrical and Electronics,"ABS, SAN"
West,2020,Electrical and Electronics,PMMA
West,2020,Electrical and Electronics,"PA (PA6, PA66)"
West,2020,Electrical and Electronics,PC
West,2020,Electrical and Electronics,Other Thermoplastics
West,2020,Electrical and Electronics,PUR
West,2020,Electrical and Electronics,Other Plastics
West,2025,Electrical and Electronics,"PE-LD, -LLD"
West,2025,Electrical and Electronics,"PE-HD, -MD"
West,2025,Electrical and Electronics,PP
West,2025,Electrical and Electronics,PS
West,2025,Electrical and Electronics,PS-E
West,2025,Electrical and Electronics,PVC
West,2025,Electrical and Electronics,PET
West,2025,Electrical and Electronics,"ABS, SAN"
West,2025,Electrical and Electronics,PMMA
West,2025,Electrical and Electronics,"PA (PA6, PA66)"
West,2025,Electrical and Electronics,PC
West,2025,Electrical and Electronics,Other Thermoplastics
West,2025,Electrical and Electronics,PUR
West,2025,Electrical and Electronics,Other Plastics
West,2030,Electrical and Electronics,"PE-LD, -LLD"
West,2030,Electrical and Electronics,"PE-HD, -MD"
West,2030,Electrical and Electronics,PP
West,2030,Electrical and Electronics,PS
West,2030,Electrical and Electronics,PS-E
West,2030,Electrical and Electronics,PVC
West,2030,Electrical and Electronics,PET
West,2030,Electrical and Electronics,"ABS, SAN"
West,2030,Electrical and Electronics,PMMA
West,2030,Electrical and Electronics,"PA (PA6, PA66)"
West,2030,Electrical and Electronics,PC
West,2030,Electrical and Electronics,Other Thermoplastics
West,2030,Electrical and Electronics,PUR
West,2030,Electrical and Electronics,Other Plastics
West,2035,Electrical and Electronics,"PE-LD, -LLD"
West,2035,Electrical and Electronics,"PE-HD, -MD"
West,2035,Electrical and Electronics,PP
West,2035,Electrical and Electronics,PS
West,2035,Electrical and Electronics,PS-E
West,2035,Electrical and Electronics,PVC
West,2035,Electrical and Electronics,PET
West,2035,Electrical and Electronics,"ABS, SAN"
West,2035,Electrical and Electronics,PMMA
West,2035,Electrical and Electronics,"PA (PA6, PA66)"
West,2035,Electrical and Electronics,PC
West,2035,Electrical and Electronics,Other Thermoplastics
West,2035,Electrical and Electronics,PUR
West,2035,Electrical and Electronics,Other Plastics
West,2040,Electrical and Electronics,"PE-LD, -LLD"
West,2040,Electrical and Electronics,"PE-HD, -MD"
West,2040,Electrical and Electronics,PP
West,2040,Electrical and Electronics,PS
West,2040,Electrical and Electronics,PS-E
West,2040,Electrical and Electronics,PVC
West,2040,Electrical and Electronics,PET
West,2040,Electrical and Electronics,"ABS, SAN"
West,2040,Electrical and Electronics,PMMA
West,2040,Electrical and Electronics,"PA (PA6, PA66)"
West,2040,Electrical and Electronics,PC
West,2040,Electrical and Electronics,Other Thermoplastics
West,2040,Electrical and Electronics,PUR
West,2040,Electrical and Electronics,Other Plastics
West,2045,Electrical and Electronics,"PE-LD, -LLD"
West,2045,Electrical and Electronics,"PE-HD, -MD"
West,2045,Electrical and Electronics,PP
West,2045,Electrical and Electronics,PS
West,2045,Electrical and Electronics,PS-E
West,2045,Electrical and Electronics,PVC
West,2045,Electrical and Electronics,PET
West,2045,Electrical and Electronics,"ABS, SAN"
West,2045,Electrical and Electronics,PMMA
West,2045,Electrical and Electronics,"PA (PA6, PA66)"
West,2045,Electrical and Electronics,PC
West,2045,Electrical and Electronics,Other Thermoplastics
West,2045,Electrical and Electronics,PUR
West,2045,Electrical and Electronics,Other Plastics
West,2050,Electrical and Electronics,"PE-LD, -LLD"
West,2050,Electrical and Electronics,"PE-HD, -MD"
West,2050,Electrical and Electronics,PP
West,2050,Electrical and Electronics,PS
West,2050,Electrical and Electronics,PS-E
West,2050,Electrical and Electronics,PVC
West,2050,Electrical and Electronics,PET
West,2050,Electrical and Electronics,"ABS, SAN"
West,2050,Electrical and Electronics,PMMA
West,2050,Electrical and Electronics,"PA (PA6, PA66)"
West,2050,Electrical and Electronics,PC
West,2050,Electrical and Electronics,Other Thermoplastics
West,2050,Electrical and Electronics,PUR
West,2050,Electrical and Electronics,Other Plastics
West,2020,EPS ETICS,"PE-LD, -LLD"
West,2020,EPS ETICS,"PE-HD, -MD"
West,2020,EPS ETICS,PP
West,2020,EPS ETICS,PS
West,2020,EPS ETICS,PS-E
West,2020,EPS ETICS,PVC
West,2020,EPS ETICS,PET
West,2020,EPS ETICS,"ABS, SAN"
West,2020,EPS ETICS,PMMA
West,2020,EPS ETICS,"PA (PA6, PA66)"
West,2020,EPS ETICS,PC
West,2020,EPS ETICS,Other Thermoplastics
West,2020,EPS ETICS,PUR
West,2020,EPS ETICS,Other Plastics
West,2025,EPS ETICS,"PE-LD, -LLD"
West,2025,EPS ETICS,"PE-HD, -MD"
West,2025,EPS ETICS,PP
West,2025,EPS ETICS,PS
West,2025,EPS ETICS,PS-E
West,2025,EPS ETICS,PVC
West,2025,EPS ETICS,PET
West,2025,EPS ETICS,"ABS, SAN"
West,2025,EPS ETICS,PMMA
West,2025,EPS ETICS,"PA (PA6, PA66)"
West,2025,EPS ETICS,PC
West,2025,EPS ETICS,Other Thermoplastics
West,2025,EPS ETICS,PUR
West,2025,EPS ETICS,Other Plastics
West,2030,EPS ETICS,"PE-LD, -LLD"
West,2030,EPS ETICS,"PE-HD, -MD"
West,2030,EPS ETICS,PP
West,2030,EPS ETICS,PS
West,2030,EPS ETICS,PS-E
West,2030,EPS ETICS,PVC
West,2030,EPS ETICS,PET
West,2030,EPS ETICS,"ABS, SAN"
West,2030,EPS ETICS,PMMA
West,2030,EPS ETICS,"PA (PA6, PA66)"
West,2030,EPS ETICS,PC
West,2030,EPS ETICS,Other Thermoplastics
West,2030,EPS ETICS,PUR
West,2030,EPS ETICS,Other Plastics
West,2035,EPS ETICS,"PE-LD, -LLD"
West,2035,EPS ETICS,"PE-HD, -MD"
West,2035,EPS ETICS,PP
West,2035,EPS ETICS,PS
West,2035,EPS ETICS,PS-E
West,2035,EPS ETICS,PVC
West,2035,EPS ETICS,PET
West,2035,EPS ETICS,"ABS, SAN"
West,2035,EPS ETICS,PMMA
West,2035,EPS ETICS,"PA (PA6, PA66)"
West,2035,EPS ETICS,PC
West,2035,EPS ETICS,Other Thermoplastics
West,2035,EPS ETICS,PUR
West,2035,EPS ETICS,Other Plastics
West,2040,EPS ETICS,"PE-LD, -LLD"
West,2040,EPS ETICS,"PE-HD, -MD"
West,2040,EPS ETICS,PP
West,2040,EPS ETICS,PS
West,2040,EPS ETICS,PS-E
West,2040,EPS ETICS,PVC
West,2040,EPS ETICS,PET
West,2040,EPS ETICS,"ABS, SAN"
West,2040,EPS ETICS,PMMA
West,2040,EPS ETICS,"PA (PA6, PA66)"
West,2040,EPS ETICS,PC
West,2040,EPS ETICS,Other Thermoplastics
West,2040,EPS ETICS,PUR
West,2040,EPS ETICS,Other Plastics
West,2045,EPS ETICS,"PE-LD, -LLD"
West,2045,EPS ETICS,"PE-HD, -MD"
West,2045,EPS ETICS,PP
West,2045,EPS ETICS,PS
West,2045,EPS ETICS,PS-E
West,2045,EPS ETICS,PVC
West,2045,EPS ETICS,PET
West,2045,EPS ETICS,"ABS, SAN"
West,2045,EPS ETICS,PMMA
West,2045,EPS ETICS,"PA (PA6, PA66)"
West,2045,EPS ETICS,PC
West,2045,EPS ETICS,Other Thermoplastics
West,2045,EPS ETICS,PUR
West,2045,EPS ETICS,Other Plastics
West,2050,EPS ETICS,"PE-LD, -LLD"
West,2050,EPS ETICS,"PE-HD, -MD"
West,2050,EPS ETICS,PP
West,2050,EPS ETICS,PS
West,2050,EPS ETICS,PS-E
West,2050,EPS ETICS,PVC
West,2050,EPS ETICS,PET
West,2050,EPS ETICS,"ABS, SAN"
West,2050,EPS ETICS,PMMA
West,2050,EPS ETICS,"PA (PA6, PA66)"
West,2050,EPS ETICS,PC
West,2050,EPS ETICS,Other Thermoplastics
West,2050,EPS ETICS,PUR
West,2050,EPS ETICS,Other Plastics
West,2020,EPS flat roof,"PE-LD, -LLD"
West,2020,EPS flat roof,"PE-HD, -MD"
West,2020,EPS flat roof,PP
West,2020,EPS flat roof,PS
West,2020,EPS flat roof,PS-E
West,2020,EPS flat roof,PVC
West,2020,EPS flat roof,PET
West,2020,EPS flat roof,"ABS, SAN"
West,2020,EPS flat roof,PMMA
West,2020,EPS flat roof,"PA (PA6, PA66)"
West,2020,EPS flat roof,PC
West,2020,EPS flat roof,Other Thermoplastics
West,2020,EPS flat roof,PUR
West,2020,EPS flat roof,Other Plastics
West,2025,EPS flat roof,"PE-LD, -LLD"
West,2025,EPS flat roof,"PE-HD, -MD"
West,2025,EPS flat roof,PP
West,2025,EPS flat roof,PS
West,2025,EPS flat roof,PS-E
West,2025,EPS flat roof,PVC
West,2025,EPS flat roof,PET
West,2025,EPS flat roof,"ABS, SAN"
West,2025,EPS flat roof,PMMA
West,2025,EPS flat roof,"PA (PA6, PA66)"
West,2025,EPS flat roof,PC
West,2025,EPS flat roof,Other Thermoplastics
West,2025,EPS flat roof,PUR
West,2025,EPS flat roof,Other Plastics
West,2030,EPS flat roof,"PE-LD, -LLD"
West,2030,EPS flat roof,"PE-HD, -MD"
West,2030,EPS flat roof,PP
West,2030,EPS flat roof,PS
West,2030,EPS flat roof,PS-E
West,2030,EPS flat roof,PVC
West,2030,EPS flat roof,PET
West,2030,EPS flat roof,"ABS, SAN"
West,2030,EPS flat roof,PMMA
West,2030,EPS flat roof,"PA (PA6, PA66)"
West,2030,EPS flat roof,PC
West,2030,EPS flat roof,Other Thermoplastics
West,2030,EPS flat roof,PUR
West,2030,EPS flat roof,Other Plastics
West,2035,EPS flat roof,"PE-LD, -LLD"
West,2035,EPS flat roof,"PE-HD, -MD"
West,2035,EPS flat roof,PP
West,2035,EPS flat roof,PS
West,2035,EPS flat roof,PS-E
West,2035,EPS flat roof,PVC
West,2035,EPS flat roof,PET
West,2035,EPS flat roof,"ABS, SAN"
West,2035,EPS flat roof,PMMA
West,2035,EPS flat roof,"PA (PA6, PA66)"
West,2035,EPS flat roof,PC
West,2035,EPS flat roof,Other Thermoplastics
West,2035,EPS flat roof,PUR
West,2035,EPS flat roof,Other Plastics
West,2040,EPS flat roof,"PE-LD, -LLD"
West,2040,EPS flat roof,"PE-HD, -MD"
West,2040,EPS flat roof,PP
West,2040,EPS flat roof,PS
West,2040,EPS flat roof,PS-E
West,2040,EPS flat roof,PVC
West,2040,EPS flat roof,PET
West,2040,EPS flat roof,"ABS, SAN"
West,2040,EPS flat roof,PMMA
West,2040,EPS flat roof,"PA (PA6, PA66)"
West,2040,EPS flat roof,PC
West,2040,EPS flat roof,Other Thermoplastics
West,2040,EPS flat roof,PUR
West,2040,EPS flat roof,Other Plastics
West,2045,EPS flat roof,"PE-LD, -LLD"
West,2045,EPS flat roof,"PE-HD, -MD"
West,2045,EPS flat roof,PP
West,2045,EPS flat roof,PS
West,2045,EPS flat roof,PS-E
West,2045,EPS flat roof,PVC
West,2045,EPS flat roof,PET
West,2045,EPS flat roof,"ABS, SAN"
West,2045,EPS flat roof,PMMA
West,2045,EPS flat roof,"PA (PA6, PA66)"
West,2045,EPS flat roof,PC
West,2045,EPS flat roof,Other Thermoplastics
West,2045,EPS flat roof,PUR
West,2045,EPS flat roof,Other Plastics
West,2050,EPS flat roof,"PE-LD, -LLD"
West,2050,EPS flat roof,"PE-HD, -MD"
West,2050,EPS flat roof,PP
West,2050,EPS flat roof,PS
West,2050,EPS flat roof,PS-E
West,2050,EPS flat roof,PVC
West,2050,EPS flat roof,PET
West,2050,EPS flat roof,"ABS, SAN"
West,2050,EPS flat roof,PMMA
West,2050,EPS flat roof,"PA (PA6, PA66)"
West,2050,EPS flat roof,PC
West,2050,EPS flat roof,Other Thermoplastics
West,2050,EPS flat roof,PUR
West,2050,EPS flat roof,Other Plastics
West,2020,EPS flooring,"PE-LD, -LLD"
West,2020,EPS flooring,"PE-HD, -MD"
West,2020,EPS flooring,PP
West,2020,EPS flooring,PS
West,2020,EPS flooring,PS-E
West,2020,EPS flooring,PVC
West,2020,EPS flooring,PET
West,2020,EPS flooring,"ABS, SAN"
West,2020,EPS flooring,PMMA
West,2020,EPS flooring,"PA (PA6, PA66)"
West,2020,EPS flooring,PC
West,2020,EPS flooring,Other Thermoplastics
West,2020,EPS flooring,PUR
West,2020,EPS flooring,Other Plastics
West,2025,EPS flooring,"PE-LD, -LLD"
West,2025,EPS flooring,"PE-HD, -MD"
West,2025,EPS flooring,PP
West,2025,EPS flooring,PS
West,2025,EPS flooring,PS-E
West,2025,EPS flooring,PVC
West,2025,EPS flooring,PET
West,2025,EPS flooring,"ABS, SAN"
West,2025,EPS flooring,PMMA
West,2025,EPS flooring,"PA (PA6, PA66)"
West,2025,EPS flooring,PC
West,2025,EPS flooring,Other Thermoplastics
West,2025,EPS flooring,PUR
West,2025,EPS flooring,Other Plastics
West,2030,EPS flooring,"PE-LD, -LLD"
West,2030,EPS flooring,"PE-HD, -MD"
West,2030,EPS flooring,PP
West,2030,EPS flooring,PS
West,2030,EPS flooring,PS-E
West,2030,EPS flooring,PVC
West,2030,EPS flooring,PET
West,2030,EPS flooring,"ABS, SAN"
West,2030,EPS flooring,PMMA
West,2030,EPS flooring,"PA (PA6, PA66)"
West,2030,EPS flooring,PC
West,2030,EPS flooring,Other Thermoplastics
West,2030,EPS flooring,PUR
West,2030,EPS flooring,Other Plastics
West,2035,EPS flooring,"PE-LD, -LLD"
West,2035,EPS flooring,"PE-HD, -MD"
West,2035,EPS flooring,PP
West,2035,EPS flooring,PS
West,2035,EPS flooring,PS-E
West,2035,EPS flooring,PVC
West,2035,EPS flooring,PET
West,2035,EPS flooring,"ABS, SAN"
West,2035,EPS flooring,PMMA
West,2035,EPS flooring,"PA (PA6, PA66)"
West,2035,EPS flooring,PC
West,2035,EPS flooring,Other Thermoplastics
West,2035,EPS flooring,PUR
West,2035,EPS flooring,Other Plastics
West,2040,EPS flooring,"PE-LD, -LLD"
West,2040,EPS flooring,"PE-HD, -MD"
West,2040,EPS flooring,PP
West,2040,EPS flooring,PS
West,2040,EPS flooring,PS-E
West,2040,EPS flooring,PVC
West,2040,EPS flooring,PET
West,2040,EPS flooring,"ABS, SAN"
West,2040,EPS flooring,PMMA
West,2040,EPS flooring,"PA (PA6, PA66)"
