region_from,region_to,time,sector,product
EU27+3,North,1987,Household packaging,PS
EU27+3,North,1987,Household packaging,PS-E
EU27+3,North,1987,Household packaging,PVC
EU27+3,North,1987,Household packaging,PET
EU27+3,North,1987,Household packaging,"ABS, SAN"
EU27+3,North,1987,Household packaging,PMMA
EU27+3,North,1987,Household packaging,"PA (PA6, PA66)"
EU27+3,North,1987,Household packaging,PC
EU27+3,North,1987,Household packaging,Other Thermoplastics
EU27+3,North,1987,Household packaging,PUR
EU27+3,North,1987,Household packaging,Other Plastics
EU27+3,North,1987,Commercial & industrial packaging,"PE-LD, -LLD"
EU27+3,North,1987,Commercial & industrial packaging,"PE-HD, -MD"
EU27+3,North,1987,Commercial & industrial packaging,PP
EU27+3,North,1987,Commercial & industrial packaging,PS
EU27+3,North,1987,Commercial & industrial packaging,PS-E
EU27+3,North,1987,Commercial & industrial packaging,PVC
EU27+3,North,1987,Commercial & industrial packaging,PET
EU27+3,North,1987,Commercial & industrial packaging,"ABS, SAN"
EU27+3,North,1987,Commercial & industrial packaging,PMMA
EU27+3,North,1987,Commercial & industrial packaging,"PA (PA6, PA66)"
EU27+3,North,1987,Commercial & industrial packaging,PC
EU27+3,North,1987,Commercial & industrial packaging,Other Thermoplastics
EU27+3,North,1987,Commercial & industrial packaging,PUR
EU27+3,North,1987,Commercial & industrial packaging,Other Plastics
EU27+3,North,1987,Building and Construction,"PE-LD, -LLD"
EU27+3,North,1987,Building and Construction,"PE-HD, -MD"
EU27+3,North,1987,Building and Construction,PP
EU27+3,North,1987,Building and Construction,PS
EU27+3,North,1987,Building and Construction,PS-E
EU27+3,North,1987,Building and Construction,PVC
EU27+3,North,1987,Building and Construction,PET
EU27+3,North,1987,Building and Construction,"ABS, SAN"
EU27+3,North,1987,Building and Construction,PMMA
EU27+3,North,1987,Building and Construction,"PA (PA6, PA66)"
EU27+3,North,1987,Building and Construction,PC
EU27+3,North,1987,Building and Construction,Other Thermoplastics
EU27+3,North,1987,Building and Construction,PUR
EU27+3,North,1987,Building and Construction,Other Plastics
EU27+3,North,1987,EPS ETICS,PS-E
EU27+3,North,1987,EPS flat roof,PS-E
EU27+3,North,1987,EPS flooring,PS-E
EU27+3,North,1987,EPS perimeter,PS-E
EU27+3,North,1987,EPS others in B&C,PS-E
EU27+3,North,1987,PVC pipes,PVC
EU27+3,North,1987,PVC profiles,PVC
EU27+3,North,1987,PVC others in B&C,PVC
EU27+3,North,1987,PUR rigid spray foam,PUR
EU27+3,North,1987,PUR boards and panels rigid foam,PUR
EU27+3,North,1987,Automotive,"PE-LD, -LLD"
EU27+3,North,1987,Automotive,"PE-HD, -MD"
EU27+3,North,1987,Automotive,PP
EU27+3,North,1987,Automotive,PS
EU27+3,North,1987,Automotive,PS-E
EU27+3,North,1987,Automotive,PVC
EU27+3,North,1987,Automotive,PET
EU27+3,North,1987,Automotive,"ABS, SAN"
EU27+3,North,1987,Automotive,PMMA
EU27+3,North,1987,Automotive,"PA (PA6, PA66)"
EU27+3,North,1987,Automotive,PC
EU27+3,North,1987,Automotive,Other Thermoplastics
EU27+3,North,1987,Automotive,PUR
EU27+3,North,1987,Automotive,Other Plastics
EU27+3,North,1987,PUR moulded automotive,PUR
EU27+3,North,1987,PUR others in Automotive,PUR
EU27+3,North,1987,Electrical and Electronics,"PE-LD, -LLD"
EU27+3,North,1987,Electrical and Electronics,"PE-HD, -MD"
EU27+3,North,1987,Electrical and Electronics,PP
EU27+3,North,1987,Electrical and Electronics,PS
EU27+3,North,1987,Electrical and Electronics,PS-E
EU27+3,North,1987,Electrical and Electronics,PVC
EU27+3,North,1987,Electrical and Electronics,PET
EU27+3,North,1987,Electrical and Electronics,"ABS, SAN"
EU27+3,North,1987,Electrical and Electronics,PMMA
EU27+3,North,1987,Electrical and Electronics,"PA (PA6, PA66)"
EU27+3,North,1987,Electrical and Electronics,PC
EU27+3,North,1987,Electrical and Electronics,Other Thermoplastics
EU27+3,North,1987,Electrical and Electronics,PUR
EU27+3,North,1987,Electrical and Electronics,Other Plastics
EU27+3,North,1987,Agriculture,"PE-LD, -LLD"
EU27+3,North,1987,Agriculture,"PE-HD, -MD"
EU27+3,North,1987,Agriculture,PP
EU27+3,North,1987,Agriculture,PS
EU27+3,North,1987,Agriculture,PS-E
EU27+3,North,1987,Agriculture,PVC
EU27+3,North,1987,Agriculture,PET
EU27+3,North,1987,Agriculture,"ABS, SAN"
EU27+3,North,1987,Agriculture,PMMA
EU27+3,North,1987,Agriculture,"PA (PA6, PA66)"
EU27+3,North,1987,Agriculture,PC
EU27+3,North,1987,Agriculture,Other Thermoplastics
EU27+3,North,1987,Agriculture,PUR
EU27+3,North,1987,Agriculture,Other Plastics
EU27+3,North,1987,"Household, Leisure, Sports","PE-LD, -LLD"
EU27+3,North,1987,"Household, Leisure, Sports","PE-HD, -MD"
EU27+3,North,1987,"Household, Leisure, Sports",PP
EU27+3,North,1987,"Household, Leisure, Sports",PS
EU27+3,North,1987,"Household, Leisure, Sports",PS-E
EU27+3,North,1987,"Household, Leisure, Sports",PVC
EU27+3,North,1987,"Household, Leisure, Sports",PET
EU27+3,North,1987,"Household, Leisure, Sports","ABS, SAN"
EU27+3,North,1987,"Household, Leisure, Sports",PMMA
EU27+3,North,1987,"Household, Leisure, Sports","PA (PA6, PA66)"
EU27+3,North,1987,"Household, Leisure, Sports",PC
EU27+3,North,1987,"Household, Leisure, Sports",Other Thermoplastics
EU27+3,North,1987,"Household, Leisure, Sports",PUR
EU27+3,North,1987,"Household, Leisure, Sports",Other Plastics
EU27+3,North,1987,Others,"PE-LD, -LLD"
EU27+3,North,1987,Others,"PE-HD, -MD"
EU27+3,North,1987,Others,PP
EU27+3,North,1987,Others,PS
EU27+3,North,1987,Others,PS-E
EU27+3,North,1987,Others,PVC
EU27+3,North,1987,Others,PET
EU27+3,North,1987,Others,"ABS, SAN"
EU27+3,North,1987,Others,PMMA
EU27+3,North,1987,Others,"PA (PA6, PA66)"
EU27+3,North,1987,Others,PC
EU27+3,North,1987,Others,Other Thermoplastics
EU27+3,North,1987,Others,PUR
EU27+3,North,1987,Others,Other Plastics
EU27+3,North,1987,PUR slabstock mattresses,PUR
EU27+3,North,1987,PUR slabstock furniture,PUR
EU27+3,North,1987,PUR moulded furniture,PUR
EU27+3,North,1987,PUR others in Others,PUR
EU27+3,North,1988,Packaging,"PE-LD, -LLD"
EU27+3,North,1988,Packaging,"PE-HD, -MD"
EU27+3,North,1988,Packaging,PP
EU27+3,North,1988,Packaging,PS
EU27+3,North,1988,Packaging,PS-E
EU27+3,North,1988,Packaging,PVC
EU27+3,North,1988,Packaging,PET
EU27+3,North,1988,Packaging,"ABS, SAN"
EU27+3,North,1988,Packaging,PMMA
EU27+3,North,1988,Packaging,"PA (PA6, PA66)"
EU27+3,North,1988,Packaging,PC
EU27+3,North,1988,Packaging,Other Thermoplastics
EU27+3,North,1988,Packaging,PUR
EU27+3,North,1988,Packaging,Other Plastics
EU27+3,North,1988,Household packaging,"PE-LD, -LLD"
EU27+3,North,1988,Household packaging,"PE-HD, -MD"
EU27+3,North,1988,Household packaging,PP
EU27+3,North,1988,Household packaging,PS
EU27+3,North,1988,Household packaging,PS-E
EU27+3,North,1988,Household packaging,PVC
EU27+3,North,1988,Household packaging,PET
EU27+3,North,1988,Household packaging,"ABS, SAN"
EU27+3,North,1988,Household packaging,PMMA
EU27+3,North,1988,Household packaging,"PA (PA6, PA66)"
EU27+3,North,1988,Household packaging,PC
EU27+3,North,1988,Household packaging,Other Thermoplastics
EU27+3,North,1988,Household packaging,PUR
EU27+3,North,1988,Household packaging,Other Plastics
EU27+3,North,1988,Commercial & industrial packaging,"PE-LD, -LLD"
EU27+3,North,1988,Commercial & industrial packaging,"PE-HD, -MD"
EU27+3,North,1988,Commercial & industrial packaging,PP
EU27+3,North,1988,Commercial & industrial packaging,PS
EU27+3,North,1988,Commercial & industrial packaging,PS-E
EU27+3,North,1988,Commercial & industrial packaging,PVC
EU27+3,North,1988,Commercial & industrial packaging,PET
EU27+3,North,1988,Commercial & industrial packaging,"ABS, SAN"
EU27+3,North,1988,Commercial & industrial packaging,PMMA
EU27+3,North,1988,Commercial & industrial packaging,"PA (PA6, PA66)"
EU27+3,North,1988,Commercial & industrial packaging,PC
EU27+3,North,1988,Commercial & industrial packaging,Other Thermoplastics
EU27+3,North,1988,Commercial & industrial packaging,PUR
EU27+3,North,1988,Commercial & industrial packaging,Other Plastics
EU27+3,North,1988,Building and Construction,"PE-LD, -LLD"
EU27+3,North,1988,Building and Construction,"PE-HD, -MD"
EU27+3,North,1988,Building and Construction,PP
EU27+3,North,1988,Building and Construction,PS
EU27+3,North,1988,Building and Construction,PS-E
EU27+3,North,1988,Building and Construction,PVC
EU27+3,North,1988,Building and Construction,PET
EU27+3,North,1988,Building and Construction,"ABS, SAN"
EU27+3,North,1988,Building and Construction,PMMA
EU27+3,North,1988,Building and Construction,"PA (PA6, PA66)"
EU27+3,North,1988,Building and Construction,PC
EU27+3,North,1988,Building and Construction,Other Thermoplastics
EU27+3,North,1988,Building and Construction,PUR
EU27+3,North,1988,Building and Construction,Other Plastics
EU27+3,North,1988,EPS ETICS,PS-E
EU27+3,North,1988,EPS flat roof,PS-E
EU27+3,North,1988,EPS flooring,PS-E
EU27+3,North,1988,EPS perimeter,PS-E
EU27+3,North,1988,EPS others in B&C,PS-E
EU27+3,North,1988,PVC pipes,PVC
EU27+3,North,1988,PVC profiles,PVC
EU27+3,North,1988,PVC others in B&C,PVC
EU27+3,North,1988,PUR rigid spray foam,PUR
EU27+3,North,1988,PUR boards and panels rigid foam,PUR
EU27+3,North,1988,Automotive,"PE-LD, -LLD"
EU27+3,North,1988,Automotive,"PE-HD, -MD"
EU27+3,North,1988,Automotive,PP
EU27+3,North,1988,Automotive,PS
EU27+3,North,1988,Automotive,PS-E
EU27+3,North,1988,Automotive,PVC
EU27+3,North,1988,Automotive,PET
EU27+3,North,1988,Automotive,"ABS, SAN"
EU27+3,North,1988,Automotive,PMMA
EU27+3,North,1988,Automotive,"PA (PA6, PA66)"
EU27+3,North,1988,Automotive,PC
EU27+3,North,1988,Automotive,Other Thermoplastics
EU27+3,North,1988,Automotive,PUR
EU27+3,North,1988,Automotive,Other Plastics
EU27+3,North,1988,PUR moulded automotive,PUR
EU27+3,North,1988,PUR others in Automotive,PUR
EU27+3,North,1988,Electrical and Electronics,"PE-LD, -LLD"
EU27+3,North,1988,Electrical and Electronics,"PE-HD, -MD"
EU27+3,North,1988,Electrical and Electronics,PP
EU27+3,North,1988,Electrical and Electronics,PS
EU27+3,North,1988,Electrical and Electronics,PS-E
EU27+3,North,1988,Electrical and Electronics,PVC
EU27+3,North,1988,Electrical and Electronics,PET
EU27+3,North,1988,Electrical and Electronics,"ABS, SAN"
EU27+3,North,1988,Electrical and Electronics,PMMA
EU27+3,North,1988,Electrical and Electronics,"PA (PA6, PA66)"
EU27+3,North,1988,Electrical and Electronics,PC
EU27+3,North,1988,Electrical and Electronics,Other Thermoplastics
EU27+3,North,1988,Electrical and Electronics,PUR
EU27+3,North,1988,Electrical and Electronics,Other Plastics
EU27+3,North,1988,Agriculture,"PE-LD, -LLD"
EU27+3,North,1988,Agriculture,"PE-HD, -MD"
EU27+3,North,1988,Agriculture,PP
EU27+3,North,1988,Agriculture,PS
EU27+3,North,1988,Agriculture,PS-E
EU27+3,North,1988,Agriculture,PVC
EU27+3,North,1988,Agriculture,PET
EU27+3,North,1988,Agriculture,"ABS, SAN"
EU27+3,North,1988,Agriculture,PMMA
EU27+3,North,1988,Agriculture,"PA (PA6, PA66)"
EU27+3,North,1988,Agriculture,PC
EU27+3,North,1988,Agriculture,Other Thermoplastics
EU27+3,North,1988,Agriculture,PUR
EU27+3,North,1988,Agriculture,Other Plastics
EU27+3,North,1988,"Household, Leisure, Sports","PE-LD, -LLD"
EU27+3,North,1988,"Household, Leisure, Sports","PE-HD, -MD"
EU27+3,North,1988,"Household, Leisure, Sports",PP
EU27+3,North,1988,"Household, Leisure, Sports",PS
EU27+3,North,1988,"Household, Leisure, Sports",PS-E
EU27+3,North,1988,"Household, Leisure, Sports",PVC
EU27+3,North,1988,"Household, Leisure, Sports",PET
EU27+3,North,1988,"Household, Leisure, Sports","ABS, SAN"
EU27+3,North,1988,"Household, Leisure, Sports",PMMA
EU27+3,North,1988,"Household, Leisure, Sports","PA (PA6, PA66)"
EU27+3,North,1988,"Household, Leisure, Sports",PC
EU27+3,North,1988,"Household, Leisure, Sports",Other Thermoplastics
EU27+3,North,1988,"Household, Leisure, Sports",PUR
EU27+3,North,1988,"Household, Leisure, Sports",Other Plastics
EU27+3,North,1988,Others,"PE-LD, -LLD"
EU27+3,North,1988,Others,"PE-HD, -MD"
EU27+3,North,1988,Others,PP
EU27+3,North,1988,Others,PS
EU27+3,North,1988,Others,PS-E
EU27+3,North,1988,Others,PVC
EU27+3,North,1988,Others,PET
EU27+3,North,1988,Others,"ABS, SAN"
EU27+3,North,1988,Others,PMMA
EU27+3,North,1988,Others,"PA (PA6, PA66)"
EU27+3,North,1988,Others,PC
EU27+3,North,1988,Others,Other Thermoplastics
EU27+3,North,1988,Others,PUR
EU27+3,North,1988,Others,Other Plastics
EU27+3,North,1988,PUR slabstock mattresses,PUR
EU27+3,North,1988,PUR slabstock furniture,PUR
EU27+3,North,1988,PUR moulded furniture,PUR
EU27+3,North,1988,PUR others in Others,PUR
EU27+3,North,1989,Packaging,"PE-LD, -LLD"
EU27+3,North,1989,Packaging,"PE-HD, -MD"
EU27+3,North,1989,Packaging,PP
EU27+3,North,1989,Packaging,PS
EU27+3,North,1989,Packaging,PS-E
EU27+3,North,1989,Packaging,PVC
EU27+3,North,1989,Packaging,PET
EU27+3,North,1989,Packaging,"ABS, SAN"
EU27+3,North,1989,Packaging,PMMA
EU27+3,North,1989,Packaging,"PA (PA6, PA66)"
EU27+3,North,1989,Packaging,PC
EU27+3,North,1989,Packaging,Other Thermoplastics
EU27+3,North,1989,Packaging,PUR
EU27+3,North,1989,Packaging,Other Plastics
EU27+3,North,1989,Household packaging,"PE-LD, -LLD"
EU27+3,North,1989,Household packaging,"PE-HD, -MD"
EU27+3,North,1989,Household packaging,PP
EU27+3,North,1989,Household packaging,PS
EU27+3,North,1989,Household packaging,PS-E
EU27+3,North,1989,Household packaging,PVC
EU27+3,North,1989,Household packaging,PET
EU27+3,North,1989,Household packaging,"ABS, SAN"
EU27+3,North,1989,Household packaging,PMMA
EU27+3,North,1989,Household packaging,"PA (PA6, PA66)"
EU27+3,North,1989,Household packaging,PC
EU27+3,North,1989,Household packaging,Other Thermoplastics
EU27+3,North,1989,Household packaging,PUR
EU27+3,North,1989,Household packaging,Other Plastics
EU27+3,North,1989,Commercial & industrial packaging,"PE-LD, -LLD"
EU27+3,North,1989,Commercial & industrial packaging,"PE-HD, -MD"
EU27+3,North,1989,Commercial & industrial packaging,PP
EU27+3,North,1989,Commercial & industrial packaging,PS
EU27+3,North,1989,Commercial & industrial packaging,PS-E
EU27+3,North,1989,Commercial & industrial packaging,PVC
EU27+3,North,1989,Commercial & industrial packaging,PET
EU27+3,North,1989,Commercial & industrial packaging,"ABS, SAN"
EU27+3,North,1989,Commercial & industrial packaging,PMMA
EU27+3,North,1989,Commercial & industrial packaging,"PA (PA6, PA66)"
EU27+3,North,1989,Commercial & industrial packaging,PC
EU27+3,North,1989,Commercial & industrial packaging,Other Thermoplastics
EU27+3,North,1989,Commercial & industrial packaging,PUR
EU27+3,North,1989,Commercial & industrial packaging,Other Plastics
EU27+3,North,1989,Building and Construction,"PE-LD, -LLD"
EU27+3,North,1989,Building and Construction,"PE-HD, -MD"
EU27+3,North,1989,Building and Construction,PP
EU27+3,North,1989,Building and Construction,PS
EU27+3,North,1989,Building and Construction,PS-E
EU27+3,North,1989,Building and Construction,PVC
EU27+3,North,1989,Building and Construction,PET
EU27+3,North,1989,Building and Construction,"ABS, SAN"
EU27+3,North,1989,Building and Construction,PMMA
EU27+3,North,1989,Building and Construction,"PA (PA6, PA66)"
EU27+3,North,1989,Building and Construction,PC
EU27+3,North,1989,Building and Construction,Other Thermoplastics
EU27+3,North,1989,Building and Construction,PUR
EU27+3,North,1989,Building and Construction,Other Plastics
EU27+3,North,1989,EPS ETICS,PS-E
EU27+3,North,1989,EPS flat roof,PS-E
EU27+3,North,1989,EPS flooring,PS-E
EU27+3,North,1989,EPS perimeter,PS-E
EU27+3,North,1989,EPS others in B&C,PS-E
EU27+3,North,1989,PVC pipes,PVC
EU27+3,North,1989,PVC profiles,PVC
EU27+3,North,1989,PVC others in B&C,PVC
EU27+3,North,1989,PUR rigid spray foam,PUR
EU27+3,North,1989,PUR boards and panels rigid foam,PUR
EU27+3,North,1989,Automotive,"PE-LD, -LLD"
EU27+3,North,1989,Automotive,"PE-HD, -MD"
EU27+3,North,1989,Automotive,PP
EU27+3,North,1989,Automotive,PS
EU27+3,North,1989,Automotive,PS-E
EU27+3,North,1989,Automotive,PVC
EU27+3,North,1989,Automotive,PET
EU27+3,North,1989,Automotive,"ABS, SAN"
EU27+3,North,1989,Automotive,PMMA
EU27+3,North,1989,Automotive,"PA (PA6, PA66)"
EU27+3,North,1989,Automotive,PC
EU27+3,North,1989,Automotive,Other Thermoplastics
EU27+3,North,1989,Automotive,PUR
EU27+3,North,1989,Automotive,Other Plastics
EU27+3,North,1989,PUR moulded automotive,PUR
EU27+3,North,1989,PUR others in Automotive,PUR
EU27+3,North,1989,Electrical and Electronics,"PE-LD, -LLD"
EU27+3,North,1989,Electrical and Electronics,"PE-HD, -MD"
EU27+3,North,1989,Electrical and Electronics,PP
EU27+3,North,1989,Electrical and Electronics,PS
EU27+3,North,1989,Electrical and Electronics,PS-E
EU27+3,North,1989,Electrical and Electronics,PVC
EU27+3,North,1989,Electrical and Electronics,PET
EU27+3,North,1989,Electrical and Electronics,"ABS, SAN"
EU27+3,North,1989,Electrical and Electronics,PMMA
EU27+3,North,1989,Electrical and Electronics,"PA (PA6, PA66)"
EU27+3,North,1989,Electrical and Electronics,PC
EU27+3,North,1989,Electrical and Electronics,Other Thermoplastics
EU27+3,North,1989,Electrical and Electronics,PUR
EU27+3,North,1989,Electrical and Electronics,Other Plastics
EU27+3,North,1989,Agriculture,"PE-LD, -LLD"
EU27+3,North,1989,Agriculture,"PE-HD, -MD"
EU27+3,North,1989,Agriculture,PP
EU27+3,North,1989,Agriculture,PS
EU27+3,North,1989,Agriculture,PS-E
EU27+3,North,1989,Agriculture,PVC
EU27+3,North,1989,Agriculture,PET
EU27+3,North,1989,Agriculture,"ABS, SAN"
EU27+3,North,1989,Agriculture,PMMA
EU27+3,North,1989,Agriculture,"PA (PA6, PA66)"
EU27+3,North,1989,Agriculture,PC
EU27+3,North,1989,Agriculture,Other Thermoplastics
EU27+3,North,1989,Agriculture,PUR
EU27+3,North,1989,Agriculture,Other Plastics
EU27+3,North,1989,"Household, Leisure, Sports","PE-LD, -LLD"
EU27+3,North,1989,"Household, Leisure, Sports","PE-HD, -MD"
EU27+3,North,1989,"Household, Leisure, Sports",PP
EU27+3,North,1989,"Household, Leisure, Sports",PS
EU27+3,North,1989,"Household, Leisure, Sports",PS-E
EU27+3,North,1989,"Household, Leisure, Sports",PVC
EU27+3,North,1989,"Household, Leisure, Sports",PET
EU27+3,North,1989,"Household, Leisure, Sports","ABS, SAN"
EU27+3,North,1989,"Household, Leisure, Sports",PMMA
EU27+3,North,1989,"Household, Leisure, Sports","PA (PA6, PA66)"
EU27+3,North,1989,"Household, Leisure, Sports",PC
EU27+3,North,1989,"Household, Leisure, Sports",Other Thermoplastics
EU27+3,North,1989,"Household, Leisure, Sports",PUR
EU27+3,North,1989,"Household, Leisure, Sports",Other Plastics
EU27+3,North,1989,Others,"PE-LD, -LLD"
EU27+3,North,1989,Others,"PE-HD, -MD"
EU27+3,North,1989,Others,PP
EU27+3,North,1989,Others,PS
EU27+3,North,1989,Others,PS-E
EU27+3,North,1989,Others,PVC
EU27+3,North,1989,Others,PET
EU27+3,North,1989,Others,"ABS, SAN"
EU27+3,North,1989,Others,PMMA
EU27+3,North,1989,Others,"PA (PA6, PA66)"
EU27+3,North,1989,Others,PC
EU27+3,North,1989,Others,Other Thermoplastics
EU27+3,North,1989,Others,PUR
EU27+3,North,1989,Others,Other Plastics
EU27+3,North,1989,PUR slabstock mattresses,PUR
EU27+3,North,1989,PUR slabstock furniture,PUR
EU27+3,North,1989,PUR moulded furniture,PUR
EU27+3,North,1989,PUR others in Others,PUR
EU27+3,North,1990,Packaging,"PE-LD, -LLD"
EU27+3,North,1990,Packaging,"PE-HD, -MD"
EU27+3,North,1990,Packaging,PP
EU27+3,North,1990,Packaging,PS
EU27+3,North,1990,Packaging,PS-E
EU27+3,North,1990,Packaging,PVC
EU27+3,North,1990,Packaging,PET
EU27+3,North,1990,Packaging,"ABS, SAN"
EU27+3,North,1990,Packaging,PMMA
EU27+3,North,1990,Packaging,"PA (PA6, PA66)"
EU27+3,North,1990,Packaging,PC
EU27+3,North,1990,Packaging,Other Thermoplastics
EU27+3,North,1990,Packaging,PUR
EU27+3,North,1990,Packaging,Other Plastics
EU27+3,North,1990,Household packaging,"PE-LD, -LLD"
EU27+3,North,1990,Household packaging,"PE-HD, -MD"
EU27+3,North,1990,Household packaging,PP
EU27+3,North,1990,Household packaging,PS
EU27+3,North,1990,Household packaging,PS-E
EU27+3,North,1990,Household packaging,PVC
EU27+3,North,1990,Household packaging,PET
EU27+3,North,1990,Household packaging,"ABS, SAN"
EU27+3,North,1990,Household packaging,PMMA
EU27+3,North,1990,Household packaging,"PA (PA6, PA66)"
EU27+3,North,1990,Household packaging,PC
EU27+3,North,1990,Household packaging,Other Thermoplastics
EU27+3,North,1990,Household packaging,PUR
EU27+3,North,1990,Household packaging,Other Plastics
EU27+3,North,1990,Commercial & industrial packaging,"PE-LD, -LLD"
EU27+3,North,1990,Commercial & industrial packaging,"PE-HD, -MD"
EU27+3,North,1990,Commercial & industrial packaging,PP
EU27+3,North,1990,Commercial & industrial packaging,PS
EU27+3,North,1990,Commercial & industrial packaging,PS-E
EU27+3,North,1990,Commercial & industrial packaging,PVC
EU27+3,North,1990,Commercial & industrial packaging,PET
EU27+3,North,1990,Commercial & industrial packaging,"ABS, SAN"
EU27+3,North,1990,Commercial & industrial packaging,PMMA
EU27+3,North,1990,Commercial & industrial packaging,"PA (PA6, PA66)"
EU27+3,North,1990,Commercial & industrial packaging,PC
EU27+3,North,1990,Commercial & industrial packaging,Other Thermoplastics
EU27+3,North,1990,Commercial & industrial packaging,PUR
EU27+3,North,1990,Commercial & industrial packaging,Other Plastics
EU27+3,North,1990,Building and Construction,"PE-LD, -LLD"
EU27+3,North,1990,Building and Construction,"PE-HD, -MD"
EU27+3,North,1990,Building and Construction,PP
EU27+3,North,1990,Building and Construction,PS
EU27+3,North,1990,Building and Construction,PS-E
EU27+3,North,1990,Building and Construction,PVC
EU27+3,North,1990,Building and Construction,PET
EU27+3,North,1990,Building and Construction,"ABS, SAN"
EU27+3,North,1990,Building and Construction,PMMA
EU27+3,North,1990,Building and Construction,"PA (PA6, PA66)"
EU27+3,North,1990,Building and Construction,PC
EU27+3,North,1990,Building and Construction,Other Thermoplastics
EU27+3,North,1990,Building and Construction,PUR
EU27+3,North,1990,Building and Construction,Other Plastics
EU27+3,North,1990,EPS ETICS,PS-E
EU27+3,North,1990,EPS flat roof,PS-E
EU27+3,North,1990,EPS flooring,PS-E
EU27+3,North,1990,EPS perimeter,PS-E
EU27+3,North,1990,EPS others in B&C,PS-E
EU27+3,North,1990,PVC pipes,PVC
EU27+3,North,1990,PVC profiles,PVC
EU27+3,North,1990,PVC others in B&C,PVC
EU27+3,North,1990,PUR rigid spray foam,PUR
EU27+3,North,1990,PUR boards and panels rigid foam,PUR
EU27+3,North,1990,Automotive,"PE-LD, -LLD"
EU27+3,North,1990,Automotive,"PE-HD, -MD"
EU27+3,North,1990,Automotive,PP
EU27+3,North,1990,Automotive,PS
EU27+3,North,1990,Automotive,PS-E
EU27+3,North,1990,Automotive,PVC
EU27+3,North,1990,Automotive,PET
EU27+3,North,1990,Automotive,"ABS, SAN"
EU27+3,North,1990,Automotive,PMMA
EU27+3,North,1990,Automotive,"PA (PA6, PA66)"
EU27+3,North,1990,Automotive,PC
EU27+3,North,1990,Automotive,Other Thermoplastics
EU27+3,North,1990,Automotive,PUR
EU27+3,North,1990,Automotive,Other Plastics
EU27+3,North,1990,PUR moulded automotive,PUR
EU27+3,North,1990,PUR others in Automotive,PUR
EU27+3,North,1990,Electrical and Electronics,"PE-LD, -LLD"
EU27+3,North,1990,Electrical and Electronics,"PE-HD, -MD"
EU27+3,North,1990,Electrical and Electronics,PP
EU27+3,North,1990,Electrical and Electronics,PS
EU27+3,North,1990,Electrical and Electronics,PS-E
EU27+3,North,1990,Electrical and Electronics,PVC
EU27+3,North,1990,Electrical and Electronics,PET
EU27+3,North,1990,Electrical and Electronics,"ABS, SAN"
EU27+3,North,1990,Electrical and Electronics,PMMA
EU27+3,North,1990,Electrical and Electronics,"PA (PA6, PA66)"
EU27+3,North,1990,Electrical and Electronics,PC
EU27+3,North,1990,Electrical and Electronics,Other Thermoplastics
EU27+3,North,1990,Electrical and Electronics,PUR
EU27+3,North,1990,Electrical and Electronics,Other Plastics
EU27+3,North,1990,Agriculture,"PE-LD, -LLD"
EU27+3,North,1990,Agriculture,"PE-HD, -MD"
EU27+3,North,1990,Agriculture,PP
EU27+3,North,1990,Agriculture,PS
EU27+3,North,1990,Agriculture,PS-E
EU27+3,North,1990,Agriculture,PVC
EU27+3,North,1990,Agriculture,PET
EU27+3,North,1990,Agriculture,"ABS, SAN"
EU27+3,North,1990,Agriculture,PMMA
EU27+3,North,1990,Agriculture,"PA (PA6, PA66)"
EU27+3,North,1990,Agriculture,PC
EU27+3,North,1990,Agriculture,Other Thermoplastics
EU27+3,North,1990,Agriculture,PUR
EU27+3,North,1990,Agriculture,Other Plastics
EU27+3,North,1990,"Household, Leisure, Sports","PE-LD, -LLD"
EU27+3,North,1990,"Household, Leisure, Sports","PE-HD, -MD"
EU27+3,North,1990,"Household, Leisure, Sports",PP
EU27+3,North,1990,"Household, Leisure, Sports",PS
EU27+3,North,1990,"Household, Leisure, Sports",PS-E
EU27+3,North,1990,"Household, Leisure, Sports",PVC
EU27+3,North,1990,"Household, Leisure, Sports",PET
EU27+3,North,1990,"Household, Leisure, Sports","ABS, SAN"
EU27+3,North,1990,"Household, Leisure, Sports",PMMA
EU27+3,North,1990,"Household, Leisure, Sports","PA (PA6, PA66)"
EU27+3,North,1990,"Household, Leisure, Sports",PC
EU27+3,North,1990,"Household, Leisure, Sports",Other Thermoplastics
EU27+3,North,1990,"Household, Leisure, Sports",PUR
EU27+3,North,1990,"Household, Leisure, Sports",Other Plastics
EU27+3,North,1990,Others,"PE-LD, -LLD"
EU27+3,North,1990,Others,"PE-HD, -MD"
EU27+3,North,1990,Others,PP
EU27+3,North,1990,Others,PS
EU27+3,North,1990,Others,PS-E
EU27+3,North,1990,Others,PVC
EU27+3,North,1990,Others,PET
EU27+3,North,1990,Others,"ABS, SAN"
EU27+3,North,1990,Others,PMMA
EU27+3,North,1990,Others,"PA (PA6, PA66)"
EU27+3,North,1990,Others,PC
EU27+3,North,1990,Others,Other Thermoplastics
EU27+3,North,1990,Others,PUR
EU27+3,North,1990,Others,Other Plastics
EU27+3,North,1990,PUR slabstock mattresses,PUR
EU27+3,North,1990,PUR slabstock furniture,PUR
EU27+3,North,1990,PUR moulded furniture,PUR
EU27+3,North,1990,PUR others in Others,PUR
EU27+3,North,1991,Packaging,"PE-LD, -LLD"
EU27+3,North,1991,Packaging,"PE-HD, -MD"
