other_region,region,time,sector,polymer,value
Extra-EU27+3,EU27+3,1985,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1986,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1987,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1988,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1989,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1990,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1991,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1992,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1993,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1994,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1995,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1996,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1997,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1998,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1999,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2000,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2001,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2002,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2003,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2004,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2005,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2006,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2007,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2008,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2009,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2010,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2011,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2012,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2013,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2014,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2015,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2016,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2017,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2018,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2019,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2020,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2021,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2022,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2023,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2024,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2025,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2026,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2027,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2028,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2029,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2030,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2031,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2032,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2033,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2034,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2035,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2036,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2037,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2038,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2039,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2040,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2041,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2042,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2043,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2044,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2045,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2046,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2047,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2048,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2049,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2050,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2051,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2052,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2053,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2054,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2055,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2056,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2057,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2058,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2059,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,2060,"Household, Leisure, Sports","PA (PA6, PA66)",0.0
Extra-EU27+3,EU27+3,1970,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1971,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1972,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1973,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1974,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1975,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1976,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1977,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1978,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1979,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1980,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1981,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1982,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1983,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1984,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1985,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1986,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1987,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1988,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1989,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1990,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1991,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1992,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1993,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1994,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1995,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1996,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1997,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1998,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1999,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2000,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2001,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2002,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2003,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2004,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2005,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2006,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2007,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2008,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2009,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2010,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2011,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2012,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2013,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2014,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2015,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2016,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2017,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2018,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2019,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2020,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2021,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2022,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2023,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2024,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2025,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2026,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2027,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2028,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2029,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2030,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2031,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2032,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2033,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2034,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2035,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2036,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2037,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2038,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2039,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2040,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2041,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2042,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2043,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2044,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2045,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2046,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2047,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2048,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2049,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2050,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2051,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2052,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2053,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2054,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2055,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2056,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2057,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2058,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2059,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,2060,"Household, Leisure, Sports",PC,0.0
Extra-EU27+3,EU27+3,1970,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1971,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1972,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1973,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1974,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1975,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1976,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1977,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1978,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1979,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1980,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1981,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1982,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1983,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1984,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1985,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1986,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1987,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1988,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1989,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1990,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1991,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1992,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1993,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1994,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1995,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1996,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1997,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1998,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1999,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2000,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2001,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2002,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2003,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2004,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2005,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2006,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2007,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2008,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2009,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2010,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2011,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2012,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2013,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2014,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2015,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2016,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2017,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2018,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2019,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2020,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2021,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2022,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2023,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2024,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2025,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2026,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2027,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2028,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2029,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2030,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2031,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2032,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2033,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2034,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2035,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2036,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2037,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2038,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2039,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2040,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2041,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2042,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2043,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2044,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2045,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2046,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2047,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2048,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2049,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2050,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2051,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2052,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2053,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2054,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2055,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2056,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2057,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2058,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2059,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,2060,"Household, Leisure, Sports",Other Thermoplastics,0.0
Extra-EU27+3,EU27+3,1970,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1971,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1972,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1973,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1974,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1975,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1976,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1977,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1978,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1979,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1980,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1981,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1982,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1983,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1984,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1985,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1986,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1987,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1988,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1989,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1990,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1991,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1992,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1993,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1994,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1995,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1996,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1997,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1998,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,1999,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2000,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2001,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2002,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2003,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2004,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2005,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2006,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2007,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2008,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2009,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2010,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2011,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2012,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2013,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2014,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2015,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2016,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2017,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2018,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2019,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2020,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2021,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2022,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2023,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2024,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2025,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2026,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2027,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2028,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2029,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2030,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2031,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2032,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2033,"Household, Leisure, Sports",PUR,0.0
Extra-EU27+3,EU27+3,2034,"Household, Leisure, Sports",PUR,0.0
