Time,Region,Steel product,value
2037,FRA,Concrete reinforcing bars in precast concrete,-166717070.5478394
2037,FRA,Hot rolled bars,0.0
2037,FRA,Wire rod,0.0
2037,FRA,Railway track material,0.0
2037,FRA,Heavy sections,0.0
2037,FRA,Light sections,0.0
2037,FRA,Seamless tubes,0.0
2037,FRA,Hot rolled plate,0.0
2037,FRA,"Hot rolled coil, sheet and strip",0.0
2037,FRA,Electrical sheet and strip,0.0
2037,FRA,Tinmill products,0.0
2037,FRA,Other metal coated sheet and strip,0.0
2037,FRA,Non-metallic coated sheet and strip,0.0
2037,FRA,Welded tubes,0.0
2037,FRA,Liquid steel,0.0
2037,GBR,Concrete reinforcing bars in transport concrete,-228649499.5006139
2037,GBR,Concrete reinforcing bars in precast concrete,-105145390.27817224
2037,GBR,Hot rolled bars,0.0
2037,GBR,Wire rod,0.0
2037,GBR,Railway track material,0.0
2037,GBR,Heavy sections,0.0
2037,GBR,Light sections,0.0
2037,GBR,Seamless tubes,0.0
2037,GBR,Hot rolled plate,0.0
2037,GBR,"Hot rolled coil, sheet and strip",0.0
2037,GBR,Electrical sheet and strip,0.0
2037,GBR,Tinmill products,0.0
2037,GBR,Other metal coated sheet and strip,0.0
2037,GBR,Non-metallic coated sheet and strip,0.0
2037,GBR,Welded tubes,0.0
2037,GBR,Liquid steel,0.0
2037,GRC,Concrete reinforcing bars in transport concrete,-58745405.035982795
2037,GRC,Concrete reinforcing bars in precast concrete,-27014310.34737596
2037,GRC,Hot rolled bars,0.0
2037,GRC,Wire rod,0.0
2037,GRC,Railway track material,0.0
2037,GRC,Heavy sections,0.0
2037,GRC,Light sections,0.0
2037,GRC,Seamless tubes,0.0
2037,GRC,Hot rolled plate,0.0
2037,GRC,"Hot rolled coil, sheet and strip",0.0
2037,GRC,Electrical sheet and strip,0.0
2037,GRC,Tinmill products,0.0
2037,GRC,Other metal coated sheet and strip,0.0
2037,GRC,Non-metallic coated sheet and strip,0.0
2037,GRC,Welded tubes,0.0
2037,GRC,Liquid steel,0.0
2037,HRV,Concrete reinforcing bars in transport concrete,-20089200.326238886
2037,HRV,Concrete reinforcing bars in precast concrete,-9238099.419980802
2037,HRV,Hot rolled bars,0.0
2037,HRV,Wire rod,0.0
2037,HRV,Railway track material,0.0
2037,HRV,Heavy sections,0.0
2037,HRV,Light sections,0.0
2037,HRV,Seamless tubes,0.0
2037,HRV,Hot rolled plate,0.0
2037,HRV,"Hot rolled coil, sheet and strip",0.0
2037,HRV,Electrical sheet and strip,0.0
2037,HRV,Tinmill products,0.0
2037,HRV,Other metal coated sheet and strip,0.0
2037,HRV,Non-metallic coated sheet and strip,0.0
2037,HRV,Welded tubes,0.0
2037,HRV,Liquid steel,0.0
2037,HUN,Concrete reinforcing bars in transport concrete,-64104336.49925167
2037,HUN,Concrete reinforcing bars in precast concrete,-29478636.492079023
2037,HUN,Hot rolled bars,0.0
2037,HUN,Wire rod,0.0
2037,HUN,Railway track material,0.0
2037,HUN,Heavy sections,0.0
2037,HUN,Light sections,0.0
2037,HUN,Seamless tubes,0.0
2037,HUN,Hot rolled plate,0.0
2037,HUN,"Hot rolled coil, sheet and strip",0.0
2037,HUN,Electrical sheet and strip,0.0
2037,HUN,Tinmill products,0.0
2037,HUN,Other metal coated sheet and strip,0.0
2037,HUN,Non-metallic coated sheet and strip,0.0
2037,HUN,Welded tubes,0.0
2037,HUN,Liquid steel,0.0
2037,IRL,Concrete reinforcing bars in transport concrete,-14718998.452667262
2037,IRL,Concrete reinforcing bars in precast concrete,-6768590.529351126
2037,IRL,Hot rolled bars,0.0
2037,IRL,Wire rod,0.0
2037,IRL,Railway track material,0.0
2037,IRL,Heavy sections,0.0
2037,IRL,Light sections,0.0
2037,IRL,Seamless tubes,0.0
2037,IRL,Hot rolled plate,0.0
2037,IRL,"Hot rolled coil, sheet and strip",0.0
2037,IRL,Electrical sheet and strip,0.0
2037,IRL,Tinmill products,0.0
2037,IRL,Other metal coated sheet and strip,0.0
2037,IRL,Non-metallic coated sheet and strip,0.0
2037,IRL,Welded tubes,0.0
2037,IRL,Liquid steel,0.0
2037,ITA,Concrete reinforcing bars in transport concrete,-551011572.0277655
2037,ITA,Concrete reinforcing bars in precast concrete,-253384883.51631156
2037,ITA,Hot rolled bars,0.0
2037,ITA,Wire rod,0.0
2037,ITA,Railway track material,0.0
2037,ITA,Heavy sections,0.0
2037,ITA,Light sections,0.0
2037,ITA,Seamless tubes,0.0
2037,ITA,Hot rolled plate,0.0
2037,ITA,"Hot rolled coil, sheet and strip",0.0
2037,ITA,Electrical sheet and strip,0.0
2037,ITA,Tinmill products,0.0
2037,ITA,Other metal coated sheet and strip,0.0
2037,ITA,Non-metallic coated sheet and strip,0.0
2037,ITA,Welded tubes,0.0
2037,ITA,Liquid steel,0.0
2037,LTU,Concrete reinforcing bars in transport concrete,-17075609.043156434
2037,LTU,Concrete reinforcing bars in precast concrete,-7852287.370304337
2037,LTU,Hot rolled bars,0.0
2037,LTU,Wire rod,0.0
2037,LTU,Railway track material,0.0
2037,LTU,Heavy sections,0.0
2037,LTU,Light sections,0.0
2037,LTU,Seamless tubes,0.0
2037,LTU,Hot rolled plate,0.0
2037,LTU,"Hot rolled coil, sheet and strip",0.0
2037,LTU,Electrical sheet and strip,0.0
2037,LTU,Tinmill products,0.0
2037,LTU,Other metal coated sheet and strip,0.0
2037,LTU,Non-metallic coated sheet and strip,0.0
2037,LTU,Welded tubes,0.0
2037,LTU,Liquid steel,0.0
2037,LUX,Concrete reinforcing bars in transport concrete,-3967586.050159696
2037,LUX,Concrete reinforcing bars in precast concrete,-1824510.3734231864
2037,LUX,Hot rolled bars,0.0
2037,LUX,Wire rod,0.0
2037,LUX,Railway track material,0.0
2037,LUX,Heavy sections,0.0
2037,LUX,Light sections,0.0
2037,LUX,Seamless tubes,0.0
2037,LUX,Hot rolled plate,0.0
2037,LUX,"Hot rolled coil, sheet and strip",0.0
2037,LUX,Electrical sheet and strip,0.0
2037,LUX,Tinmill products,0.0
2037,LUX,Other metal coated sheet and strip,0.0
2037,LUX,Non-metallic coated sheet and strip,0.0
2037,LUX,Welded tubes,0.0
2037,LUX,Liquid steel,0.0
2037,LVA,Concrete reinforcing bars in transport concrete,-13070696.806673205
2037,LVA,Concrete reinforcing bars in precast concrete,-6010612.4001716785
2037,LVA,Hot rolled bars,0.0
2037,LVA,Wire rod,0.0
2037,LVA,Railway track material,0.0
2037,LVA,Heavy sections,0.0
2037,LVA,Light sections,0.0
2037,LVA,Seamless tubes,0.0
2037,LVA,Hot rolled plate,0.0
2037,LVA,"Hot rolled coil, sheet and strip",0.0
2037,LVA,Electrical sheet and strip,0.0
2037,LVA,Tinmill products,0.0
2037,LVA,Other metal coated sheet and strip,0.0
2037,LVA,Non-metallic coated sheet and strip,0.0
2037,LVA,Welded tubes,0.0
2037,LVA,Liquid steel,0.0
2037,MLT,Concrete reinforcing bars in transport concrete,-2143048.6201103316
2037,MLT,Concrete reinforcing bars in precast concrete,-985489.5115389626
2037,MLT,Hot rolled bars,0.0
2037,MLT,Wire rod,0.0
2037,MLT,Railway track material,0.0
2037,MLT,Heavy sections,0.0
2037,MLT,Light sections,0.0
2037,MLT,Seamless tubes,0.0
2037,MLT,Hot rolled plate,0.0
2037,MLT,"Hot rolled coil, sheet and strip",0.0
2037,MLT,Electrical sheet and strip,0.0
2037,MLT,Tinmill products,0.0
2037,MLT,Other metal coated sheet and strip,0.0
2037,MLT,Non-metallic coated sheet and strip,0.0
2037,MLT,Welded tubes,0.0
2037,MLT,Liquid steel,0.0
2037,NLD,Concrete reinforcing bars in transport concrete,-96473325.86334337
2037,NLD,Concrete reinforcing bars in precast concrete,-44363646.197902836
2037,NLD,Hot rolled bars,0.0
2037,NLD,Wire rod,0.0
2037,NLD,Railway track material,0.0
2037,NLD,Heavy sections,0.0
2037,NLD,Light sections,0.0
2037,NLD,Seamless tubes,0.0
2037,NLD,Hot rolled plate,0.0
2037,NLD,"Hot rolled coil, sheet and strip",0.0
2037,NLD,Electrical sheet and strip,0.0
2037,NLD,Tinmill products,0.0
2037,NLD,Other metal coated sheet and strip,0.0
2037,NLD,Non-metallic coated sheet and strip,0.0
2037,NLD,Welded tubes,0.0
2037,NLD,Liquid steel,0.0
2037,POL,Concrete reinforcing bars in transport concrete,-155073229.90535444
2037,POL,Concrete reinforcing bars in precast concrete,-71311047.32831423
2037,POL,Hot rolled bars,0.0
2037,POL,Wire rod,0.0
2037,POL,Railway track material,0.0
2037,POL,Heavy sections,0.0
2037,POL,Light sections,0.0
2037,POL,Seamless tubes,0.0
2037,POL,Hot rolled plate,0.0
2037,POL,"Hot rolled coil, sheet and strip",0.0
2037,POL,Electrical sheet and strip,0.0
2037,POL,Tinmill products,0.0
2037,POL,Other metal coated sheet and strip,0.0
2037,POL,Non-metallic coated sheet and strip,0.0
2037,POL,Welded tubes,0.0
2037,POL,Liquid steel,0.0
2037,PRT,Concrete reinforcing bars in transport concrete,-49701887.16054705
2037,PRT,Concrete reinforcing bars in precast concrete,-22855612.3456288
2037,PRT,Hot rolled bars,0.0
2037,PRT,Wire rod,0.0
2037,PRT,Railway track material,0.0
2037,PRT,Heavy sections,0.0
2037,PRT,Light sections,0.0
2037,PRT,Seamless tubes,0.0
2037,PRT,Hot rolled plate,0.0
2037,PRT,"Hot rolled coil, sheet and strip",0.0
2037,PRT,Electrical sheet and strip,0.0
2037,PRT,Tinmill products,0.0
2037,PRT,Other metal coated sheet and strip,0.0
2037,PRT,Non-metallic coated sheet and strip,0.0
2037,PRT,Welded tubes,0.0
2037,PRT,Liquid steel,0.0
2037,ROU,Concrete reinforcing bars in transport concrete,-81808321.52518542
2037,ROU,Concrete reinforcing bars in precast concrete,-37619885.08121012
2037,ROU,Hot rolled bars,0.0
2037,ROU,Wire rod,0.0
2037,ROU,Railway track material,0.0
2037,ROU,Heavy sections,0.0
2037,ROU,Light sections,0.0
2037,ROU,Seamless tubes,0.0
2037,ROU,Hot rolled plate,0.0
2037,ROU,"Hot rolled coil, sheet and strip",0.0
2037,ROU,Electrical sheet and strip,0.0
2037,ROU,Tinmill products,0.0
2037,ROU,Other metal coated sheet and strip,0.0
2037,ROU,Non-metallic coated sheet and strip,0.0
2037,ROU,Welded tubes,0.0
2037,ROU,Liquid steel,0.0
2037,SVK,Concrete reinforcing bars in transport concrete,-26042537.025776953
2037,SVK,Concrete reinforcing bars in precast concrete,-11975765.201276844
2037,SVK,Hot rolled bars,0.0
2037,SVK,Wire rod,0.0
2037,SVK,Railway track material,0.0
2037,SVK,Heavy sections,0.0
2037,SVK,Light sections,0.0
2037,SVK,Seamless tubes,0.0
2037,SVK,Hot rolled plate,0.0
2037,SVK,"Hot rolled coil, sheet and strip",0.0
2037,SVK,Electrical sheet and strip,0.0
2037,SVK,Tinmill products,0.0
2037,SVK,Other metal coated sheet and strip,0.0
2037,SVK,Non-metallic coated sheet and strip,0.0
2037,SVK,Welded tubes,0.0
2037,SVK,Liquid steel,0.0
2037,SVN,Concrete reinforcing bars in transport concrete,-10463918.240773642
2037,SVN,Concrete reinforcing bars in precast concrete,-4811874.8113998
2037,SVN,Hot rolled bars,0.0
2037,SVN,Wire rod,0.0
2037,SVN,Railway track material,0.0
2037,SVN,Heavy sections,0.0
2037,SVN,Light sections,0.0
2037,SVN,Seamless tubes,0.0
2037,SVN,Hot rolled plate,0.0
2037,SVN,"Hot rolled coil, sheet and strip",0.0
2037,SVN,Electrical sheet and strip,0.0
2037,SVN,Tinmill products,0.0
2037,SVN,Other metal coated sheet and strip,0.0
2037,SVN,Non-metallic coated sheet and strip,0.0
2037,SVN,Welded tubes,0.0
2037,SVN,Liquid steel,0.0
2037,SWE,Concrete reinforcing bars in transport concrete,-113525043.92608729
2037,SWE,Concrete reinforcing bars in precast concrete,-52204947.21027419
2037,SWE,Hot rolled bars,0.0
2037,SWE,Wire rod,0.0
2037,SWE,Railway track material,0.0
2037,SWE,Heavy sections,0.0
2037,SWE,Light sections,0.0
2037,SWE,Seamless tubes,0.0
2037,SWE,Hot rolled plate,0.0
2037,SWE,"Hot rolled coil, sheet and strip",0.0
2037,SWE,Electrical sheet and strip,0.0
2037,SWE,Tinmill products,0.0
2037,SWE,Other metal coated sheet and strip,0.0
2037,SWE,Non-metallic coated sheet and strip,0.0
2037,SWE,Welded tubes,0.0
2037,SWE,Liquid steel,0.0
2038,AUT,Concrete reinforcing bars in transport concrete,-80762992.00382358
2038,AUT,Concrete reinforcing bars in precast concrete,-37139186.10316708
2038,AUT,Hot rolled bars,0.0
2038,AUT,Wire rod,0.0
2038,AUT,Railway track material,0.0
2038,AUT,Heavy sections,0.0
2038,AUT,Light sections,0.0
2038,AUT,Seamless tubes,0.0
2038,AUT,Hot rolled plate,0.0
2038,AUT,"Hot rolled coil, sheet and strip",0.0
2038,AUT,Electrical sheet and strip,0.0
2038,AUT,Tinmill products,0.0
2038,AUT,Other metal coated sheet and strip,0.0
2038,AUT,Non-metallic coated sheet and strip,0.0
2038,AUT,Welded tubes,0.0
2038,AUT,Liquid steel,0.0
2038,BEL,Concrete reinforcing bars in transport concrete,-37612985.448956706
2038,BEL,Concrete reinforcing bars in precast concrete,-17296482.358748943
2038,BEL,Hot rolled bars,0.0
2038,BEL,Wire rod,0.0
2038,BEL,Railway track material,0.0
2038,BEL,Heavy sections,0.0
2038,BEL,Light sections,0.0
2038,BEL,Seamless tubes,0.0
2038,BEL,Hot rolled plate,0.0
2038,BEL,"Hot rolled coil, sheet and strip",0.0
2038,BEL,Electrical sheet and strip,0.0
2038,BEL,Tinmill products,0.0
2038,BEL,Other metal coated sheet and strip,0.0
2038,BEL,Non-metallic coated sheet and strip,0.0
2038,BEL,Welded tubes,0.0
2038,BEL,Liquid steel,0.0
2038,BGR,Concrete reinforcing bars in transport concrete,-36915286.02792276
2038,BGR,Concrete reinforcing bars in precast concrete,-16975642.47948313
2038,BGR,Hot rolled bars,0.0
2038,BGR,Wire rod,0.0
2038,BGR,Railway track material,0.0
2038,BGR,Heavy sections,0.0
2038,BGR,Light sections,0.0
2038,BGR,Seamless tubes,0.0
2038,BGR,Hot rolled plate,0.0
2038,BGR,"Hot rolled coil, sheet and strip",0.0
2038,BGR,Electrical sheet and strip,0.0
2038,BGR,Tinmill products,0.0
2038,BGR,Other metal coated sheet and strip,0.0
2038,BGR,Non-metallic coated sheet and strip,0.0
2038,BGR,Welded tubes,0.0
2038,BGR,Liquid steel,0.0
2038,CYP,Concrete reinforcing bars in transport concrete,-3588974.9676546548
2038,CYP,Concrete reinforcing bars in precast concrete,-1650404.5473354163
2038,CYP,Hot rolled bars,0.0
2038,CYP,Wire rod,0.0
2038,CYP,Railway track material,0.0
2038,CYP,Heavy sections,0.0
2038,CYP,Light sections,0.0
2038,CYP,Seamless tubes,0.0
2038,CYP,Hot rolled plate,0.0
2038,CYP,"Hot rolled coil, sheet and strip",0.0
2038,CYP,Electrical sheet and strip,0.0
2038,CYP,Tinmill products,0.0
2038,CYP,Other metal coated sheet and strip,0.0
2038,CYP,Non-metallic coated sheet and strip,0.0
2038,CYP,Welded tubes,0.0
2038,CYP,Liquid steel,0.0
2038,CZE,Concrete reinforcing bars in transport concrete,-55074229.97859033
2038,CZE,Concrete reinforcing bars in precast concrete,-25326105.75538911
2038,CZE,Hot rolled bars,0.0
2038,CZE,Wire rod,0.0
2038,CZE,Railway track material,0.0
2038,CZE,Heavy sections,0.0
2038,CZE,Light sections,0.0
2038,CZE,Seamless tubes,0.0
2038,CZE,Hot rolled plate,0.0
2038,CZE,"Hot rolled coil, sheet and strip",0.0
2038,CZE,Electrical sheet and strip,0.0
2038,CZE,Tinmill products,0.0
2038,CZE,Other metal coated sheet and strip,0.0
2038,CZE,Non-metallic coated sheet and strip,0.0
2038,CZE,Welded tubes,0.0
2038,CZE,Liquid steel,0.0
2038,DEU,Concrete reinforcing bars in transport concrete,-1037894437.2764161
2038,DEU,Concrete reinforcing bars in precast concrete,-477279923.7061691
2038,DEU,Hot rolled bars,0.0
2038,DEU,Wire rod,0.0
2038,DEU,Railway track material,0.0
2038,DEU,Heavy sections,0.0
2038,DEU,Light sections,0.0
2038,DEU,Seamless tubes,0.0
2038,DEU,Hot rolled plate,0.0
2038,DEU,"Hot rolled coil, sheet and strip",0.0
2038,DEU,Electrical sheet and strip,0.0
2038,DEU,Tinmill products,0.0
2038,DEU,Other metal coated sheet and strip,0.0
2038,DEU,Non-metallic coated sheet and strip,0.0
2038,DEU,Welded tubes,0.0
2038,DEU,Liquid steel,0.0
2038,DNK,Concrete reinforcing bars in transport concrete,-45041936.68144214
2038,DNK,Concrete reinforcing bars in precast concrete,-20712715.407774176
2038,DNK,Hot rolled bars,0.0
2038,DNK,Wire rod,0.0
2038,DNK,Railway track material,0.0
2038,DNK,Heavy sections,0.0
2038,DNK,Light sections,0.0
2038,DNK,Seamless tubes,0.0
2038,DNK,Hot rolled plate,0.0
2038,DNK,"Hot rolled coil, sheet and strip",0.0
2038,DNK,Electrical sheet and strip,0.0
2038,DNK,Tinmill products,0.0
2038,DNK,Other metal coated sheet and strip,0.0
2038,DNK,Non-metallic coated sheet and strip,0.0
2038,DNK,Welded tubes,0.0
2038,DNK,Liquid steel,0.0
2038,ESP,Concrete reinforcing bars in transport concrete,-140191907.78088588
2038,ESP,Concrete reinforcing bars in precast concrete,-64467811.61260474
2038,ESP,Hot rolled bars,0.0
2038,ESP,Wire rod,0.0
2038,ESP,Railway track material,0.0
2038,ESP,Heavy sections,0.0
2038,ESP,Light sections,0.0
2038,ESP,Seamless tubes,0.0
2038,ESP,Hot rolled plate,0.0
2038,ESP,"Hot rolled coil, sheet and strip",0.0
2038,ESP,Electrical sheet and strip,0.0
2038,ESP,Tinmill products,0.0
2038,ESP,Other metal coated sheet and strip,0.0
2038,ESP,Non-metallic coated sheet and strip,0.0
2038,ESP,Welded tubes,0.0
2038,ESP,Liquid steel,0.0
2038,EST,Concrete reinforcing bars in transport concrete,-10776044.169485962
2038,EST,Concrete reinforcing bars in precast concrete,-4955407.173109861
2038,EST,Hot rolled bars,0.0
2038,EST,Wire rod,0.0
2038,EST,Railway track material,0.0
2038,EST,Heavy sections,0.0
2038,EST,Light sections,0.0
2038,EST,Seamless tubes,0.0
2038,EST,Hot rolled plate,0.0
2038,EST,"Hot rolled coil, sheet and strip",0.0
2038,EST,Electrical sheet and strip,0.0
2038,EST,Tinmill products,0.0
2038,EST,Other metal coated sheet and strip,0.0
2038,EST,Non-metallic coated sheet and strip,0.0
2038,EST,Welded tubes,0.0
2038,EST,Liquid steel,0.0
2038,FIN,Concrete reinforcing bars in transport concrete,-44501081.8896607
2038,FIN,Concrete reinforcing bars in precast concrete,-20464001.16182077
2038,FIN,Hot rolled bars,0.0
2038,FIN,Wire rod,0.0
2038,FIN,Railway track material,0.0
2038,FIN,Heavy sections,0.0
2038,FIN,Light sections,0.0
2038,FIN,Seamless tubes,0.0
2038,FIN,Hot rolled plate,0.0
2038,FIN,"Hot rolled coil, sheet and strip",0.0
2038,FIN,Electrical sheet and strip,0.0
2038,FIN,Tinmill products,0.0
2038,FIN,Other metal coated sheet and strip,0.0
2038,FIN,Non-metallic coated sheet and strip,0.0
2038,FIN,Welded tubes,0.0
2038,FIN,Liquid steel,0.0
2038,FRA,Concrete reinforcing bars in transport concrete,-362543470.8472016
2038,FRA,Concrete reinforcing bars in precast concrete,-166717070.5478394
2038,FRA,Hot rolled bars,0.0
2038,FRA,Wire rod,0.0
2038,FRA,Railway track material,0.0
2038,FRA,Heavy sections,0.0
2038,FRA,Light sections,0.0
2038,FRA,Seamless tubes,0.0
2038,FRA,Hot rolled plate,0.0
2038,FRA,"Hot rolled coil, sheet and strip",0.0
2038,FRA,Electrical sheet and strip,0.0
2038,FRA,Tinmill products,0.0
2038,FRA,Other metal coated sheet and strip,0.0
2038,FRA,Non-metallic coated sheet and strip,0.0
2038,FRA,Welded tubes,0.0
2038,FRA,Liquid steel,0.0
2038,GBR,Concrete reinforcing bars in transport concrete,-228649499.5006139
2038,GBR,Concrete reinforcing bars in precast concrete,-105145390.27817224
2038,GBR,Hot rolled bars,0.0
2038,GBR,Wire rod,0.0
2038,GBR,Railway track material,0.0
2038,GBR,Heavy sections,0.0
2038,GBR,Light sections,0.0
2038,GBR,Seamless tubes,0.0
2038,GBR,Hot rolled plate,0.0
2038,GBR,"Hot rolled coil, sheet and strip",0.0
2038,GBR,Electrical sheet and strip,0.0
2038,GBR,Tinmill products,0.0
2038,GBR,Other metal coated sheet and strip,0.0
2038,GBR,Non-metallic coated sheet and strip,0.0
2038,GBR,Welded tubes,0.0
2038,GBR,Liquid steel,0.0
2038,GRC,Concrete reinforcing bars in transport concrete,-58745405.035982795
2038,GRC,Concrete reinforcing bars in precast concrete,-27014310.34737596
2038,GRC,Hot rolled bars,0.0
2038,GRC,Wire rod,0.0
2038,GRC,Railway track material,0.0
2038,GRC,Heavy sections,0.0
2038,GRC,Light sections,0.0
2038,GRC,Seamless tubes,0.0
2038,GRC,Hot rolled plate,0.0
2038,GRC,"Hot rolled coil, sheet and strip",0.0
2038,GRC,Electrical sheet and strip,0.0
2038,GRC,Tinmill products,0.0
2038,GRC,Other metal coated sheet and strip,0.0
2038,GRC,Non-metallic coated sheet and strip,0.0
2038,GRC,Welded tubes,0.0
2038,GRC,Liquid steel,0.0
2038,HRV,Concrete reinforcing bars in transport concrete,-20089200.326238886
2038,HRV,Concrete reinforcing bars in precast concrete,-9238099.419980802
2038,HRV,Hot rolled bars,0.0
2038,HRV,Wire rod,0.0
2038,HRV,Railway track material,0.0
2038,HRV,Heavy sections,0.0
2038,HRV,Light sections,0.0
2038,HRV,Seamless tubes,0.0
2038,HRV,Hot rolled plate,0.0
2038,HRV,"Hot rolled coil, sheet and strip",0.0
2038,HRV,Electrical sheet and strip,0.0
2038,HRV,Tinmill products,0.0
2038,HRV,Other metal coated sheet and strip,0.0
2038,HRV,Non-metallic coated sheet and strip,0.0
2038,HRV,Welded tubes,0.0
2038,HRV,Liquid steel,0.0
2038,HUN,Concrete reinforcing bars in transport concrete,-64104336.49925167
2038,HUN,Concrete reinforcing bars in precast concrete,-29478636.492079023
2038,HUN,Hot rolled bars,0.0
2038,HUN,Wire rod,0.0
2038,HUN,Railway track material,0.0
2038,HUN,Heavy sections,0.0
2038,HUN,Light sections,0.0
2038,HUN,Seamless tubes,0.0
2038,HUN,Hot rolled plate,0.0
2038,HUN,"Hot rolled coil, sheet and strip",0.0
2038,HUN,Electrical sheet and strip,0.0
2038,HUN,Tinmill products,0.0
2038,HUN,Other metal coated sheet and strip,0.0
2038,HUN,Non-metallic coated sheet and strip,0.0
2038,HUN,Welded tubes,0.0
2038,HUN,Liquid steel,0.0
2038,IRL,Concrete reinforcing bars in transport concrete,-14718998.452667262
2038,IRL,Concrete reinforcing bars in precast concrete,-6768590.529351126
2038,IRL,Hot rolled bars,0.0
2038,IRL,Wire rod,0.0
2038,IRL,Railway track material,0.0
2038,IRL,Heavy sections,0.0
2038,IRL,Light sections,0.0
2038,IRL,Seamless tubes,0.0
2038,IRL,Hot rolled plate,0.0
2038,IRL,"Hot rolled coil, sheet and strip",0.0
2038,IRL,Electrical sheet and strip,0.0
2038,IRL,Tinmill products,0.0
2038,IRL,Other metal coated sheet and strip,0.0
2038,IRL,Non-metallic coated sheet and strip,0.0
2038,IRL,Welded tubes,0.0
2038,IRL,Liquid steel,0.0
2038,ITA,Concrete reinforcing bars in transport concrete,-551011572.0277655
2038,ITA,Concrete reinforcing bars in precast concrete,-253384883.51631156
2038,ITA,Hot rolled bars,0.0
2038,ITA,Wire rod,0.0
2038,ITA,Railway track material,0.0
2038,ITA,Heavy sections,0.0
2038,ITA,Light sections,0.0
2038,ITA,Seamless tubes,0.0
2038,ITA,Hot rolled plate,0.0
2038,ITA,"Hot rolled coil, sheet and strip",0.0
2038,ITA,Electrical sheet and strip,0.0
2038,ITA,Tinmill products,0.0
2038,ITA,Other metal coated sheet and strip,0.0
2038,ITA,Non-metallic coated sheet and strip,0.0
2038,ITA,Welded tubes,0.0
2038,ITA,Liquid steel,0.0
2038,LTU,Concrete reinforcing bars in transport concrete,-17075609.043156434
2038,LTU,Concrete reinforcing bars in precast concrete,-7852287.370304337
2038,LTU,Hot rolled bars,0.0
2038,LTU,Wire rod,0.0
2038,LTU,Railway track material,0.0
2038,LTU,Heavy sections,0.0
2038,LTU,Light sections,0.0
2038,LTU,Seamless tubes,0.0
2038,LTU,Hot rolled plate,0.0
2038,LTU,"Hot rolled coil, sheet and strip",0.0
2038,LTU,Electrical sheet and strip,0.0
2038,LTU,Tinmill products,0.0
2038,LTU,Other metal coated sheet and strip,0.0
2038,LTU,Non-metallic coated sheet and strip,0.0
2038,LTU,Welded tubes,0.0
2038,LTU,Liquid steel,0.0
2038,LUX,Concrete reinforcing bars in transport concrete,-3967586.050159696
2038,LUX,Concrete reinforcing bars in precast concrete,-1824510.3734231864
2038,LUX,Hot rolled bars,0.0
2038,LUX,Wire rod,0.0
2038,LUX,Railway track material,0.0
2038,LUX,Heavy sections,0.0
2038,LUX,Light sections,0.0
2038,LUX,Seamless tubes,0.0
2038,LUX,Hot rolled plate,0.0
2038,LUX,"Hot rolled coil, sheet and strip",0.0
2038,LUX,Electrical sheet and strip,0.0
2038,LUX,Tinmill products,0.0
2038,LUX,Other metal coated sheet and strip,0.0
2038,LUX,Non-metallic coated sheet and strip,0.0
2038,LUX,Welded tubes,0.0
2038,LUX,Liquid steel,0.0
2038,LVA,Concrete reinforcing bars in transport concrete,-13070696.806673205
2038,LVA,Concrete reinforcing bars in precast concrete,-6010612.4001716785
2038,LVA,Hot rolled bars,0.0
2038,LVA,Wire rod,0.0
2038,LVA,Railway track material,0.0
2038,LVA,Heavy sections,0.0
2038,LVA,Light sections,0.0
2038,LVA,Seamless tubes,0.0
2038,LVA,Hot rolled plate,0.0
2038,LVA,"Hot rolled coil, sheet and strip",0.0
2038,LVA,Electrical sheet and strip,0.0
2038,LVA,Tinmill products,0.0
2038,LVA,Other metal coated sheet and strip,0.0
2038,LVA,Non-metallic coated sheet and strip,0.0
2038,LVA,Welded tubes,0.0
2038,LVA,Liquid steel,0.0
2038,MLT,Concrete reinforcing bars in transport concrete,-2143048.6201103316
2038,MLT,Concrete reinforcing bars in precast concrete,-985489.5115389626
2038,MLT,Hot rolled bars,0.0
2038,MLT,Wire rod,0.0
2038,MLT,Railway track material,0.0
2038,MLT,Heavy sections,0.0
2038,MLT,Light sections,0.0
2038,MLT,Seamless tubes,0.0
2038,MLT,Hot rolled plate,0.0
2038,MLT,"Hot rolled coil, sheet and strip",0.0
2038,MLT,Electrical sheet and strip,0.0
2038,MLT,Tinmill products,0.0
2038,MLT,Other metal coated sheet and strip,0.0
2038,MLT,Non-metallic coated sheet and strip,0.0
2038,MLT,Welded tubes,0.0
2038,MLT,Liquid steel,0.0
2038,NLD,Concrete reinforcing bars in transport concrete,-96473325.86334337
2038,NLD,Concrete reinforcing bars in precast concrete,-44363646.197902836
2038,NLD,Hot rolled bars,0.0
2038,NLD,Wire rod,0.0
2038,NLD,Railway track material,0.0
2038,NLD,Heavy sections,0.0
2038,NLD,Light sections,0.0
2038,NLD,Seamless tubes,0.0
2038,NLD,Hot rolled plate,0.0
2038,NLD,"Hot rolled coil, sheet and strip",0.0
2038,NLD,Electrical sheet and strip,0.0
2038,NLD,Tinmill products,0.0
2038,NLD,Other metal coated sheet and strip,0.0
2038,NLD,Non-metallic coated sheet and strip,0.0
2038,NLD,Welded tubes,0.0
2038,NLD,Liquid steel,0.0
2038,POL,Concrete reinforcing bars in transport concrete,-155073229.90535444
2038,POL,Concrete reinforcing bars in precast concrete,-71311047.32831423
