Region;Building type;Age cohort;Year;value
NLD;Edu;1945-1969;2044;6055718.8
NLD;Edu;1945-1969;2045;6017588.75
NLD;Edu;1945-1969;2046;5979458.7
NLD;Edu;1945-1969;2047;5941328.65
NLD;Edu;1945-1969;2048;5903198.6
NLD;Edu;1945-1969;2049;5865068.55
NLD;Edu;1945-1969;2050;5826938.5
NLD;Edu;1970-1989;2020;5161381.864
NLD;Edu;1970-1989;2021;5147209.227
NLD;Edu;1970-1989;2022;5133036.591
NLD;Edu;1970-1989;2023;5118863.955
NLD;Edu;1970-1989;2024;5104691.318
NLD;Edu;1970-1989;2025;5090518.682
NLD;Edu;1970-1989;2026;5076346.045
NLD;Edu;1970-1989;2027;5062173.409
NLD;Edu;1970-1989;2028;5048000.773
NLD;Edu;1970-1989;2029;5033828.136
NLD;Edu;1970-1989;2030;5019655.5
NLD;Edu;1970-1989;2031;4992158.4
NLD;Edu;1970-1989;2032;4964661.3
NLD;Edu;1970-1989;2033;4937164.2
NLD;Edu;1970-1989;2034;4909667.1
NLD;Edu;1970-1989;2035;4882170
NLD;Edu;1970-1989;2036;4854672.9
NLD;Edu;1970-1989;2037;4827175.8
NLD;Edu;1970-1989;2038;4799678.7
NLD;Edu;1970-1989;2039;4772181.6
NLD;Edu;1970-1989;2040;4744684.5
NLD;Edu;1970-1989;2041;4700329.8
NLD;Edu;1970-1989;2042;4655975.1
NLD;Edu;1970-1989;2043;4611620.4
NLD;Edu;1970-1989;2044;4567265.7
NLD;Edu;1970-1989;2045;4522911
NLD;Edu;1970-1989;2046;4478556.3
NLD;Edu;1970-1989;2047;4434201.6
NLD;Edu;1970-1989;2048;4389846.9
NLD;Edu;1970-1989;2049;4345492.2
NLD;Edu;1970-1989;2050;4301137.5
NLD;Edu;1990-2010;2020;3944474.091
NLD;Edu;1990-2010;2021;3943314.432
NLD;Edu;1990-2010;2022;3942154.773
NLD;Edu;1990-2010;2023;3940995.114
NLD;Edu;1990-2010;2024;3939835.455
NLD;Edu;1990-2010;2025;3938675.795
NLD;Edu;1990-2010;2026;3937516.136
NLD;Edu;1990-2010;2027;3936356.477
NLD;Edu;1990-2010;2028;3935196.818
NLD;Edu;1990-2010;2029;3934037.159
NLD;Edu;1990-2010;2030;3932877.5
NLD;Edu;1990-2010;2031;3928798.15
NLD;Edu;1990-2010;2032;3924718.8
NLD;Edu;1990-2010;2033;3920639.45
NLD;Edu;1990-2010;2034;3916560.1
NLD;Edu;1990-2010;2035;3912480.75
NLD;Edu;1990-2010;2036;3908401.4
NLD;Edu;1990-2010;2037;3904322.05
NLD;Edu;1990-2010;2038;3900242.7
NLD;Edu;1990-2010;2039;3896163.35
NLD;Edu;1990-2010;2040;3892084
NLD;Edu;1990-2010;2041;3883412.125
NLD;Edu;1990-2010;2042;3874740.25
NLD;Edu;1990-2010;2043;3866068.375
NLD;Edu;1990-2010;2044;3857396.5
NLD;Edu;1990-2010;2045;3848724.625
NLD;Edu;1990-2010;2046;3840052.75
NLD;Edu;1990-2010;2047;3831380.875
NLD;Edu;1990-2010;2048;3822709
NLD;Edu;1990-2010;2049;3814037.125
NLD;Edu;1990-2010;2050;3805365.25
NLD;Edu;2011-2020;2020;1889022.771
NLD;Edu;2011-2020;2021;1889022.777
NLD;Edu;2011-2020;2022;1889022.783
NLD;Edu;2011-2020;2023;1889022.788
NLD;Edu;2011-2020;2024;1889022.794
NLD;Edu;2011-2020;2025;1889022.8
NLD;Edu;2011-2020;2026;1889022.805
NLD;Edu;2011-2020;2027;1889022.811
NLD;Edu;2011-2020;2028;1889022.817
NLD;Edu;2011-2020;2029;1889022.822
NLD;Edu;2011-2020;2030;1889022.828
NLD;Edu;2011-2020;2031;1889017.284
NLD;Edu;2011-2020;2032;1889011.741
NLD;Edu;2011-2020;2033;1889006.197
NLD;Edu;2011-2020;2034;1889000.653
NLD;Edu;2011-2020;2035;1888995.109
NLD;Edu;2011-2020;2036;1888989.566
NLD;Edu;2011-2020;2037;1888984.022
NLD;Edu;2011-2020;2038;1888978.478
NLD;Edu;2011-2020;2039;1888972.934
NLD;Edu;2011-2020;2040;1888967.391
NLD;Edu;2011-2020;2041;1888683.652
NLD;Edu;2011-2020;2042;1888399.912
NLD;Edu;2011-2020;2043;1888116.173
NLD;Edu;2011-2020;2044;1887832.434
NLD;Edu;2011-2020;2045;1887548.695
NLD;Edu;2011-2020;2046;1887264.956
NLD;Edu;2011-2020;2047;1886981.217
NLD;Edu;2011-2020;2048;1886697.478
NLD;Edu;2011-2020;2049;1886413.739
NLD;Edu;2011-2020;2050;1886130
NLD;Edu;2021-2030;2020;0
NLD;Edu;2021-2030;2021;344457.475
NLD;Edu;2021-2030;2022;688914.95
NLD;Edu;2021-2030;2023;1033372.425
NLD;Edu;2021-2030;2024;1377829.9
NLD;Edu;2021-2030;2025;1722287.375
NLD;Edu;2021-2030;2026;1944103.5
NLD;Edu;2021-2030;2027;2165919.625
NLD;Edu;2021-2030;2028;2387735.75
NLD;Edu;2021-2030;2029;2609551.875
NLD;Edu;2021-2030;2030;2831368
NLD;Edu;2021-2030;2031;2831368
NLD;Edu;2021-2030;2032;2831368
NLD;Edu;2021-2030;2033;2831368
NLD;Edu;2021-2030;2034;2831368
NLD;Edu;2021-2030;2035;2831368
NLD;Edu;2021-2030;2036;2831368
NLD;Edu;2021-2030;2037;2831368
NLD;Edu;2021-2030;2038;2831368
NLD;Edu;2021-2030;2039;2831368
NLD;Edu;2021-2030;2040;2831368
NLD;Edu;2021-2030;2041;2831368
NLD;Edu;2021-2030;2042;2831368
NLD;Edu;2021-2030;2043;2831368
NLD;Edu;2021-2030;2044;2831368
NLD;Edu;2021-2030;2045;2831368
NLD;Edu;2021-2030;2046;2831368
NLD;Edu;2021-2030;2047;2831368
NLD;Edu;2021-2030;2048;2831368
NLD;Edu;2021-2030;2049;2831368
NLD;Edu;2021-2030;2050;2831368
NLD;Edu;2031-2040;2020;0
NLD;Edu;2031-2040;2021;0
NLD;Edu;2031-2040;2022;0
NLD;Edu;2031-2040;2023;0
NLD;Edu;2031-2040;2024;0
NLD;Edu;2031-2040;2025;0
NLD;Edu;2031-2040;2026;0
NLD;Edu;2031-2040;2027;0
NLD;Edu;2031-2040;2028;0
NLD;Edu;2031-2040;2029;0
NLD;Edu;2031-2040;2030;0
NLD;Edu;2031-2040;2031;339112.0875
NLD;Edu;2031-2040;2032;678224.175
NLD;Edu;2031-2040;2033;1017336.262
NLD;Edu;2031-2040;2034;1356448.35
NLD;Edu;2031-2040;2035;1695560.437
NLD;Edu;2031-2040;2036;2034672.525
NLD;Edu;2031-2040;2037;2373784.612
NLD;Edu;2031-2040;2038;2712896.7
NLD;Edu;2031-2040;2039;3052008.787
NLD;Edu;2031-2040;2040;3391120.875
NLD;Edu;2031-2040;2041;3391120.875
NLD;Edu;2031-2040;2042;3391120.875
NLD;Edu;2031-2040;2043;3391120.875
NLD;Edu;2031-2040;2044;3391120.875
NLD;Edu;2031-2040;2045;3391120.875
NLD;Edu;2031-2040;2046;3391120.875
NLD;Edu;2031-2040;2047;3391120.875
NLD;Edu;2031-2040;2048;3391120.875
NLD;Edu;2031-2040;2049;3391120.875
NLD;Edu;2031-2040;2050;3391120.875
NLD;Edu;2040<;2020;0
NLD;Edu;2040<;2021;0
NLD;Edu;2040<;2022;0
NLD;Edu;2040<;2023;0
NLD;Edu;2040<;2024;0
NLD;Edu;2040<;2025;0
NLD;Edu;2040<;2026;0
NLD;Edu;2040<;2027;0
NLD;Edu;2040<;2028;0
NLD;Edu;2040<;2029;0
NLD;Edu;2040<;2030;0
NLD;Edu;2040<;2031;0
NLD;Edu;2040<;2032;0
NLD;Edu;2040<;2033;0
NLD;Edu;2040<;2034;0
NLD;Edu;2040<;2035;0
NLD;Edu;2040<;2036;0
NLD;Edu;2040<;2037;0
NLD;Edu;2040<;2038;0
NLD;Edu;2040<;2039;0
NLD;Edu;2040<;2040;0
NLD;Edu;2040<;2041;516113.7
NLD;Edu;2040<;2042;1032227.4
NLD;Edu;2040<;2043;1548341.1
NLD;Edu;2040<;2044;2064454.8
NLD;Edu;2040<;2045;2580568.5
NLD;Edu;2040<;2046;3096682.2
NLD;Edu;2040<;2047;3612795.9
NLD;Edu;2040<;2048;4128909.6
NLD;Edu;2040<;2049;4645023.3
NLD;Edu;2040<;2050;5161137
NLD;Hea;>1945;2020;8014712.591
NLD;Hea;>1945;2021;7989738.182
NLD;Hea;>1945;2022;7964763.773
NLD;Hea;>1945;2023;7939789.364
NLD;Hea;>1945;2024;7914814.955
NLD;Hea;>1945;2025;7889840.545
NLD;Hea;>1945;2026;7864866.136
NLD;Hea;>1945;2027;7839891.727
NLD;Hea;>1945;2028;7814917.318
NLD;Hea;>1945;2029;7789942.909
NLD;Hea;>1945;2030;7764968.5
NLD;Hea;>1945;2031;7730711.3
NLD;Hea;>1945;2032;7696454.1
NLD;Hea;>1945;2033;7662196.9
NLD;Hea;>1945;2034;7627939.7
NLD;Hea;>1945;2035;7593682.5
NLD;Hea;>1945;2036;7559425.3
NLD;Hea;>1945;2037;7525168.1
NLD;Hea;>1945;2038;7490910.9
NLD;Hea;>1945;2039;7456653.7
NLD;Hea;>1945;2040;7422396.5
NLD;Hea;>1945;2041;7376924.75
NLD;Hea;>1945;2042;7331453
NLD;Hea;>1945;2043;7285981.25
NLD;Hea;>1945;2044;7240509.5
NLD;Hea;>1945;2045;7195037.75
NLD;Hea;>1945;2046;7149566
NLD;Hea;>1945;2047;7104094.25
NLD;Hea;>1945;2048;7058622.5
NLD;Hea;>1945;2049;7013150.75
NLD;Hea;>1945;2050;6967679
NLD;Hea;1945-1969;2020;2914441.136
NLD;Hea;1945-1969;2021;2905359.523
NLD;Hea;1945-1969;2022;2896277.909
NLD;Hea;1945-1969;2023;2887196.295
NLD;Hea;1945-1969;2024;2878114.682
NLD;Hea;1945-1969;2025;2869033.068
NLD;Hea;1945-1969;2026;2859951.455
NLD;Hea;1945-1969;2027;2850869.841
NLD;Hea;1945-1969;2028;2841788.227
NLD;Hea;1945-1969;2029;2832706.614
NLD;Hea;1945-1969;2030;2823625
NLD;Hea;1945-1969;2031;2811167.85
NLD;Hea;1945-1969;2032;2798710.7
NLD;Hea;1945-1969;2033;2786253.55
NLD;Hea;1945-1969;2034;2773796.4
NLD;Hea;1945-1969;2035;2761339.25
NLD;Hea;1945-1969;2036;2748882.1
NLD;Hea;1945-1969;2037;2736424.95
NLD;Hea;1945-1969;2038;2723967.8
NLD;Hea;1945-1969;2039;2711510.65
NLD;Hea;1945-1969;2040;2699053.5
NLD;Hea;1945-1969;2041;2682518.3
NLD;Hea;1945-1969;2042;2665983.1
NLD;Hea;1945-1969;2043;2649447.9
NLD;Hea;1945-1969;2044;2632912.7
NLD;Hea;1945-1969;2045;2616377.5
NLD;Hea;1945-1969;2046;2599842.3
NLD;Hea;1945-1969;2047;2583307.1
NLD;Hea;1945-1969;2048;2566771.9
NLD;Hea;1945-1969;2049;2550236.7
NLD;Hea;1945-1969;2050;2533701.5
NLD;Hea;1970-1989;2020;6976871.523
NLD;Hea;1970-1989;2021;6969481.545
NLD;Hea;1970-1989;2022;6962091.568
NLD;Hea;1970-1989;2023;6954701.591
NLD;Hea;1970-1989;2024;6947311.614
NLD;Hea;1970-1989;2025;6939921.636
NLD;Hea;1970-1989;2026;6932531.659
NLD;Hea;1970-1989;2027;6925141.682
NLD;Hea;1970-1989;2028;6917751.705
NLD;Hea;1970-1989;2029;6910361.727
NLD;Hea;1970-1989;2030;6902971.75
NLD;Hea;1970-1989;2031;6888303.75
NLD;Hea;1970-1989;2032;6873635.75
NLD;Hea;1970-1989;2033;6858967.75
NLD;Hea;1970-1989;2034;6844299.75
NLD;Hea;1970-1989;2035;6829631.75
NLD;Hea;1970-1989;2036;6814963.75
NLD;Hea;1970-1989;2037;6800295.75
NLD;Hea;1970-1989;2038;6785627.75
NLD;Hea;1970-1989;2039;6770959.75
NLD;Hea;1970-1989;2040;6756291.75
NLD;Hea;1970-1989;2041;6732398.575
NLD;Hea;1970-1989;2042;6708505.4
NLD;Hea;1970-1989;2043;6684612.225
NLD;Hea;1970-1989;2044;6660719.05
NLD;Hea;1970-1989;2045;6636825.875
NLD;Hea;1970-1989;2046;6612932.7
NLD;Hea;1970-1989;2047;6589039.525
NLD;Hea;1970-1989;2048;6565146.35
NLD;Hea;1970-1989;2049;6541253.175
NLD;Hea;1970-1989;2050;6517360
NLD;Hea;1990-2010;2020;10039343.68
NLD;Hea;1990-2010;2021;10038340.36
NLD;Hea;1990-2010;2022;10037337.05
NLD;Hea;1990-2010;2023;10036333.73
NLD;Hea;1990-2010;2024;10035330.41
NLD;Hea;1990-2010;2025;10034327.09
NLD;Hea;1990-2010;2026;10033323.77
NLD;Hea;1990-2010;2027;10032320.45
NLD;Hea;1990-2010;2028;10031317.14
NLD;Hea;1990-2010;2029;10030313.82
NLD;Hea;1990-2010;2030;10029310.5
NLD;Hea;1990-2010;2031;10025195.15
NLD;Hea;1990-2010;2032;10021079.8
NLD;Hea;1990-2010;2033;10016964.45
NLD;Hea;1990-2010;2034;10012849.1
NLD;Hea;1990-2010;2035;10008733.75
NLD;Hea;1990-2010;2036;10004618.4
NLD;Hea;1990-2010;2037;10000503.05
NLD;Hea;1990-2010;2038;9996387.7
NLD;Hea;1990-2010;2039;9992272.35
NLD;Hea;1990-2010;2040;9988157
NLD;Hea;1990-2010;2041;9979005.7
NLD;Hea;1990-2010;2042;9969854.4
NLD;Hea;1990-2010;2043;9960703.1
NLD;Hea;1990-2010;2044;9951551.8
NLD;Hea;1990-2010;2045;9942400.5
NLD;Hea;1990-2010;2046;9933249.2
NLD;Hea;1990-2010;2047;9924097.9
NLD;Hea;1990-2010;2048;9914946.6
NLD;Hea;1990-2010;2049;9905795.3
NLD;Hea;1990-2010;2050;9896644
NLD;Hea;2011-2020;2020;711562.7578
NLD;Hea;2011-2020;2021;711562.7578
NLD;Hea;2011-2020;2022;711562.7578
NLD;Hea;2011-2020;2023;711562.7578
NLD;Hea;2011-2020;2024;711562.7578
NLD;Hea;2011-2020;2025;711562.7578
NLD;Hea;2011-2020;2026;711562.7578
NLD;Hea;2011-2020;2027;711562.7578
NLD;Hea;2011-2020;2028;711562.7578
NLD;Hea;2011-2020;2029;711562.7578
NLD;Hea;2011-2020;2030;711562.7578
NLD;Hea;2011-2020;2031;711557.6211
NLD;Hea;2011-2020;2032;711552.4844
NLD;Hea;2011-2020;2033;711547.3477
NLD;Hea;2011-2020;2034;711542.2109
NLD;Hea;2011-2020;2035;711537.0742
NLD;Hea;2011-2020;2036;711531.9375
NLD;Hea;2011-2020;2037;711526.8008
NLD;Hea;2011-2020;2038;711521.6641
NLD;Hea;2011-2020;2039;711516.5273
NLD;Hea;2011-2020;2040;711511.3906
NLD;Hea;2011-2020;2041;711309.075
NLD;Hea;2011-2020;2042;711106.7594
NLD;Hea;2011-2020;2043;710904.4437
NLD;Hea;2011-2020;2044;710702.1281
NLD;Hea;2011-2020;2045;710499.8125
NLD;Hea;2011-2020;2046;710297.4969
NLD;Hea;2011-2020;2047;710095.1812
NLD;Hea;2011-2020;2048;709892.8656
NLD;Hea;2011-2020;2049;709690.55
NLD;Hea;2011-2020;2050;709488.2344
NLD;Hea;2021-2030;2020;0
NLD;Hea;2021-2030;2021;194926.875
NLD;Hea;2021-2030;2022;389853.75
NLD;Hea;2021-2030;2023;584780.625
NLD;Hea;2021-2030;2024;779707.5
NLD;Hea;2021-2030;2025;974634.375
NLD;Hea;2021-2030;2026;1093011.975
NLD;Hea;2021-2030;2027;1211389.575
NLD;Hea;2021-2030;2028;1329767.175
NLD;Hea;2021-2030;2029;1448144.775
NLD;Hea;2021-2030;2030;1566522.375
NLD;Hea;2021-2030;2031;1566522.375
NLD;Hea;2021-2030;2032;1566522.375
NLD;Hea;2021-2030;2033;1566522.375
NLD;Hea;2021-2030;2034;1566522.375
NLD;Hea;2021-2030;2035;1566522.375
NLD;Hea;2021-2030;2036;1566522.375
NLD;Hea;2021-2030;2037;1566522.375
NLD;Hea;2021-2030;2038;1566522.375
NLD;Hea;2021-2030;2039;1566522.375
NLD;Hea;2021-2030;2040;1566522.375
NLD;Hea;2021-2030;2041;1566522.375
NLD;Hea;2021-2030;2042;1566522.375
NLD;Hea;2021-2030;2043;1566522.375
NLD;Hea;2021-2030;2044;1566522.375
NLD;Hea;2021-2030;2045;1566522.375
NLD;Hea;2021-2030;2046;1566522.375
NLD;Hea;2021-2030;2047;1566522.375
NLD;Hea;2021-2030;2048;1566522.375
NLD;Hea;2021-2030;2049;1566522.375
NLD;Hea;2021-2030;2050;1566522.375
NLD;Hea;2031-2040;2020;0
NLD;Hea;2031-2040;2021;0
NLD;Hea;2031-2040;2022;0
NLD;Hea;2031-2040;2023;0
NLD;Hea;2031-2040;2024;0
NLD;Hea;2031-2040;2025;0
NLD;Hea;2031-2040;2026;0
NLD;Hea;2031-2040;2027;0
NLD;Hea;2031-2040;2028;0
NLD;Hea;2031-2040;2029;0
NLD;Hea;2031-2040;2030;0
NLD;Hea;2031-2040;2031;186347.525
NLD;Hea;2031-2040;2032;372695.05
NLD;Hea;2031-2040;2033;559042.575
NLD;Hea;2031-2040;2034;745390.1
NLD;Hea;2031-2040;2035;931737.625
NLD;Hea;2031-2040;2036;1118085.15
NLD;Hea;2031-2040;2037;1304432.675
NLD;Hea;2031-2040;2038;1490780.2
NLD;Hea;2031-2040;2039;1677127.725
NLD;Hea;2031-2040;2040;1863475.25
NLD;Hea;2031-2040;2041;1863475.25
NLD;Hea;2031-2040;2042;1863475.25
NLD;Hea;2031-2040;2043;1863475.25
NLD;Hea;2031-2040;2044;1863475.25
NLD;Hea;2031-2040;2045;1863475.25
NLD;Hea;2031-2040;2046;1863475.25
NLD;Hea;2031-2040;2047;1863475.25
NLD;Hea;2031-2040;2048;1863475.25
NLD;Hea;2031-2040;2049;1863475.25
NLD;Hea;2031-2040;2050;1863475.25
NLD;Hea;2040<;2020;0
NLD;Hea;2040<;2021;0
NLD;Hea;2040<;2022;0
NLD;Hea;2040<;2023;0
NLD;Hea;2040<;2024;0
NLD;Hea;2040<;2025;0
NLD;Hea;2040<;2026;0
NLD;Hea;2040<;2027;0
NLD;Hea;2040<;2028;0
NLD;Hea;2040<;2029;0
NLD;Hea;2040<;2030;0
NLD;Hea;2040<;2031;0
NLD;Hea;2040<;2032;0
NLD;Hea;2040<;2033;0
NLD;Hea;2040<;2034;0
NLD;Hea;2040<;2035;0
NLD;Hea;2040<;2036;0
NLD;Hea;2040<;2037;0
NLD;Hea;2040<;2038;0
NLD;Hea;2040<;2039;0
NLD;Hea;2040<;2040;0
NLD;Hea;2040<;2041;288546.4063
NLD;Hea;2040<;2042;577092.8125
NLD;Hea;2040<;2043;865639.2188
NLD;Hea;2040<;2044;1154185.625
NLD;Hea;2040<;2045;1442732.031
NLD;Hea;2040<;2046;1731278.438
NLD;Hea;2040<;2047;2019824.844
NLD;Hea;2040<;2048;2308371.25
NLD;Hea;2040<;2049;2596917.656
NLD;Hea;2040<;2050;2885464.063
NLD;Oth;>1945;2020;45130427.27
NLD;Oth;>1945;2021;44989770.55
NLD;Oth;>1945;2022;44849113.82
NLD;Oth;>1945;2023;44708457.09
NLD;Oth;>1945;2024;44567800.36
NLD;Oth;>1945;2025;44427143.64
NLD;Oth;>1945;2026;44286486.91
NLD;Oth;>1945;2027;44145830.18
NLD;Oth;>1945;2028;44005173.45
NLD;Oth;>1945;2029;43864516.73
NLD;Oth;>1945;2030;43723860
NLD;Oth;>1945;2031;43530982.4
NLD;Oth;>1945;2032;43338104.8
NLD;Oth;>1945;2033;43145227.2
NLD;Oth;>1945;2034;42952349.6
NLD;Oth;>1945;2035;42759472
NLD;Oth;>1945;2036;42566594.4
NLD;Oth;>1945;2037;42373716.8
NLD;Oth;>1945;2038;42180839.2
NLD;Oth;>1945;2039;41987961.6
NLD;Oth;>1945;2040;41795084
NLD;Oth;>1945;2041;41538516.4
NLD;Oth;>1945;2042;41281948.8
NLD;Oth;>1945;2043;41025381.2
NLD;Oth;>1945;2044;40768813.6
NLD;Oth;>1945;2045;40512246
NLD;Oth;>1945;2046;40255678.4
NLD;Oth;>1945;2047;39999110.8
NLD;Oth;>1945;2048;39742543.2
NLD;Oth;>1945;2049;39485975.6
NLD;Oth;>1945;2050;39229408
NLD;Oth;1945-1969;2020;16411064.18
NLD;Oth;1945-1969;2021;16359916.36
NLD;Oth;1945-1969;2022;16308768.55
NLD;Oth;1945-1969;2023;16257620.73
NLD;Oth;1945-1969;2024;16206472.91
NLD;Oth;1945-1969;2025;16155325.09
NLD;Oth;1945-1969;2026;16104177.27
NLD;Oth;1945-1969;2027;16053029.45
NLD;Oth;1945-1969;2028;16001881.64
NLD;Oth;1945-1969;2029;15950733.82
NLD;Oth;1945-1969;2030;15899586
NLD;Oth;1945-1969;2031;15829448.6
NLD;Oth;1945-1969;2032;15759311.2
NLD;Oth;1945-1969;2033;15689173.8
NLD;Oth;1945-1969;2034;15619036.4
NLD;Oth;1945-1969;2035;15548899
NLD;Oth;1945-1969;2036;15478761.6
NLD;Oth;1945-1969;2037;15408624.2
NLD;Oth;1945-1969;2038;15338486.8
NLD;Oth;1945-1969;2039;15268349.4
NLD;Oth;1945-1969;2040;15198212
NLD;Oth;1945-1969;2041;15104914.8
NLD;Oth;1945-1969;2042;15011617.6
NLD;Oth;1945-1969;2043;14918320.4
NLD;Oth;1945-1969;2044;14825023.2
NLD;Oth;1945-1969;2045;14731726
NLD;Oth;1945-1969;2046;14638428.8
NLD;Oth;1945-1969;2047;14545131.6
NLD;Oth;1945-1969;2048;14451834.4
NLD;Oth;1945-1969;2049;14358537.2
NLD;Oth;1945-1969;2050;14265240
NLD;Oth;1970-1989;2020;12745579.64
NLD;Oth;1970-1989;2021;12710725.27
NLD;Oth;1970-1989;2022;12675870.91
NLD;Oth;1970-1989;2023;12641016.55
NLD;Oth;1970-1989;2024;12606162.18
NLD;Oth;1970-1989;2025;12571307.82
NLD;Oth;1970-1989;2026;12536453.45
NLD;Oth;1970-1989;2027;12501599.09
NLD;Oth;1970-1989;2028;12466744.73
NLD;Oth;1970-1989;2029;12431890.36
NLD;Oth;1970-1989;2030;12397036
NLD;Oth;1970-1989;2031;12329271.8
NLD;Oth;1970-1989;2032;12261507.6
NLD;Oth;1970-1989;2033;12193743.4
NLD;Oth;1970-1989;2034;12125979.2
NLD;Oth;1970-1989;2035;12058215
NLD;Oth;1970-1989;2036;11990450.8
NLD;Oth;1970-1989;2037;11922686.6
NLD;Oth;1970-1989;2038;11854922.4
NLD;Oth;1970-1989;2039;11787158.2
NLD;Oth;1970-1989;2040;11719394
NLD;Oth;1970-1989;2041;11609501.7
NLD;Oth;1970-1989;2042;11499609.4
NLD;Oth;1970-1989;2043;11389717.1
NLD;Oth;1970-1989;2044;11279824.8
NLD;Oth;1970-1989;2045;11169932.5
NLD;Oth;1970-1989;2046;11060040.2
NLD;Oth;1970-1989;2047;10950147.9
NLD;Oth;1970-1989;2048;10840255.6
NLD;Oth;1970-1989;2049;10730363.3
NLD;Oth;1970-1989;2050;10620471
NLD;Oth;1990-2010;2020;49147575.27
NLD;Oth;1990-2010;2021;49142604.55
NLD;Oth;1990-2010;2022;49137633.82
NLD;Oth;1990-2010;2023;49132663.09
NLD;Oth;1990-2010;2024;49127692.36
NLD;Oth;1990-2010;2025;49122721.64
NLD;Oth;1990-2010;2026;49117750.91
NLD;Oth;1990-2010;2027;49112780.18
NLD;Oth;1990-2010;2028;49107809.45
NLD;Oth;1990-2010;2029;49102838.73
NLD;Oth;1990-2010;2030;49097868
NLD;Oth;1990-2010;2031;49077807.4
NLD;Oth;1990-2010;2032;49057746.8
NLD;Oth;1990-2010;2033;49037686.2
NLD;Oth;1990-2010;2034;49017625.6
NLD;Oth;1990-2010;2035;48997565
NLD;Oth;1990-2010;2036;48977504.4
NLD;Oth;1990-2010;2037;48957443.8
NLD;Oth;1990-2010;2038;48937383.2
NLD;Oth;1990-2010;2039;48917322.6
NLD;Oth;1990-2010;2040;48897262
NLD;Oth;1990-2010;2041;48852314.8
NLD;Oth;1990-2010;2042;48807367.6
NLD;Oth;1990-2010;2043;48762420.4
NLD;Oth;1990-2010;2044;48717473.2
NLD;Oth;1990-2010;2045;48672526
NLD;Oth;1990-2010;2046;48627578.8
NLD;Oth;1990-2010;2047;48582631.6
NLD;Oth;1990-2010;2048;48537684.4
NLD;Oth;1990-2010;2049;48492737.2
NLD;Oth;1990-2010;2050;48447790
NLD;Oth;2011-2020;2020;7295293.938
NLD;Oth;2011-2020;2021;7295293.938
NLD;Oth;2011-2020;2022;7295293.938
NLD;Oth;2011-2020;2023;7295293.938
NLD;Oth;2011-2020;2024;7295293.938
NLD;Oth;2011-2020;2025;7295293.938
NLD;Oth;2011-2020;2026;7295293.938
NLD;Oth;2011-2020;2027;7295293.938
NLD;Oth;2011-2020;2028;7295293.938
NLD;Oth;2011-2020;2029;7295293.938
NLD;Oth;2011-2020;2030;7295293.938
NLD;Oth;2011-2020;2031;7295246.638
NLD;Oth;2011-2020;2032;7295199.338
NLD;Oth;2011-2020;2033;7295152.038
NLD;Oth;2011-2020;2034;7295104.738
NLD;Oth;2011-2020;2035;7295057.438
NLD;Oth;2011-2020;2036;7295010.138
NLD;Oth;2011-2020;2037;7294962.838
NLD;Oth;2011-2020;2038;7294915.538
NLD;Oth;2011-2020;2039;7294868.238
NLD;Oth;2011-2020;2040;7294820.938
NLD;Oth;2011-2020;2041;7293428.159
NLD;Oth;2011-2020;2042;7292035.381
NLD;Oth;2011-2020;2043;7290642.603
NLD;Oth;2011-2020;2044;7289249.825
NLD;Oth;2011-2020;2045;7287857.047
NLD;Oth;2011-2020;2046;7286464.269
NLD;Oth;2011-2020;2047;7285071.491
NLD;Oth;2011-2020;2048;7283678.713
NLD;Oth;2011-2020;2049;7282285.934
NLD;Oth;2011-2020;2050;7280893.156
NLD;Oth;2021-2030;2020;0
NLD;Oth;2021-2030;2021;1594935.6
NLD;Oth;2021-2030;2022;3189871.2
NLD;Oth;2021-2030;2023;4784806.8
NLD;Oth;2021-2030;2024;6379742.4
NLD;Oth;2021-2030;2025;7974678
NLD;Oth;2021-2030;2026;8715858.85
NLD;Oth;2021-2030;2027;9457039.7
NLD;Oth;2021-2030;2028;10198220.55
NLD;Oth;2021-2030;2029;10939401.4
NLD;Oth;2021-2030;2030;11680582.25
NLD;Oth;2021-2030;2031;11680582.25
NLD;Oth;2021-2030;2032;11680582.25
NLD;Oth;2021-2030;2033;11680582.25
NLD;Oth;2021-2030;2034;11680582.25
NLD;Oth;2021-2030;2035;11680582.25
NLD;Oth;2021-2030;2036;11680582.25
NLD;Oth;2021-2030;2037;11680582.25
NLD;Oth;2021-2030;2038;11680582.25
NLD;Oth;2021-2030;2039;11680582.25
NLD;Oth;2021-2030;2040;11680582.25
NLD;Oth;2021-2030;2041;11680582.25
NLD;Oth;2021-2030;2042;11680582.25
NLD;Oth;2021-2030;2043;11680582.25
NLD;Oth;2021-2030;2044;11680582.25
NLD;Oth;2021-2030;2045;11680582.25
NLD;Oth;2021-2030;2046;11680582.25
NLD;Oth;2021-2030;2047;11680582.25
NLD;Oth;2021-2030;2048;11680582.25
NLD;Oth;2021-2030;2049;11680582.25
NLD;Oth;2021-2030;2050;11680582.25
NLD;Oth;2031-2040;2020;0
NLD;Oth;2031-2040;2021;0
NLD;Oth;2031-2040;2022;0
NLD;Oth;2031-2040;2023;0
NLD;Oth;2031-2040;2024;0
NLD;Oth;2031-2040;2025;0
NLD;Oth;2031-2040;2026;0
NLD;Oth;2031-2040;2027;0
NLD;Oth;2031-2040;2028;0
NLD;Oth;2031-2040;2029;0
