Region;Building type;Age cohort;Insulation product;value
POL;Edu;2011-2020;Insulation (Roof);0
POL;Edu;2011-2020;Insulation (Floor);0
POL;Edu;2011-2020;Insulation (Basement);0
POL;Edu;2021-2030;Insulation;0
POL;Edu;2021-2030;Insulation (Exterior wall);8.50272
POL;Edu;2021-2030;Insulation (Roof);2.24
POL;Edu;2021-2030;Insulation (Floor);2.4
POL;Edu;2021-2030;Insulation (Basement);0
POL;Edu;2031-2040;Insulation;0
POL;Edu;2031-2040;Insulation (Exterior wall);8.50272
POL;Edu;2031-2040;Insulation (Roof);2.24
POL;Edu;2031-2040;Insulation (Floor);2.4
POL;Edu;2031-2040;Insulation (Basement);0
POL;Edu;2040<;Insulation;0
POL;Edu;2040<;Insulation (Exterior wall);8.50272
POL;Edu;2040<;Insulation (Roof);2.24
POL;Edu;2040<;Insulation (Floor);2.4
POL;Edu;2040<;Insulation (Basement);0
POL;Hea;>1945;Insulation;3.705263158
POL;Hea;>1945;Insulation (Exterior wall);0
POL;Hea;>1945;Insulation (Roof);0
POL;Hea;>1945;Insulation (Floor);0
POL;Hea;>1945;Insulation (Basement);0
POL;Hea;1945-1969;Insulation;5.364210526
POL;Hea;1945-1969;Insulation (Exterior wall);0
POL;Hea;1945-1969;Insulation (Roof);0
POL;Hea;1945-1969;Insulation (Floor);0
POL;Hea;1945-1969;Insulation (Basement);0
POL;Hea;1970-1989;Insulation;19.7712
POL;Hea;1970-1989;Insulation (Exterior wall);0
POL;Hea;1970-1989;Insulation (Roof);0
POL;Hea;1970-1989;Insulation (Floor);0
POL;Hea;1970-1989;Insulation (Basement);0
POL;Hea;1990-2010;Insulation;13.14272
POL;Hea;1990-2010;Insulation (Exterior wall);0
POL;Hea;1990-2010;Insulation (Roof);0
POL;Hea;1990-2010;Insulation (Floor);0
POL;Hea;1990-2010;Insulation (Basement);0
POL;Hea;2011-2020;Insulation;13.14272
POL;Hea;2011-2020;Insulation (Exterior wall);0
POL;Hea;2011-2020;Insulation (Roof);0
POL;Hea;2011-2020;Insulation (Floor);0
POL;Hea;2011-2020;Insulation (Basement);0
POL;Hea;2021-2030;Insulation;0
POL;Hea;2021-2030;Insulation (Exterior wall);8.50272
POL;Hea;2021-2030;Insulation (Roof);2.24
POL;Hea;2021-2030;Insulation (Floor);2.4
POL;Hea;2021-2030;Insulation (Basement);0
POL;Hea;2031-2040;Insulation;0
POL;Hea;2031-2040;Insulation (Exterior wall);8.50272
POL;Hea;2031-2040;Insulation (Roof);2.24
POL;Hea;2031-2040;Insulation (Floor);2.4
POL;Hea;2031-2040;Insulation (Basement);0
POL;Hea;2040<;Insulation;0
POL;Hea;2040<;Insulation (Exterior wall);8.50272
POL;Hea;2040<;Insulation (Roof);2.24
POL;Hea;2040<;Insulation (Floor);2.4
POL;Hea;2040<;Insulation (Basement);0
POL;Oth;>1945;Insulation;6.117993154
POL;Oth;>1945;Insulation (Exterior wall);0
POL;Oth;>1945;Insulation (Roof);0
POL;Oth;>1945;Insulation (Floor);0
POL;Oth;>1945;Insulation (Basement);0
POL;Oth;1945-1969;Insulation;6.886787177
POL;Oth;1945-1969;Insulation (Exterior wall);0
POL;Oth;1945-1969;Insulation (Roof);0
POL;Oth;1945-1969;Insulation (Floor);0
POL;Oth;1945-1969;Insulation (Basement);0
POL;Oth;1970-1989;Insulation;18.62779187
POL;Oth;1970-1989;Insulation (Exterior wall);0
POL;Oth;1970-1989;Insulation (Roof);0
POL;Oth;1970-1989;Insulation (Floor);0
POL;Oth;1970-1989;Insulation (Basement);0
POL;Oth;1990-2010;Insulation;14.2088052
POL;Oth;1990-2010;Insulation (Exterior wall);0
POL;Oth;1990-2010;Insulation (Roof);0
POL;Oth;1990-2010;Insulation (Floor);0
POL;Oth;1990-2010;Insulation (Basement);0
POL;Oth;2011-2020;Insulation;12.52119935
POL;Oth;2011-2020;Insulation (Exterior wall);0
POL;Oth;2011-2020;Insulation (Roof);0
POL;Oth;2011-2020;Insulation (Floor);0
POL;Oth;2011-2020;Insulation (Basement);0
POL;Oth;2021-2030;Insulation;0
POL;Oth;2021-2030;Insulation (Exterior wall);5.983065201
POL;Oth;2021-2030;Insulation (Roof);4.538134153
POL;Oth;2021-2030;Insulation (Floor);2
POL;Oth;2021-2030;Insulation (Basement);0
POL;Oth;2031-2040;Insulation;0
POL;Oth;2031-2040;Insulation (Exterior wall);5.983065201
POL;Oth;2031-2040;Insulation (Roof);4.538134153
POL;Oth;2031-2040;Insulation (Floor);2
POL;Oth;2031-2040;Insulation (Basement);0
POL;Oth;2040<;Insulation;0
POL;Oth;2040<;Insulation (Exterior wall);5.983065201
POL;Oth;2040<;Insulation (Roof);4.538134153
POL;Oth;2040<;Insulation (Floor);2
POL;Oth;2040<;Insulation (Basement);0
PRT;SFH;>1945;Insulation;5.617556018
PRT;SFH;>1945;Insulation (Exterior wall);0
PRT;SFH;>1945;Insulation (Roof);0
PRT;SFH;>1945;Insulation (Floor);0
PRT;SFH;>1945;Insulation (Basement);0
PRT;SFH;1945-1969;Insulation;10.94754296
PRT;SFH;1945-1969;Insulation (Exterior wall);0
PRT;SFH;1945-1969;Insulation (Roof);0
PRT;SFH;1945-1969;Insulation (Floor);0
PRT;SFH;1945-1969;Insulation (Basement);0
PRT;SFH;1970-1989;Insulation;10.94754296
PRT;SFH;1970-1989;Insulation (Exterior wall);0
PRT;SFH;1970-1989;Insulation (Roof);0
PRT;SFH;1970-1989;Insulation (Floor);0
PRT;SFH;1970-1989;Insulation (Basement);0
PRT;SFH;1990-2010;Insulation;20.80717518
PRT;SFH;1990-2010;Insulation (Exterior wall);0
PRT;SFH;1990-2010;Insulation (Roof);0
PRT;SFH;1990-2010;Insulation (Floor);0
PRT;SFH;1990-2010;Insulation (Basement);0
PRT;SFH;2011-2020;Insulation;17.75923281
PRT;SFH;2011-2020;Insulation (Exterior wall);0
PRT;SFH;2011-2020;Insulation (Roof);0
PRT;SFH;2011-2020;Insulation (Floor);0
PRT;SFH;2011-2020;Insulation (Basement);0
PRT;SFH;2021-2030;Insulation;0
PRT;SFH;2021-2030;Insulation (Exterior wall);9.777777778
PRT;SFH;2021-2030;Insulation (Roof);3.581455033
PRT;SFH;2021-2030;Insulation (Floor);2.4
PRT;SFH;2021-2030;Insulation (Basement);2
PRT;SFH;2031-2040;Insulation;0
PRT;SFH;2031-2040;Insulation (Exterior wall);9.777777778
PRT;SFH;2031-2040;Insulation (Roof);3.581455033
PRT;SFH;2031-2040;Insulation (Floor);2.4
PRT;SFH;2031-2040;Insulation (Basement);2
PRT;SFH;2040<;Insulation;0
PRT;SFH;2040<;Insulation (Exterior wall);9.777777778
PRT;SFH;2040<;Insulation (Roof);3.581455033
PRT;SFH;2040<;Insulation (Floor);2.4
PRT;SFH;2040<;Insulation (Basement);2
PRT;MFH;>1945;Insulation;3.424603058
PRT;MFH;>1945;Insulation (Exterior wall);0
PRT;MFH;>1945;Insulation (Roof);0
PRT;MFH;>1945;Insulation (Floor);0
PRT;MFH;>1945;Insulation (Basement);0
PRT;MFH;1945-1969;Insulation;6.398229701
PRT;MFH;1945-1969;Insulation (Exterior wall);0
PRT;MFH;1945-1969;Insulation (Roof);0
PRT;MFH;1945-1969;Insulation (Floor);0
PRT;MFH;1945-1969;Insulation (Basement);0
PRT;MFH;1970-1989;Insulation;5.826015196
PRT;MFH;1970-1989;Insulation (Exterior wall);0
PRT;MFH;1970-1989;Insulation (Roof);0
PRT;MFH;1970-1989;Insulation (Floor);0
PRT;MFH;1970-1989;Insulation (Basement);0
PRT;MFH;1990-2010;Insulation;8.210723683
PRT;MFH;1990-2010;Insulation (Exterior wall);0
PRT;MFH;1990-2010;Insulation (Roof);0
PRT;MFH;1990-2010;Insulation (Floor);0
PRT;MFH;1990-2010;Insulation (Basement);0
PRT;MFH;2011-2020;Insulation;29.50390381
PRT;MFH;2011-2020;Insulation (Exterior wall);0
PRT;MFH;2011-2020;Insulation (Roof);0
PRT;MFH;2011-2020;Insulation (Floor);0
PRT;MFH;2011-2020;Insulation (Basement);0
PRT;MFH;2021-2030;Insulation;0
PRT;MFH;2021-2030;Insulation (Exterior wall);10.91436667
PRT;MFH;2021-2030;Insulation (Roof);7.039350458
PRT;MFH;2021-2030;Insulation (Floor);8.800812897
PRT;MFH;2021-2030;Insulation (Basement);2.749373783
PRT;MFH;2031-2040;Insulation;0
PRT;MFH;2031-2040;Insulation (Exterior wall);10.91436667
PRT;MFH;2031-2040;Insulation (Roof);7.039350458
PRT;MFH;2031-2040;Insulation (Floor);8.800812897
PRT;MFH;2031-2040;Insulation (Basement);2.749373783
PRT;MFH;2040<;Insulation;0
PRT;MFH;2040<;Insulation (Exterior wall);10.91436667
PRT;MFH;2040<;Insulation (Roof);7.039350458
PRT;MFH;2040<;Insulation (Floor);8.800812897
PRT;MFH;2040<;Insulation (Basement);2.749373783
PRT;Ret;>1945;Insulation;14.82105263
PRT;Ret;>1945;Insulation (Exterior wall);0
PRT;Ret;>1945;Insulation (Roof);0
PRT;Ret;>1945;Insulation (Floor);0
PRT;Ret;>1945;Insulation (Basement);0
PRT;Ret;1945-1969;Insulation;0
PRT;Ret;1945-1969;Insulation (Exterior wall);0
PRT;Ret;1945-1969;Insulation (Roof);0
PRT;Ret;1945-1969;Insulation (Floor);0
PRT;Ret;1945-1969;Insulation (Basement);0
PRT;Ret;1970-1989;Insulation;0
PRT;Ret;1970-1989;Insulation (Exterior wall);0
PRT;Ret;1970-1989;Insulation (Roof);0
PRT;Ret;1970-1989;Insulation (Floor);0
PRT;Ret;1970-1989;Insulation (Basement);0
PRT;Ret;1990-2010;Insulation;0
PRT;Ret;1990-2010;Insulation (Exterior wall);0
PRT;Ret;1990-2010;Insulation (Roof);0
PRT;Ret;1990-2010;Insulation (Floor);0
PRT;Ret;1990-2010;Insulation (Basement);0
PRT;Ret;2011-2020;Insulation;0
PRT;Ret;2011-2020;Insulation (Exterior wall);0
PRT;Ret;2011-2020;Insulation (Roof);0
PRT;Ret;2011-2020;Insulation (Floor);0
PRT;Ret;2011-2020;Insulation (Basement);0
PRT;Ret;2021-2030;Insulation;0
PRT;Ret;2021-2030;Insulation (Exterior wall);0
PRT;Ret;2021-2030;Insulation (Roof);0
PRT;Ret;2021-2030;Insulation (Floor);0
PRT;Ret;2021-2030;Insulation (Basement);0
PRT;Ret;2031-2040;Insulation;0
PRT;Ret;2031-2040;Insulation (Exterior wall);0
PRT;Ret;2031-2040;Insulation (Roof);0
PRT;Ret;2031-2040;Insulation (Floor);0
PRT;Ret;2031-2040;Insulation (Basement);0
PRT;Ret;2040<;Insulation;0
PRT;Ret;2040<;Insulation (Exterior wall);0
PRT;Ret;2040<;Insulation (Roof);0
PRT;Ret;2040<;Insulation (Floor);0
PRT;Ret;2040<;Insulation (Basement);0
PRT;Off;>1945;Insulation;2.778947368
PRT;Off;>1945;Insulation (Exterior wall);0
PRT;Off;>1945;Insulation (Roof);0
PRT;Off;>1945;Insulation (Floor);0
PRT;Off;>1945;Insulation (Basement);0
PRT;Off;1945-1969;Insulation;8.336581818
PRT;Off;1945-1969;Insulation (Exterior wall);0
PRT;Off;1945-1969;Insulation (Roof);0
PRT;Off;1945-1969;Insulation (Floor);0
PRT;Off;1945-1969;Insulation (Basement);0
PRT;Off;1970-1989;Insulation;4.96
PRT;Off;1970-1989;Insulation (Exterior wall);0
PRT;Off;1970-1989;Insulation (Roof);0
PRT;Off;1970-1989;Insulation (Floor);0
PRT;Off;1970-1989;Insulation (Basement);0
PRT;Off;1990-2010;Insulation;5.346264
PRT;Off;1990-2010;Insulation (Exterior wall);0
PRT;Off;1990-2010;Insulation (Roof);0
PRT;Off;1990-2010;Insulation (Floor);0
PRT;Off;1990-2010;Insulation (Basement);0
PRT;Off;2011-2020;Insulation;5.346264
PRT;Off;2011-2020;Insulation (Exterior wall);0
PRT;Off;2011-2020;Insulation (Roof);0
PRT;Off;2011-2020;Insulation (Floor);0
PRT;Off;2011-2020;Insulation (Basement);0
PRT;Off;2021-2030;Insulation;0
PRT;Off;2021-2030;Insulation (Exterior wall);1.346264
PRT;Off;2021-2030;Insulation (Roof);1.6
PRT;Off;2021-2030;Insulation (Floor);2.4
PRT;Off;2021-2030;Insulation (Basement);0
PRT;Off;2031-2040;Insulation;0
PRT;Off;2031-2040;Insulation (Exterior wall);1.346264
PRT;Off;2031-2040;Insulation (Roof);1.6
PRT;Off;2031-2040;Insulation (Floor);2.4
PRT;Off;2031-2040;Insulation (Basement);0
PRT;Off;2040<;Insulation;0
PRT;Off;2040<;Insulation (Exterior wall);1.346264
PRT;Off;2040<;Insulation (Roof);1.6
PRT;Off;2040<;Insulation (Floor);2.4
PRT;Off;2040<;Insulation (Basement);0
PRT;Hot;>1945;Insulation;2.778947368
PRT;Hot;>1945;Insulation (Exterior wall);0
PRT;Hot;>1945;Insulation (Roof);0
PRT;Hot;>1945;Insulation (Floor);0
PRT;Hot;>1945;Insulation (Basement);0
PRT;Hot;1945-1969;Insulation;8.336581818
PRT;Hot;1945-1969;Insulation (Exterior wall);0
PRT;Hot;1945-1969;Insulation (Roof);0
PRT;Hot;1945-1969;Insulation (Floor);0
PRT;Hot;1945-1969;Insulation (Basement);0
PRT;Hot;1970-1989;Insulation;4.96
PRT;Hot;1970-1989;Insulation (Exterior wall);0
PRT;Hot;1970-1989;Insulation (Roof);0
PRT;Hot;1970-1989;Insulation (Floor);0
PRT;Hot;1970-1989;Insulation (Basement);0
PRT;Hot;1990-2010;Insulation;5.346264
PRT;Hot;1990-2010;Insulation (Exterior wall);0
PRT;Hot;1990-2010;Insulation (Roof);0
PRT;Hot;1990-2010;Insulation (Floor);0
PRT;Hot;1990-2010;Insulation (Basement);0
PRT;Hot;2011-2020;Insulation;5.346264
PRT;Hot;2011-2020;Insulation (Exterior wall);0
PRT;Hot;2011-2020;Insulation (Roof);0
PRT;Hot;2011-2020;Insulation (Floor);0
PRT;Hot;2011-2020;Insulation (Basement);0
PRT;Hot;2021-2030;Insulation;0
PRT;Hot;2021-2030;Insulation (Exterior wall);1.346264
PRT;Hot;2021-2030;Insulation (Roof);1.6
PRT;Hot;2021-2030;Insulation (Floor);2.4
PRT;Hot;2021-2030;Insulation (Basement);0
PRT;Hot;2031-2040;Insulation;0
PRT;Hot;2031-2040;Insulation (Exterior wall);1.346264
PRT;Hot;2031-2040;Insulation (Roof);1.6
PRT;Hot;2031-2040;Insulation (Floor);2.4
PRT;Hot;2031-2040;Insulation (Basement);0
PRT;Hot;2040<;Insulation;0
PRT;Hot;2040<;Insulation (Exterior wall);1.346264
PRT;Hot;2040<;Insulation (Roof);1.6
PRT;Hot;2040<;Insulation (Floor);2.4
PRT;Hot;2040<;Insulation (Basement);0
PRT;Edu;>1945;Insulation;2.778947368
PRT;Edu;>1945;Insulation (Exterior wall);0
PRT;Edu;>1945;Insulation (Roof);0
PRT;Edu;>1945;Insulation (Floor);0
PRT;Edu;>1945;Insulation (Basement);0
PRT;Edu;1945-1969;Insulation;8.336581818
PRT;Edu;1945-1969;Insulation (Exterior wall);0
PRT;Edu;1945-1969;Insulation (Roof);0
PRT;Edu;1945-1969;Insulation (Floor);0
PRT;Edu;1945-1969;Insulation (Basement);0
PRT;Edu;1970-1989;Insulation;4.96
PRT;Edu;1970-1989;Insulation (Exterior wall);0
PRT;Edu;1970-1989;Insulation (Roof);0
PRT;Edu;1970-1989;Insulation (Floor);0
PRT;Edu;1970-1989;Insulation (Basement);0
PRT;Edu;1990-2010;Insulation;5.346264
PRT;Edu;1990-2010;Insulation (Exterior wall);0
PRT;Edu;1990-2010;Insulation (Roof);0
PRT;Edu;1990-2010;Insulation (Floor);0
PRT;Edu;1990-2010;Insulation (Basement);0
PRT;Edu;2011-2020;Insulation;5.346264
PRT;Edu;2011-2020;Insulation (Exterior wall);0
PRT;Edu;2011-2020;Insulation (Roof);0
PRT;Edu;2011-2020;Insulation (Floor);0
PRT;Edu;2011-2020;Insulation (Basement);0
PRT;Edu;2021-2030;Insulation;0
PRT;Edu;2021-2030;Insulation (Exterior wall);1.346264
PRT;Edu;2021-2030;Insulation (Roof);1.6
PRT;Edu;2021-2030;Insulation (Floor);2.4
PRT;Edu;2021-2030;Insulation (Basement);0
PRT;Edu;2031-2040;Insulation;0
PRT;Edu;2031-2040;Insulation (Exterior wall);1.346264
PRT;Edu;2031-2040;Insulation (Roof);1.6
PRT;Edu;2031-2040;Insulation (Floor);2.4
PRT;Edu;2031-2040;Insulation (Basement);0
PRT;Edu;2040<;Insulation;0
PRT;Edu;2040<;Insulation (Exterior wall);1.346264
PRT;Edu;2040<;Insulation (Roof);1.6
PRT;Edu;2040<;Insulation (Floor);2.4
PRT;Edu;2040<;Insulation (Basement);0
PRT;Hea;>1945;Insulation;2.778947368
PRT;Hea;>1945;Insulation (Exterior wall);0
PRT;Hea;>1945;Insulation (Roof);0
PRT;Hea;>1945;Insulation (Floor);0
PRT;Hea;>1945;Insulation (Basement);0
PRT;Hea;1945-1969;Insulation;8.336581818
PRT;Hea;1945-1969;Insulation (Exterior wall);0
PRT;Hea;1945-1969;Insulation (Roof);0
PRT;Hea;1945-1969;Insulation (Floor);0
PRT;Hea;1945-1969;Insulation (Basement);0
PRT;Hea;1970-1989;Insulation;4.96
PRT;Hea;1970-1989;Insulation (Exterior wall);0
PRT;Hea;1970-1989;Insulation (Roof);0
PRT;Hea;1970-1989;Insulation (Floor);0
PRT;Hea;1970-1989;Insulation (Basement);0
PRT;Hea;1990-2010;Insulation;5.346264
PRT;Hea;1990-2010;Insulation (Exterior wall);0
PRT;Hea;1990-2010;Insulation (Roof);0
PRT;Hea;1990-2010;Insulation (Floor);0
PRT;Hea;1990-2010;Insulation (Basement);0
PRT;Hea;2011-2020;Insulation;5.346264
PRT;Hea;2011-2020;Insulation (Exterior wall);0
PRT;Hea;2011-2020;Insulation (Roof);0
PRT;Hea;2011-2020;Insulation (Floor);0
PRT;Hea;2011-2020;Insulation (Basement);0
PRT;Hea;2021-2030;Insulation;0
PRT;Hea;2021-2030;Insulation (Exterior wall);1.346264
PRT;Hea;2021-2030;Insulation (Roof);1.6
PRT;Hea;2021-2030;Insulation (Floor);2.4
PRT;Hea;2021-2030;Insulation (Basement);0
PRT;Hea;2031-2040;Insulation;0
PRT;Hea;2031-2040;Insulation (Exterior wall);1.346264
PRT;Hea;2031-2040;Insulation (Roof);1.6
PRT;Hea;2031-2040;Insulation (Floor);2.4
PRT;Hea;2031-2040;Insulation (Basement);0
PRT;Hea;2040<;Insulation;0
PRT;Hea;2040<;Insulation (Exterior wall);1.346264
PRT;Hea;2040<;Insulation (Roof);1.6
PRT;Hea;2040<;Insulation (Floor);2.4
PRT;Hea;2040<;Insulation (Basement);0
PRT;Oth;>1945;Insulation;6.792982456
PRT;Oth;>1945;Insulation (Exterior wall);0
PRT;Oth;>1945;Insulation (Roof);0
PRT;Oth;>1945;Insulation (Floor);0
PRT;Oth;>1945;Insulation (Basement);0
PRT;Oth;1945-1969;Insulation;5.557721212
PRT;Oth;1945-1969;Insulation (Exterior wall);0
PRT;Oth;1945-1969;Insulation (Roof);0
PRT;Oth;1945-1969;Insulation (Floor);0
PRT;Oth;1945-1969;Insulation (Basement);0
PRT;Oth;1970-1989;Insulation;3.306666667
PRT;Oth;1970-1989;Insulation (Exterior wall);0
PRT;Oth;1970-1989;Insulation (Roof);0
PRT;Oth;1970-1989;Insulation (Floor);0
PRT;Oth;1970-1989;Insulation (Basement);0
PRT;Oth;1990-2010;Insulation;3.564176
PRT;Oth;1990-2010;Insulation (Exterior wall);0
PRT;Oth;1990-2010;Insulation (Roof);0
PRT;Oth;1990-2010;Insulation (Floor);0
PRT;Oth;1990-2010;Insulation (Basement);0
PRT;Oth;2011-2020;Insulation;3.564176
PRT;Oth;2011-2020;Insulation (Exterior wall);0
PRT;Oth;2011-2020;Insulation (Roof);0
PRT;Oth;2011-2020;Insulation (Floor);0
PRT;Oth;2011-2020;Insulation (Basement);0
PRT;Oth;2021-2030;Insulation;0
PRT;Oth;2021-2030;Insulation (Exterior wall);0.897509333
PRT;Oth;2021-2030;Insulation (Roof);1.066666667
PRT;Oth;2021-2030;Insulation (Floor);1.6
PRT;Oth;2021-2030;Insulation (Basement);0
PRT;Oth;2031-2040;Insulation;0
PRT;Oth;2031-2040;Insulation (Exterior wall);0.897509333
PRT;Oth;2031-2040;Insulation (Roof);1.066666667
PRT;Oth;2031-2040;Insulation (Floor);1.6
PRT;Oth;2031-2040;Insulation (Basement);0
PRT;Oth;2040<;Insulation;0
PRT;Oth;2040<;Insulation (Exterior wall);0.897509333
PRT;Oth;2040<;Insulation (Roof);1.066666667
PRT;Oth;2040<;Insulation (Floor);1.6
PRT;Oth;2040<;Insulation (Basement);0
ROU;SFH;>1945;Insulation;7.509333333
ROU;SFH;>1945;Insulation (Exterior wall);0
ROU;SFH;>1945;Insulation (Roof);0
ROU;SFH;>1945;Insulation (Floor);0
ROU;SFH;>1945;Insulation (Basement);0
ROU;SFH;1945-1969;Insulation;9.422919507
ROU;SFH;1945-1969;Insulation (Exterior wall);0
ROU;SFH;1945-1969;Insulation (Roof);0
ROU;SFH;1945-1969;Insulation (Floor);0
ROU;SFH;1945-1969;Insulation (Basement);0
ROU;SFH;1970-1989;Insulation;16.21680358
ROU;SFH;1970-1989;Insulation (Exterior wall);0
ROU;SFH;1970-1989;Insulation (Roof);0
ROU;SFH;1970-1989;Insulation (Floor);0
ROU;SFH;1970-1989;Insulation (Basement);0
ROU;SFH;1990-2010;Insulation;18.05892114
ROU;SFH;1990-2010;Insulation (Exterior wall);0
ROU;SFH;1990-2010;Insulation (Roof);0
ROU;SFH;1990-2010;Insulation (Floor);0
ROU;SFH;1990-2010;Insulation (Basement);0
ROU;SFH;2011-2020;Insulation;17.47326052
ROU;SFH;2011-2020;Insulation (Exterior wall);0
ROU;SFH;2011-2020;Insulation (Roof);0
ROU;SFH;2011-2020;Insulation (Floor);0
ROU;SFH;2011-2020;Insulation (Basement);0
ROU;SFH;2021-2030;Insulation;0
ROU;SFH;2021-2030;Insulation (Exterior wall);11.32937275
ROU;SFH;2021-2030;Insulation (Roof);2.563041729
ROU;SFH;2021-2030;Insulation (Floor);1.580846038
ROU;SFH;2021-2030;Insulation (Basement);2
ROU;SFH;2031-2040;Insulation;0
ROU;SFH;2031-2040;Insulation (Exterior wall);11.32937275
ROU;SFH;2031-2040;Insulation (Roof);2.563041729
ROU;SFH;2031-2040;Insulation (Floor);1.580846038
ROU;SFH;2031-2040;Insulation (Basement);2
ROU;SFH;2040<;Insulation;0
ROU;SFH;2040<;Insulation (Exterior wall);11.32937275
ROU;SFH;2040<;Insulation (Roof);2.563041729
ROU;SFH;2040<;Insulation (Floor);1.580846038
ROU;SFH;2040<;Insulation (Basement);2
ROU;MFH;>1945;Insulation;3.520352606
ROU;MFH;>1945;Insulation (Exterior wall);0
ROU;MFH;>1945;Insulation (Roof);0
ROU;MFH;>1945;Insulation (Floor);0
ROU;MFH;>1945;Insulation (Basement);0
ROU;MFH;1945-1969;Insulation;10.13109219
ROU;MFH;1945-1969;Insulation (Exterior wall);0
ROU;MFH;1945-1969;Insulation (Roof);0
ROU;MFH;1945-1969;Insulation (Floor);0
ROU;MFH;1945-1969;Insulation (Basement);0
ROU;MFH;1970-1989;Insulation;12.83010603
ROU;MFH;1970-1989;Insulation (Exterior wall);0
ROU;MFH;1970-1989;Insulation (Roof);0
ROU;MFH;1970-1989;Insulation (Floor);0
ROU;MFH;1970-1989;Insulation (Basement);0
ROU;MFH;1990-2010;Insulation;12.08391214
ROU;MFH;1990-2010;Insulation (Exterior wall);0
ROU;MFH;1990-2010;Insulation (Roof);0
ROU;MFH;1990-2010;Insulation (Floor);0
ROU;MFH;1990-2010;Insulation (Basement);0
ROU;MFH;2011-2020;Insulation;15.17078186
ROU;MFH;2011-2020;Insulation (Exterior wall);0
ROU;MFH;2011-2020;Insulation (Roof);0
ROU;MFH;2011-2020;Insulation (Floor);0
ROU;MFH;2011-2020;Insulation (Basement);0
ROU;MFH;2021-2030;Insulation;0
ROU;MFH;2021-2030;Insulation (Exterior wall);8.473571189
ROU;MFH;2021-2030;Insulation (Roof);2.992257854
ROU;MFH;2021-2030;Insulation (Floor);2.417884479
ROU;MFH;2021-2030;Insulation (Basement);1.287068335
ROU;MFH;2031-2040;Insulation;0
ROU;MFH;2031-2040;Insulation (Exterior wall);8.473571189
ROU;MFH;2031-2040;Insulation (Roof);2.992257854
ROU;MFH;2031-2040;Insulation (Floor);2.417884479
ROU;MFH;2031-2040;Insulation (Basement);1.287068335
ROU;MFH;2040<;Insulation;0
ROU;MFH;2040<;Insulation (Exterior wall);8.473571189
ROU;MFH;2040<;Insulation (Roof);2.992257854
ROU;MFH;2040<;Insulation (Floor);2.417884479
ROU;MFH;2040<;Insulation (Basement);1.287068335
ROU;Ret;>1945;Insulation;7.065853659
ROU;Ret;>1945;Insulation (Exterior wall);0
ROU;Ret;>1945;Insulation (Roof);0
ROU;Ret;>1945;Insulation (Floor);0
ROU;Ret;>1945;Insulation (Basement);0
ROU;Ret;1945-1969;Insulation;7.065853659
ROU;Ret;1945-1969;Insulation (Exterior wall);0
ROU;Ret;1945-1969;Insulation (Roof);0
ROU;Ret;1945-1969;Insulation (Floor);0
ROU;Ret;1945-1969;Insulation (Basement);0
ROU;Ret;1970-1989;Insulation;32.68195122
ROU;Ret;1970-1989;Insulation (Exterior wall);0
ROU;Ret;1970-1989;Insulation (Roof);0
ROU;Ret;1970-1989;Insulation (Floor);0
ROU;Ret;1970-1989;Insulation (Basement);0
ROU;Ret;1990-2010;Insulation;32.68195122
ROU;Ret;1990-2010;Insulation (Exterior wall);0
ROU;Ret;1990-2010;Insulation (Roof);0
ROU;Ret;1990-2010;Insulation (Floor);0
ROU;Ret;1990-2010;Insulation (Basement);0
ROU;Ret;2011-2020;Insulation;22.55631613
ROU;Ret;2011-2020;Insulation (Exterior wall);0
ROU;Ret;2011-2020;Insulation (Roof);0
ROU;Ret;2011-2020;Insulation (Floor);0
ROU;Ret;2011-2020;Insulation (Basement);0
ROU;Ret;2021-2030;Insulation;0
ROU;Ret;2021-2030;Insulation (Exterior wall);1.887511208
ROU;Ret;2021-2030;Insulation (Roof);18.26880492
ROU;Ret;2021-2030;Insulation (Floor);2.4
ROU;Ret;2021-2030;Insulation (Basement);0
ROU;Ret;2031-2040;Insulation;0
ROU;Ret;2031-2040;Insulation (Exterior wall);1.887511208
ROU;Ret;2031-2040;Insulation (Roof);18.26880492
ROU;Ret;2031-2040;Insulation (Floor);2.4
ROU;Ret;2031-2040;Insulation (Basement);0
ROU;Ret;2040<;Insulation;0
ROU;Ret;2040<;Insulation (Exterior wall);1.887511208
ROU;Ret;2040<;Insulation (Roof);18.26880492
ROU;Ret;2040<;Insulation (Floor);2.4
ROU;Ret;2040<;Insulation (Basement);0
ROU;Off;>1945;Insulation;3.705263158
ROU;Off;>1945;Insulation (Exterior wall);0
ROU;Off;>1945;Insulation (Roof);0
ROU;Off;>1945;Insulation (Floor);0
ROU;Off;>1945;Insulation (Basement);0
ROU;Off;1945-1969;Insulation;5.364210526
ROU;Off;1945-1969;Insulation (Exterior wall);0
ROU;Off;1945-1969;Insulation (Roof);0
ROU;Off;1945-1969;Insulation (Floor);0
ROU;Off;1945-1969;Insulation (Basement);0
ROU;Off;1970-1989;Insulation;19.7712
ROU;Off;1970-1989;Insulation (Exterior wall);0
ROU;Off;1970-1989;Insulation (Roof);0
ROU;Off;1970-1989;Insulation (Floor);0
ROU;Off;1970-1989;Insulation (Basement);0
ROU;Off;1990-2010;Insulation;13.14272
ROU;Off;1990-2010;Insulation (Exterior wall);0
ROU;Off;1990-2010;Insulation (Roof);0
