Region,Time,Vehicle size,Value
LUX,2039,light truck,0.02029092691761922
LUX,2039,minivan_SUV,0.30983424
LUX,2040,microcar,0.08
LUX,2040,passenger car,0.59
LUX,2040,light truck,0.02000000000000007
LUX,2040,minivan_SUV,0.31
LUX,2041,microcar,0.08
LUX,2041,passenger car,0.59
LUX,2041,light truck,0.02000000000000007
LUX,2041,minivan_SUV,0.31
LUX,2042,microcar,0.08
LUX,2042,passenger car,0.59
LUX,2042,light truck,0.02000000000000007
LUX,2042,minivan_SUV,0.31
LUX,2043,microcar,0.08
LUX,2043,passenger car,0.59
LUX,2043,light truck,0.02000000000000007
LUX,2043,minivan_SUV,0.31
LUX,2044,microcar,0.08
LUX,2044,passenger car,0.59
LUX,2044,light truck,0.02000000000000007
LUX,2044,minivan_SUV,0.31
LUX,2045,microcar,0.08
LUX,2045,passenger car,0.59
LUX,2045,light truck,0.02000000000000007
LUX,2045,minivan_SUV,0.31
LUX,2046,microcar,0.08
LUX,2046,passenger car,0.59
LUX,2046,light truck,0.02000000000000007
LUX,2046,minivan_SUV,0.31
LUX,2047,microcar,0.08
LUX,2047,passenger car,0.59
LUX,2047,light truck,0.02000000000000007
LUX,2047,minivan_SUV,0.31
LUX,2048,microcar,0.08
LUX,2048,passenger car,0.59
LUX,2048,light truck,0.02000000000000007
LUX,2048,minivan_SUV,0.31
LUX,2049,microcar,0.08
LUX,2049,passenger car,0.59
LUX,2049,light truck,0.02000000000000007
LUX,2049,minivan_SUV,0.31
LUX,2050,microcar,0.08
LUX,2050,passenger car,0.59
LUX,2050,light truck,0.02000000000000007
LUX,2050,minivan_SUV,0.31
LVA,2012,microcar,0.07714234897839932
LVA,2012,passenger car,0.54
LVA,2012,light truck,0.1428576510216006
LVA,2012,minivan_SUV,0.24
LVA,2013,microcar,0.07714234897839932
LVA,2013,passenger car,0.54
LVA,2013,light truck,0.1428576510216006
LVA,2013,minivan_SUV,0.24
LVA,2014,microcar,0.07714234897839932
LVA,2014,passenger car,0.54
LVA,2014,light truck,0.1428576510216006
LVA,2014,minivan_SUV,0.24
LVA,2015,microcar,0.07714234897839932
LVA,2015,passenger car,0.54
LVA,2015,light truck,0.1428576510216006
LVA,2015,minivan_SUV,0.24
LVA,2016,microcar,0.07731371659486266
LVA,2016,passenger car,0.5429984
LVA,2016,light truck,0.1354901234051373
LVA,2016,minivan_SUV,0.24419776
LVA,2017,microcar,0.07748453554232988
LVA,2017,passenger car,0.5459872
LVA,2017,light truck,0.1281461844576701
LVA,2017,minivan_SUV,0.24838208
LVA,2018,microcar,0.07765425715180478
LVA,2018,passenger car,0.5489568000000002
LVA,2018,light truck,0.1208494228481952
LVA,2018,minivan_SUV,0.25253952
LVA,2019,microcar,0.07782233275429125
LVA,2019,passenger car,0.5518976
LVA,2019,light truck,0.1136234272457087
LVA,2019,minivan_SUV,0.25665664
LVA,2020,microcar,0.07798821368079313
LVA,2020,passenger car,0.5548
LVA,2020,light truck,0.1064917863192069
LVA,2020,minivan_SUV,0.26072
LVA,2021,microcar,0.07815135126231426
LVA,2021,passenger car,0.5576544
LVA,2021,light truck,0.09947808873768572
LVA,2021,minivan_SUV,0.26471616
LVA,2022,microcar,0.07831119682985851
LVA,2022,passenger car,0.5604511999999999
LVA,2022,light truck,0.09260592317014146
LVA,2022,minivan_SUV,0.26863168
LVA,2023,microcar,0.07846720171442975
LVA,2023,passenger car,0.5631808
LVA,2023,light truck,0.08589887828557027
LVA,2023,minivan_SUV,0.27245312
LVA,2024,microcar,0.07861881724703178
LVA,2024,passenger car,0.5658335999999999
LVA,2024,light truck,0.07938054275296823
LVA,2024,minivan_SUV,0.27616704
LVA,2025,microcar,0.0787654947586685
LVA,2025,passenger car,0.5684
LVA,2025,light truck,0.0730745052413315
LVA,2025,minivan_SUV,0.27976
LVA,2026,microcar,0.07890668558034375
LVA,2026,passenger car,0.5708704
LVA,2026,light truck,0.06700435441965627
LVA,2026,minivan_SUV,0.28321856
LVA,2027,microcar,0.07904184104306138
LVA,2027,passenger car,0.5732352
LVA,2027,light truck,0.06119367895693864
LVA,2027,minivan_SUV,0.28652928
LVA,2028,microcar,0.07917041247782523
LVA,2028,passenger car,0.5754847999999999
LVA,2028,light truck,0.0556660675221748
LVA,2028,minivan_SUV,0.2896787199999999
LVA,2029,microcar,0.07929185121563917
LVA,2029,passenger car,0.5776096
LVA,2029,light truck,0.05044510878436086
LVA,2029,minivan_SUV,0.29265344
LVA,2030,microcar,0.07940560858750706
LVA,2030,passenger car,0.5795999999999999
LVA,2030,light truck,0.04555439141249299
LVA,2030,minivan_SUV,0.29544
LVA,2031,microcar,0.07951113592443274
LVA,2031,passenger car,0.5814463999999999
LVA,2031,light truck,0.04101750407556732
LVA,2031,minivan_SUV,0.29802496
LVA,2032,microcar,0.07960788455742004
LVA,2032,passenger car,0.5831392
LVA,2032,light truck,0.03685803544258002
LVA,2032,minivan_SUV,0.30039488
LVA,2033,microcar,0.07969530581747285
LVA,2033,passenger car,0.5846688
LVA,2033,light truck,0.03309957418252721
LVA,2033,minivan_SUV,0.30253632
LVA,2034,microcar,0.079772851035595
LVA,2034,passenger car,0.5860255999999999
LVA,2034,light truck,0.02976570896440506
LVA,2034,minivan_SUV,0.30443584
LVA,2035,microcar,0.07983997154279036
LVA,2035,passenger car,0.5871999999999999
LVA,2035,light truck,0.0268800284572097
LVA,2035,minivan_SUV,0.30608
LVA,2036,microcar,0.07989611867006277
LVA,2036,passenger car,0.5881824
LVA,2036,light truck,0.02446612132993729
LVA,2036,minivan_SUV,0.30745536
LVA,2037,microcar,0.07994074374841609
LVA,2037,passenger car,0.5889632
LVA,2037,light truck,0.02254757625158399
LVA,2037,minivan_SUV,0.30854848
LVA,2038,microcar,0.07997329810885416
LVA,2038,passenger car,0.5895328
LVA,2038,light truck,0.02114798189114591
LVA,2038,minivan_SUV,0.30934592
LVA,2039,microcar,0.07999323308238085
LVA,2039,passenger car,0.5898815999999999
LVA,2039,light truck,0.02029092691761922
LVA,2039,minivan_SUV,0.30983424
LVA,2040,microcar,0.08
LVA,2040,passenger car,0.59
LVA,2040,light truck,0.02000000000000007
LVA,2040,minivan_SUV,0.31
LVA,2041,microcar,0.08
LVA,2041,passenger car,0.59
LVA,2041,light truck,0.02000000000000007
LVA,2041,minivan_SUV,0.31
LVA,2042,microcar,0.08
LVA,2042,passenger car,0.59
LVA,2042,light truck,0.02000000000000007
LVA,2042,minivan_SUV,0.31
LVA,2043,microcar,0.08
LVA,2043,passenger car,0.59
LVA,2043,light truck,0.02000000000000007
LVA,2043,minivan_SUV,0.31
LVA,2044,microcar,0.08
LVA,2044,passenger car,0.59
LVA,2044,light truck,0.02000000000000007
LVA,2044,minivan_SUV,0.31
LVA,2045,microcar,0.08
LVA,2045,passenger car,0.59
LVA,2045,light truck,0.02000000000000007
LVA,2045,minivan_SUV,0.31
LVA,2046,microcar,0.08
LVA,2046,passenger car,0.59
LVA,2046,light truck,0.02000000000000007
LVA,2046,minivan_SUV,0.31
LVA,2047,microcar,0.08
LVA,2047,passenger car,0.59
LVA,2047,light truck,0.02000000000000007
LVA,2047,minivan_SUV,0.31
LVA,2048,microcar,0.08
LVA,2048,passenger car,0.59
LVA,2048,light truck,0.02000000000000007
LVA,2048,minivan_SUV,0.31
LVA,2049,microcar,0.08
LVA,2049,passenger car,0.59
LVA,2049,light truck,0.02000000000000007
LVA,2049,minivan_SUV,0.31
LVA,2050,microcar,0.08
LVA,2050,passenger car,0.59
LVA,2050,light truck,0.02000000000000007
LVA,2050,minivan_SUV,0.31
MLT,2012,microcar,0.07714234897839932
MLT,2012,passenger car,0.54
MLT,2012,light truck,0.1428576510216006
MLT,2012,minivan_SUV,0.24
MLT,2013,microcar,0.07714234897839932
MLT,2013,passenger car,0.54
MLT,2013,light truck,0.1428576510216006
MLT,2013,minivan_SUV,0.24
MLT,2014,microcar,0.07714234897839932
MLT,2014,passenger car,0.54
MLT,2014,light truck,0.1428576510216006
MLT,2014,minivan_SUV,0.24
MLT,2015,microcar,0.07714234897839932
MLT,2015,passenger car,0.54
MLT,2015,light truck,0.1428576510216006
MLT,2015,minivan_SUV,0.24
MLT,2016,microcar,0.07731371659486266
MLT,2016,passenger car,0.5429984
MLT,2016,light truck,0.1354901234051373
MLT,2016,minivan_SUV,0.24419776
MLT,2017,microcar,0.07748453554232988
MLT,2017,passenger car,0.5459872
MLT,2017,light truck,0.1281461844576701
MLT,2017,minivan_SUV,0.24838208
MLT,2018,microcar,0.07765425715180478
MLT,2018,passenger car,0.5489568000000002
MLT,2018,light truck,0.1208494228481952
MLT,2018,minivan_SUV,0.25253952
MLT,2019,microcar,0.07782233275429125
MLT,2019,passenger car,0.5518976
MLT,2019,light truck,0.1136234272457087
MLT,2019,minivan_SUV,0.25665664
MLT,2020,microcar,0.07798821368079313
MLT,2020,passenger car,0.5548
MLT,2020,light truck,0.1064917863192069
MLT,2020,minivan_SUV,0.26072
MLT,2021,microcar,0.07815135126231426
MLT,2021,passenger car,0.5576544
MLT,2021,light truck,0.09947808873768572
MLT,2021,minivan_SUV,0.26471616
MLT,2022,microcar,0.07831119682985851
MLT,2022,passenger car,0.5604511999999999
MLT,2022,light truck,0.09260592317014146
MLT,2022,minivan_SUV,0.26863168
MLT,2023,microcar,0.07846720171442975
MLT,2023,passenger car,0.5631808
MLT,2023,light truck,0.08589887828557027
MLT,2023,minivan_SUV,0.27245312
MLT,2024,microcar,0.07861881724703178
MLT,2024,passenger car,0.5658335999999999
MLT,2024,light truck,0.07938054275296823
MLT,2024,minivan_SUV,0.27616704
MLT,2025,microcar,0.0787654947586685
MLT,2025,passenger car,0.5684
MLT,2025,light truck,0.0730745052413315
MLT,2025,minivan_SUV,0.27976
MLT,2026,microcar,0.07890668558034375
MLT,2026,passenger car,0.5708704
MLT,2026,light truck,0.06700435441965627
MLT,2026,minivan_SUV,0.28321856
MLT,2027,microcar,0.07904184104306138
MLT,2027,passenger car,0.5732352
MLT,2027,light truck,0.06119367895693864
MLT,2027,minivan_SUV,0.28652928
MLT,2028,microcar,0.07917041247782523
MLT,2028,passenger car,0.5754847999999999
MLT,2028,light truck,0.0556660675221748
MLT,2028,minivan_SUV,0.2896787199999999
MLT,2029,microcar,0.07929185121563917
MLT,2029,passenger car,0.5776096
MLT,2029,light truck,0.05044510878436086
MLT,2029,minivan_SUV,0.29265344
MLT,2030,microcar,0.07940560858750706
MLT,2030,passenger car,0.5795999999999999
MLT,2030,light truck,0.04555439141249299
MLT,2030,minivan_SUV,0.29544
MLT,2031,microcar,0.07951113592443274
MLT,2031,passenger car,0.5814463999999999
MLT,2031,light truck,0.04101750407556732
MLT,2031,minivan_SUV,0.29802496
MLT,2032,microcar,0.07960788455742004
MLT,2032,passenger car,0.5831392
MLT,2032,light truck,0.03685803544258002
MLT,2032,minivan_SUV,0.30039488
MLT,2033,microcar,0.07969530581747285
MLT,2033,passenger car,0.5846688
MLT,2033,light truck,0.03309957418252721
MLT,2033,minivan_SUV,0.30253632
MLT,2034,microcar,0.079772851035595
MLT,2034,passenger car,0.5860255999999999
MLT,2034,light truck,0.02976570896440506
MLT,2034,minivan_SUV,0.30443584
MLT,2035,microcar,0.07983997154279036
MLT,2035,passenger car,0.5871999999999999
MLT,2035,light truck,0.0268800284572097
MLT,2035,minivan_SUV,0.30608
MLT,2036,microcar,0.07989611867006277
MLT,2036,passenger car,0.5881824
MLT,2036,light truck,0.02446612132993729
MLT,2036,minivan_SUV,0.30745536
MLT,2037,microcar,0.07994074374841609
MLT,2037,passenger car,0.5889632
MLT,2037,light truck,0.02254757625158399
MLT,2037,minivan_SUV,0.30854848
MLT,2038,microcar,0.07997329810885416
MLT,2038,passenger car,0.5895328
MLT,2038,light truck,0.02114798189114591
MLT,2038,minivan_SUV,0.30934592
MLT,2039,microcar,0.07999323308238085
MLT,2039,passenger car,0.5898815999999999
MLT,2039,light truck,0.02029092691761922
MLT,2039,minivan_SUV,0.30983424
MLT,2040,microcar,0.08
MLT,2040,passenger car,0.59
MLT,2040,light truck,0.02000000000000007
MLT,2040,minivan_SUV,0.31
MLT,2041,microcar,0.08
MLT,2041,passenger car,0.59
MLT,2041,light truck,0.02000000000000007
MLT,2041,minivan_SUV,0.31
MLT,2042,microcar,0.08
MLT,2042,passenger car,0.59
MLT,2042,light truck,0.02000000000000007
MLT,2042,minivan_SUV,0.31
MLT,2043,microcar,0.08
MLT,2043,passenger car,0.59
MLT,2043,light truck,0.02000000000000007
MLT,2043,minivan_SUV,0.31
MLT,2044,microcar,0.08
MLT,2044,passenger car,0.59
MLT,2044,light truck,0.02000000000000007
MLT,2044,minivan_SUV,0.31
MLT,2045,microcar,0.08
MLT,2045,passenger car,0.59
MLT,2045,light truck,0.02000000000000007
MLT,2045,minivan_SUV,0.31
MLT,2046,microcar,0.08
MLT,2046,passenger car,0.59
MLT,2046,light truck,0.02000000000000007
MLT,2046,minivan_SUV,0.31
MLT,2047,microcar,0.08
MLT,2047,passenger car,0.59
MLT,2047,light truck,0.02000000000000007
MLT,2047,minivan_SUV,0.31
MLT,2048,microcar,0.08
MLT,2048,passenger car,0.59
MLT,2048,light truck,0.02000000000000007
MLT,2048,minivan_SUV,0.31
MLT,2049,microcar,0.08
MLT,2049,passenger car,0.59
MLT,2049,light truck,0.02000000000000007
MLT,2049,minivan_SUV,0.31
MLT,2050,microcar,0.08
MLT,2050,passenger car,0.59
MLT,2050,light truck,0.02000000000000007
MLT,2050,minivan_SUV,0.31
NLD,2012,microcar,0.07714234897839932
NLD,2012,passenger car,0.54
NLD,2012,light truck,0.1428576510216006
NLD,2012,minivan_SUV,0.24
NLD,2013,microcar,0.07714234897839932
NLD,2013,passenger car,0.54
NLD,2013,light truck,0.1428576510216006
NLD,2013,minivan_SUV,0.24
NLD,2014,microcar,0.07714234897839932
NLD,2014,passenger car,0.54
NLD,2014,light truck,0.1428576510216006
NLD,2014,minivan_SUV,0.24
NLD,2015,microcar,0.07714234897839932
NLD,2015,passenger car,0.54
NLD,2015,light truck,0.1428576510216006
NLD,2015,minivan_SUV,0.24
NLD,2016,microcar,0.07731371659486266
NLD,2016,passenger car,0.5429984
NLD,2016,light truck,0.1354901234051373
NLD,2016,minivan_SUV,0.24419776
NLD,2017,microcar,0.07748453554232988
NLD,2017,passenger car,0.5459872
NLD,2017,light truck,0.1281461844576701
NLD,2017,minivan_SUV,0.24838208
NLD,2018,microcar,0.07765425715180478
NLD,2018,passenger car,0.5489568000000002
NLD,2018,light truck,0.1208494228481952
NLD,2018,minivan_SUV,0.25253952
NLD,2019,microcar,0.07782233275429125
NLD,2019,passenger car,0.5518976
NLD,2019,light truck,0.1136234272457087
NLD,2019,minivan_SUV,0.25665664
NLD,2020,microcar,0.07798821368079313
NLD,2020,passenger car,0.5548
NLD,2020,light truck,0.1064917863192069
NLD,2020,minivan_SUV,0.26072
NLD,2021,microcar,0.07815135126231426
NLD,2021,passenger car,0.5576544
NLD,2021,light truck,0.09947808873768572
NLD,2021,minivan_SUV,0.26471616
NLD,2022,microcar,0.07831119682985851
NLD,2022,passenger car,0.5604511999999999
NLD,2022,light truck,0.09260592317014146
NLD,2022,minivan_SUV,0.26863168
NLD,2023,microcar,0.07846720171442975
NLD,2023,passenger car,0.5631808
NLD,2023,light truck,0.08589887828557027
NLD,2023,minivan_SUV,0.27245312
NLD,2024,microcar,0.07861881724703178
NLD,2024,passenger car,0.5658335999999999
NLD,2024,light truck,0.07938054275296823
NLD,2024,minivan_SUV,0.27616704
NLD,2025,microcar,0.0787654947586685
NLD,2025,passenger car,0.5684
NLD,2025,light truck,0.0730745052413315
NLD,2025,minivan_SUV,0.27976
NLD,2026,microcar,0.07890668558034375
NLD,2026,passenger car,0.5708704
NLD,2026,light truck,0.06700435441965627
NLD,2026,minivan_SUV,0.28321856
NLD,2027,microcar,0.07904184104306138
NLD,2027,passenger car,0.5732352
NLD,2027,light truck,0.06119367895693864
NLD,2027,minivan_SUV,0.28652928
NLD,2028,microcar,0.07917041247782523
NLD,2028,passenger car,0.5754847999999999
NLD,2028,light truck,0.0556660675221748
NLD,2028,minivan_SUV,0.2896787199999999
NLD,2029,microcar,0.07929185121563917
NLD,2029,passenger car,0.5776096
NLD,2029,light truck,0.05044510878436086
NLD,2029,minivan_SUV,0.29265344
NLD,2030,microcar,0.07940560858750706
NLD,2030,passenger car,0.5795999999999999
NLD,2030,light truck,0.04555439141249299
NLD,2030,minivan_SUV,0.29544
NLD,2031,microcar,0.07951113592443274
NLD,2031,passenger car,0.5814463999999999
NLD,2031,light truck,0.04101750407556732
NLD,2031,minivan_SUV,0.29802496
NLD,2032,microcar,0.07960788455742004
NLD,2032,passenger car,0.5831392
NLD,2032,light truck,0.03685803544258002
NLD,2032,minivan_SUV,0.30039488
NLD,2033,microcar,0.07969530581747285
NLD,2033,passenger car,0.5846688
NLD,2033,light truck,0.03309957418252721
NLD,2033,minivan_SUV,0.30253632
NLD,2034,microcar,0.079772851035595
NLD,2034,passenger car,0.5860255999999999
NLD,2034,light truck,0.02976570896440506
NLD,2034,minivan_SUV,0.30443584
NLD,2035,microcar,0.07983997154279036
NLD,2035,passenger car,0.5871999999999999
NLD,2035,light truck,0.0268800284572097
NLD,2035,minivan_SUV,0.30608
NLD,2036,microcar,0.07989611867006277
NLD,2036,passenger car,0.5881824
NLD,2036,light truck,0.02446612132993729
NLD,2036,minivan_SUV,0.30745536
NLD,2037,microcar,0.07994074374841609
NLD,2037,passenger car,0.5889632
NLD,2037,light truck,0.02254757625158399
NLD,2037,minivan_SUV,0.30854848
NLD,2038,microcar,0.07997329810885416
NLD,2038,passenger car,0.5895328
NLD,2038,light truck,0.02114798189114591
NLD,2038,minivan_SUV,0.30934592
NLD,2039,microcar,0.07999323308238085
NLD,2039,passenger car,0.5898815999999999
NLD,2039,light truck,0.02029092691761922
NLD,2039,minivan_SUV,0.30983424
NLD,2040,microcar,0.08
NLD,2040,passenger car,0.59
NLD,2040,light truck,0.02000000000000007
NLD,2040,minivan_SUV,0.31
NLD,2041,microcar,0.08
NLD,2041,passenger car,0.59
NLD,2041,light truck,0.02000000000000007
NLD,2041,minivan_SUV,0.31
NLD,2042,microcar,0.08
NLD,2042,passenger car,0.59
NLD,2042,light truck,0.02000000000000007
NLD,2042,minivan_SUV,0.31
NLD,2043,microcar,0.08
NLD,2043,passenger car,0.59
NLD,2043,light truck,0.02000000000000007
NLD,2043,minivan_SUV,0.31
NLD,2044,microcar,0.08
NLD,2044,passenger car,0.59
NLD,2044,light truck,0.02000000000000007
NLD,2044,minivan_SUV,0.31
NLD,2045,microcar,0.08
NLD,2045,passenger car,0.59
NLD,2045,light truck,0.02000000000000007
NLD,2045,minivan_SUV,0.31
NLD,2046,microcar,0.08
NLD,2046,passenger car,0.59
NLD,2046,light truck,0.02000000000000007
NLD,2046,minivan_SUV,0.31
NLD,2047,microcar,0.08
NLD,2047,passenger car,0.59
NLD,2047,light truck,0.02000000000000007
NLD,2047,minivan_SUV,0.31
NLD,2048,microcar,0.08
NLD,2048,passenger car,0.59
NLD,2048,light truck,0.02000000000000007
NLD,2048,minivan_SUV,0.31
NLD,2049,microcar,0.08
NLD,2049,passenger car,0.59
NLD,2049,light truck,0.02000000000000007
NLD,2049,minivan_SUV,0.31
NLD,2050,microcar,0.08
NLD,2050,passenger car,0.59
NLD,2050,light truck,0.02000000000000007
NLD,2050,minivan_SUV,0.31
POL,2012,microcar,0.07714234897839932
POL,2012,passenger car,0.54
POL,2012,light truck,0.1428576510216006
POL,2012,minivan_SUV,0.24
POL,2013,microcar,0.07714234897839932
POL,2013,passenger car,0.54
POL,2013,light truck,0.1428576510216006
POL,2013,minivan_SUV,0.24
POL,2014,microcar,0.07714234897839932
POL,2014,passenger car,0.54
POL,2014,light truck,0.1428576510216006
POL,2014,minivan_SUV,0.24
POL,2015,microcar,0.07714234897839932
POL,2015,passenger car,0.54
POL,2015,light truck,0.1428576510216006
POL,2015,minivan_SUV,0.24
POL,2016,microcar,0.08151147659486267
POL,2016,passenger car,0.5429984
POL,2016,light truck,0.1356679419930133
POL,2016,minivan_SUV,0.23820096
POL,2017,microcar,0.08586661554232987
POL,2017,passenger car,0.5459872
POL,2017,light truck,0.128501252310302
POL,2017,minivan_SUV,0.23640768
POL,2018,microcar,0.09019377715180478
POL,2018,passenger car,0.5489568000000002
POL,2018,light truck,0.1213806013193425
POL,2018,minivan_SUV,0.23462592
POL,2019,microcar,0.09447897275429123
POL,2019,passenger car,0.5518976
POL,2019,light truck,0.1143290083660109
POL,2019,minivan_SUV,0.23286144
POL,2020,microcar,0.09870821368079313
POL,2020,passenger car,0.5548
POL,2020,light truck,0.1073694927961831
POL,2020,minivan_SUV,0.23112
POL,2021,microcar,0.1028675112623143
POL,2021,passenger car,0.5576544
POL,2021,light truck,0.100525073955735
POL,2021,minivan_SUV,0.22940736
POL,2022,microcar,0.1069428768298585
POL,2022,passenger car,0.5604511999999999
POL,2022,light truck,0.09381877119054252
POL,2022,minivan_SUV,0.22772928
POL,2023,microcar,0.07846720171442975
POL,2023,passenger car,0.5631808
POL,2023,light truck,0.08589887828557027
POL,2023,minivan_SUV,0.27245312
POL,2024,microcar,0.07861881724703178
POL,2024,passenger car,0.5658335999999999
POL,2024,light truck,0.07938054275296823
POL,2024,minivan_SUV,0.27616704
POL,2025,microcar,0.0787654947586685
POL,2025,passenger car,0.5684
POL,2025,light truck,0.0730745052413315
POL,2025,minivan_SUV,0.27976
POL,2026,microcar,0.07890668558034375
POL,2026,passenger car,0.5708704
POL,2026,light truck,0.06700435441965627
POL,2026,minivan_SUV,0.28321856
POL,2027,microcar,0.07904184104306138
POL,2027,passenger car,0.5732352
POL,2027,light truck,0.06119367895693864
POL,2027,minivan_SUV,0.28652928
POL,2028,microcar,0.07917041247782523
POL,2028,passenger car,0.5754847999999999
POL,2028,light truck,0.0556660675221748
POL,2028,minivan_SUV,0.2896787199999999
POL,2029,microcar,0.07929185121563917
POL,2029,passenger car,0.5776096
POL,2029,light truck,0.05044510878436086
POL,2029,minivan_SUV,0.29265344
POL,2030,microcar,0.07940560858750706
POL,2030,passenger car,0.5795999999999999
POL,2030,light truck,0.04555439141249299
POL,2030,minivan_SUV,0.29544
POL,2031,microcar,0.07951113592443274
POL,2031,passenger car,0.5814463999999999
POL,2031,light truck,0.04101750407556732
POL,2031,minivan_SUV,0.29802496
POL,2032,microcar,0.07960788455742004
POL,2032,passenger car,0.5831392
POL,2032,light truck,0.03685803544258002
POL,2032,minivan_SUV,0.30039488
POL,2033,microcar,0.07969530581747285
POL,2033,passenger car,0.5846688
POL,2033,light truck,0.03309957418252721
POL,2033,minivan_SUV,0.30253632
POL,2034,microcar,0.079772851035595
POL,2034,passenger car,0.5860255999999999
POL,2034,light truck,0.02976570896440506
POL,2034,minivan_SUV,0.30443584
POL,2035,microcar,0.07983997154279036
POL,2035,passenger car,0.5871999999999999
POL,2035,light truck,0.0268800284572097
POL,2035,minivan_SUV,0.30608
POL,2036,microcar,0.07989611867006277
POL,2036,passenger car,0.5881824
POL,2036,light truck,0.02446612132993729
POL,2036,minivan_SUV,0.30745536
POL,2037,microcar,0.07994074374841609
POL,2037,passenger car,0.5889632
POL,2037,light truck,0.02254757625158399
POL,2037,minivan_SUV,0.30854848
POL,2038,microcar,0.07997329810885416
POL,2038,passenger car,0.5895328
POL,2038,light truck,0.02114798189114591
POL,2038,minivan_SUV,0.30934592
POL,2039,microcar,0.07999323308238085
POL,2039,passenger car,0.5898815999999999
POL,2039,light truck,0.02029092691761922
POL,2039,minivan_SUV,0.30983424
POL,2040,microcar,0.08
POL,2040,passenger car,0.59
POL,2040,light truck,0.02000000000000007
POL,2040,minivan_SUV,0.31
POL,2041,microcar,0.08
POL,2041,passenger car,0.59
POL,2041,light truck,0.02000000000000007
POL,2041,minivan_SUV,0.31
POL,2042,microcar,0.08
POL,2042,passenger car,0.59
POL,2042,light truck,0.02000000000000007
POL,2042,minivan_SUV,0.31
POL,2043,microcar,0.08
POL,2043,passenger car,0.59
POL,2043,light truck,0.02000000000000007
POL,2043,minivan_SUV,0.31
POL,2044,microcar,0.08
POL,2044,passenger car,0.59
POL,2044,light truck,0.02000000000000007
POL,2044,minivan_SUV,0.31
POL,2045,microcar,0.08
POL,2045,passenger car,0.59
POL,2045,light truck,0.02000000000000007
POL,2045,minivan_SUV,0.31
POL,2046,microcar,0.08
POL,2046,passenger car,0.59
POL,2046,light truck,0.02000000000000007
POL,2046,minivan_SUV,0.31
POL,2047,microcar,0.08
POL,2047,passenger car,0.59
POL,2047,light truck,0.02000000000000007
POL,2047,minivan_SUV,0.31
POL,2048,microcar,0.08
POL,2048,passenger car,0.59
POL,2048,light truck,0.02000000000000007
POL,2048,minivan_SUV,0.31
POL,2049,microcar,0.08
POL,2049,passenger car,0.59
POL,2049,light truck,0.02000000000000007
POL,2049,minivan_SUV,0.31
POL,2050,microcar,0.08
POL,2050,passenger car,0.59
POL,2050,light truck,0.02000000000000007
POL,2050,minivan_SUV,0.31
PRT,2012,microcar,0.07714234897839932
PRT,2012,passenger car,0.54
PRT,2012,light truck,0.1428576510216006
PRT,2012,minivan_SUV,0.24
PRT,2013,microcar,0.07714234897839932
PRT,2013,passenger car,0.54
PRT,2013,light truck,0.1428576510216006
PRT,2013,minivan_SUV,0.24
PRT,2014,microcar,0.07714234897839932
PRT,2014,passenger car,0.54
PRT,2014,light truck,0.1428576510216006
PRT,2014,minivan_SUV,0.24
PRT,2015,microcar,0.07714234897839932
PRT,2015,passenger car,0.54
PRT,2015,light truck,0.1428576510216006
PRT,2015,minivan_SUV,0.24
PRT,2016,microcar,0.07731371659486266
PRT,2016,passenger car,0.5429984
PRT,2016,light truck,0.1354901234051373
PRT,2016,minivan_SUV,0.24419776
PRT,2017,microcar,0.07748453554232988
PRT,2017,passenger car,0.5459872
PRT,2017,light truck,0.1281461844576701
PRT,2017,minivan_SUV,0.24838208
PRT,2018,microcar,0.07765425715180478
PRT,2018,passenger car,0.5489568000000002
PRT,2018,light truck,0.1208494228481952
PRT,2018,minivan_SUV,0.25253952
PRT,2019,microcar,0.07782233275429125
PRT,2019,passenger car,0.5518976
PRT,2019,light truck,0.1136234272457087
PRT,2019,minivan_SUV,0.25665664
PRT,2020,microcar,0.07798821368079313
PRT,2020,passenger car,0.5548
PRT,2020,light truck,0.1064917863192069
PRT,2020,minivan_SUV,0.26072
PRT,2021,microcar,0.07815135126231426
PRT,2021,passenger car,0.5576544
PRT,2021,light truck,0.09947808873768572
PRT,2021,minivan_SUV,0.26471616
PRT,2022,microcar,0.07831119682985851
PRT,2022,passenger car,0.5604511999999999
PRT,2022,light truck,0.09260592317014146
PRT,2022,minivan_SUV,0.26863168
PRT,2023,microcar,0.07846720171442975
PRT,2023,passenger car,0.5631808
PRT,2023,light truck,0.08589887828557027
PRT,2023,minivan_SUV,0.27245312
PRT,2024,microcar,0.07861881724703178
PRT,2024,passenger car,0.5658335999999999
PRT,2024,light truck,0.07938054275296823
PRT,2024,minivan_SUV,0.27616704
PRT,2025,microcar,0.0787654947586685
PRT,2025,passenger car,0.5684
PRT,2025,light truck,0.0730745052413315
PRT,2025,minivan_SUV,0.27976
PRT,2026,microcar,0.07890668558034375
PRT,2026,passenger car,0.5708704
PRT,2026,light truck,0.06700435441965627
PRT,2026,minivan_SUV,0.28321856
PRT,2027,microcar,0.07904184104306138
PRT,2027,passenger car,0.5732352
PRT,2027,light truck,0.06119367895693864
PRT,2027,minivan_SUV,0.28652928
PRT,2028,microcar,0.07917041247782523
PRT,2028,passenger car,0.5754847999999999
PRT,2028,light truck,0.0556660675221748
PRT,2028,minivan_SUV,0.2896787199999999
PRT,2029,microcar,0.07929185121563917
