"region","sector","product","polymer","value"
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14121240 - Men¿s or boys¿ trousers and breeches, of cotton or man-made fibres, for industrial or occupational wear","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14121250 - Men¿s or boys¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14121250 - Men¿s or boys¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14121250 - Men¿s or boys¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14121250 - Men¿s or boys¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14121250 - Men¿s or boys¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14121250 - Men¿s or boys¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14121250 - Men¿s or boys¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14121250 - Men¿s or boys¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122120 - Women¿s or girls¿ ensembles, of cotton or man-made fibres, for industrial or occupational wear","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122120 - Women¿s or girls¿ ensembles, of cotton or man-made fibres, for industrial or occupational wear","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122120 - Women¿s or girls¿ ensembles, of cotton or man-made fibres, for industrial or occupational wear","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122120 - Women¿s or girls¿ ensembles, of cotton or man-made fibres, for industrial or occupational wear","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122120 - Women¿s or girls¿ ensembles, of cotton or man-made fibres, for industrial or occupational wear","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122120 - Women¿s or girls¿ ensembles, of cotton or man-made fibres, for industrial or occupational wear","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122120 - Women¿s or girls¿ ensembles, of cotton or man-made fibres, for industrial or occupational wear","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122120 - Women¿s or girls¿ ensembles, of cotton or man-made fibres, for industrial or occupational wear","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122130 - Women¿s or girls¿ jackets and blazers, of cotton or man-made fibres, for industrial or occupational wear","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122130 - Women¿s or girls¿ jackets and blazers, of cotton or man-made fibres, for industrial or occupational wear","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122130 - Women¿s or girls¿ jackets and blazers, of cotton or man-made fibres, for industrial or occupational wear","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122130 - Women¿s or girls¿ jackets and blazers, of cotton or man-made fibres, for industrial or occupational wear","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122130 - Women¿s or girls¿ jackets and blazers, of cotton or man-made fibres, for industrial or occupational wear","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122130 - Women¿s or girls¿ jackets and blazers, of cotton or man-made fibres, for industrial or occupational wear","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122130 - Women¿s or girls¿ jackets and blazers, of cotton or man-made fibres, for industrial or occupational wear","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122130 - Women¿s or girls¿ jackets and blazers, of cotton or man-made fibres, for industrial or occupational wear","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122240 - Women¿s or girls¿ trousers and breeches, of cotton or man-made fibres, for industrial or occupational wear","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122240 - Women¿s or girls¿ trousers and breeches, of cotton or man-made fibres, for industrial or occupational wear","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122240 - Women¿s or girls¿ trousers and breeches, of cotton or man-made fibres, for industrial or occupational wear","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122240 - Women¿s or girls¿ trousers and breeches, of cotton or man-made fibres, for industrial or occupational wear","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122240 - Women¿s or girls¿ trousers and breeches, of cotton or man-made fibres, for industrial or occupational wear","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122240 - Women¿s or girls¿ trousers and breeches, of cotton or man-made fibres, for industrial or occupational wear","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122240 - Women¿s or girls¿ trousers and breeches, of cotton or man-made fibres, for industrial or occupational wear","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122240 - Women¿s or girls¿ trousers and breeches, of cotton or man-made fibres, for industrial or occupational wear","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122250 - Women¿s or girls¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122250 - Women¿s or girls¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122250 - Women¿s or girls¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122250 - Women¿s or girls¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122250 - Women¿s or girls¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122250 - Women¿s or girls¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122250 - Women¿s or girls¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14122250 - Women¿s or girls¿ bib and brace overalls, of cotton or man-made fibres, for industrial or occupational wear","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123013 - Men¿s or boys¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123013 - Men¿s or boys¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123013 - Men¿s or boys¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123013 - Men¿s or boys¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123013 - Men¿s or boys¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123013 - Men¿s or boys¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123013 - Men¿s or boys¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123013 - Men¿s or boys¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123023 - Women¿s or girls¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123023 - Women¿s or girls¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123023 - Women¿s or girls¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123023 - Women¿s or girls¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123023 - Women¿s or girls¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123023 - Women¿s or girls¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123023 - Women¿s or girls¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14123023 - Women¿s or girls¿ other garments, of cotton or man-made fibres, for industrial or occupational wear","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14131110 - Men¿s or boys¿ overcoats, car-coats, capes, cloaks and similar articles, of knitted or crocheted textiles (excluding jackets and blazers, anoraks, wind-cheaters and wind-jackets)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14131110 - Men¿s or boys¿ overcoats, car-coats, capes, cloaks and similar articles, of knitted or crocheted textiles (excluding jackets and blazers, anoraks, wind-cheaters and wind-jackets)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14131110 - Men¿s or boys¿ overcoats, car-coats, capes, cloaks and similar articles, of knitted or crocheted textiles (excluding jackets and blazers, anoraks, wind-cheaters and wind-jackets)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14131110 - Men¿s or boys¿ overcoats, car-coats, capes, cloaks and similar articles, of knitted or crocheted textiles (excluding jackets and blazers, anoraks, wind-cheaters and wind-jackets)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14131110 - Men¿s or boys¿ overcoats, car-coats, capes, cloaks and similar articles, of knitted or crocheted textiles (excluding jackets and blazers, anoraks, wind-cheaters and wind-jackets)","PS",5
